Course Number,Course Name,Course Description
MECH 210,Electronic Circuits and Motors for Mechatronics,"This introductory course for mechanical engineering students begins with a review of the concepts of resistance, capacitance, and inductance. Circuit analysis techniques are then applied to characterize the behaviour of commonly used mechatronic circuits including devices such as transformers, diodes, solenoids, DC motors and actuators. Transistors are introduced in switching applications. Selection and testing of electric motors and drivers/controllers for stationary and mobile mechanical applications. Lab activities will focus on design, construction, and testing of microcontroller based mechatronic systems for practical applications, building on skills typically developed in MECH 217.Students will solve mechatronics problems analytically and computationally in an active learning, tutorialenvironment."
MECH 212,Machine Tool Laboratory,Training in the use of machine and welding tools found in a modern job shop is a required activity practiced in the machine tool laboratory in this course.
MECH 228,Kinematics and Dynamics,"This course will cover the following topics in the field of dynamics. Kinematics of particles: planar and three-dimensional motion (rectilinear, curvilinear), choosing a coordinate system, conversions between systems, space curvilinear motion using vector derivatives, free and constrained paths, relative motion between particles. Kinetics of systems of particles: generalized Newton's Second Law, work and energy, impulse and momentum, conservation of energy and momentum, impact. Students will solve dynamics problems analytically andcomputationally in an active learning environment."
MECH 241,Fluid Mechanics I,"An introductory course in fluid mechanics. Topics include properties of fluids, fluids at rest, manometers and other pressure measuring devices, dimensional analysis, the laws of conservation of mass and momentum, Bernoulli's equation for incompressible flow and the energy equation, flow measurements, elementary pipe flow problems including losses, pumps, etc. On completion of the course students will be able to: Explain Bernoulli based energy equations with reference to energy and hydraulic grade lines, static and dynamic pressure; Explain control volume and control mass analysis with reference to Eulerian and Lagrangian frames, applied forces and flows; Solve simple flow systems for velocity distributions using continuity and Navier Stokes equations with appropriate boundary conditions; Solve flow and force problems in an integral framework using Bernoulli, conservation of mass and momentum; Solve piping system performance problems using Bernoulli with friction, minor losses, pump and turbine performance curves; Calculate pressures and forces on submerged surfaces in a static fluid; Solve scaling problems using dimensionless groups."
MECH 273,Materials Science and Engineering Lab,This course provides a hands-on exploration of some of the concepts introduced in MECH 270. This will include mechanical testing at room and elevated temperature as well as subsequent examination of microstructure. Results obtained will be related to the mechanisms discussed in MECH 270.
MECH 302,Mathematical and Computational Tools for Mechanical Engineers III,"This course will introduce advanced numerical and statistical methods for the solution of engineering problems, to complement those discussed in MECH 202 and 203. The topics of the course will be presented through problems, models and applications relevant to the Mechanical Engineering Program. On completion of the course the students will be able to: perform spectral analysis, use Laplace transforms, perform multi-variate statistical analysis and global optimization, and implement Bayesian inference."
MECH 310,NOT OFFERED 2020-2021 Digital Systems for Mechatronics,"Microcontroller based operation of programmable digital sensors, servo motors, stepper motors, and activation of pneumatic and hydraulic drivers. PLC control of sequential logic operations in mechanical systems. Introduction to frequency response of systems with FFT application for machine health monitoring. Industrial communication standards for local and internet-based information transfer; Internet of Things (IOT) concepts. Off grid systems, photovoltaics, and inverters. Lab activities will focus on design, construction, and testing of microcontroller based mechatronic systems for practical applications, building on skills developed in MECH 217 and MECH 210."
MECH 321,Solid Mechanics II,"This course continues the study of solid mechanics. On completion of the course students will be able to: Calculate the total normal and shear stress at a point and sketch the stress distributions on a cross-section of a structural component (such as a crank) experiencing 3D combined (axial, transverse and/or moment causing) loads and non-symmetric loads; Calculate the residual normal or shear stress at a point and sketch the stress distribution on a cross-section of a structural component that is experiencing axial, torsional and/or bending loads followed by unloading; Calculate the normal or shear stress at a point on a cross-section of a structural component that is under load (axial, torsional and/or bending) and is supported in a statically indeterminate configuration (using force balance equations together with compatibility equations derived from known boundary conditions); Calculate the normal or shear stress at a point on a cross-section of a structural component that is under load (axial, torsional and/or bending) and contains one or more locations of stress concentration; Calculate, using general equations and/or graphically using a Mohr's circle, the normal and shear stress and/or strain transformations at a point within a structural component under load as a function of the orientation relative to a fixed coordinate system and find the maximum in-plane normal and shear stress and/or strain; Calculate the deflections and angles of deflection at any point on a transversely loaded beam of uniform cross-section using the principle of superposition and the standard equations for single loads acting on simply supported beams; Solve for critical loads in terms of buckling for concentrically and eccentrically loaded columns; Calculate the optimum dimensions (design) for shafts and beams under combined 3D loading based on specified material failure criteria; Design mechanism or structural components to withstand all forces for given loads, maximum deflection tolerances, factor of safety and material properties."
MECH 328,Dynamics and Vibration,"This course covers the kinematics and dynamics of rigid bodies in two and three dimensions, as well as an introduction to vibrations. Topics in dynamics include: mathematically rigorous kinematic analysis, Newton's laws, energy methods, impulse and momentum methods, mass moments of inertia, and gyroscopic motion. Topics in vibrations include: free and forced vibration of single-degree-of-freedom systems, undamped and damped systems, equivalent single degree of freedom system of continuous elements/systems using energy equivalence and equation of motion."
APSC 221,Economics and Business Practices in Engineering,"This course will provide the student in the Engineering program with the ability to appropriately incorporate selected economic and business practices into the practice of engineering. The practices covered include: business planning for the enterprise, enterprise economic analysis, project management process, project economic analysis, risk analysis and management, quality management and change management. Assignments and examples are based on situations from engineering based industries. Also Available Online."
MECH 323,Machine Design,"This course emphasizes the application of theoretical and engineering background taught in other courses, but also relies heavily on empirical approaches and simplifications of theory. Core material includes static and fatigue failure theories and the design/specification of selected machine elements. The course is centered around a major design project which is undertaken in groups."
MECH 346,Heat Transfer,"An introductory course which covers conduction, convection and radiation modes of heat transfer. Both analytical and numerical analysis will be discussed, and concepts will be reinforced through tutorial and laboratory sessions. Latter topics will include combined modes of heat transfer and the design of heat exchangers."
MECH 350,Automatic Control,"An introduction to the basic principles of modelling, analysis and control of dynamic systems. Topics include: modes of control, principles of feedback, Laplace and transfer functions, transient response of first and second order systems, stability criteria, root locus, Bode and frequency response. After completion of this course a student will be able to design a control system by classical techniques and will have an awareness of modern techniques."
MECH 330,Applied Thermodynamics II,"A continuation of MECH 230with selected topics such as gas and vapour power cycles, refrigeration, mixtures of gases and vapours, combustion and available energy."
MECH 396,Mechanical and Materials Engineering Laboratory I,This is the first of two laboratory courses in the third year of the Materials Option of the Mechanical Engineering program. Lecture topics and course assignments are selected to provide the background required to undertake the laboratory work.
MECH 398,Mechanical Engineering Laboratory I,This is the first of two laboratory courses in the third year of the General Option of the Mechanical Engineering program. Lecture topics and course assignments are selected to provide the background required to undertake the laboratory work. Lab modules from MECH 396/MECH 397/MECH 399completed but not counted for credit may be included for credit in this course.
MECH 341,Fluid Mechanics II,"A second course in fluid mechanics covering the differential form of conservation laws, boundary layer and external flows, compressible flows and the operation of rotational fluid machinery. On completion of the course students will be able to: Apply control volume analysis to mass, momentum and energy conservation; Apply differential form of mass and momentum conservation to the concept of flow field and its properties, including Navier Stokes equations; Apply stream function and velocity potential to the analysis of two-dimensional inviscid flows, and use the superposition principle to build complex flow fields from building block ingredients; Calculate drag and lift on solid bodies such as airfoils; Explain boundary layer flows, including the concept of various boundary layer thicknesses, shape factor, flow separation and the difference between laminar and turbulent boundary layers; Explain compressible flow features based on one-dimensional compressible subsonic and supersonic flows, with and without normal shock waves; Calculate design parameters of rotational fluid machinery, including centrifugal pumps and wind turbines."
MECH 397,Mechanical and Materials Engineering Laboratory II,This is the second of two laboratory courses in the third year of the Materials Option of the Mechanical Engineering program. Lecture topics and course assignments are selected to provide the background required to undertake the laboratory work. Approximately half of the material is common with MECH 399.
MECH 399,Mechanical Engineering Laboratory II,This is the second of two laboratory courses in the third year of the General Option of the Mechanical Engineering program. Lecture topics and course assignments are selected to provide the background required to undertake the laboratory work. Lab modules from MECH 396/MECH 397/MECH 398completed but not counted for credit may be included for credit in this course.
MECH 370,Principles of Materials Processing,"The basic mechanisms of mass transport and phase transformations in materials are developed from thermodynamic and kinetic principles. Topics include phase equilibria, diffusion, solidification and solid-state transformations. The application of these phenomena to materials processing methods, such as casting, forming, heat treatment and sintering is described."
MECH 371,Fracture Mechanics and Dislocation Theory,"Fracture Mechanics are developed to explain crack propagation in materials and structures. This includes development of the strain energy release rate (GIC) and the critical stress intensity factor (KIC). Emphasis will be placed on developing the correlation between microstructure control and the resistance to crack propagation which this variable produces. Dislocation theory will be evoked to analyze the stress fields of point, line and plane defects. Plasticity and fracture will be detailed, which includes the time dependent aspects of such processes as static fatigue and creep fracture."
MECH 393,Biomechanical Product Development,"This course focuses on design, manufacturing and product management of various implantable biomechanical devices, such as artificial joints, ligaments and various other external devices for persons with disabilities. Some aspects, such as the determination of the geometry and different sizes for artificial joints are product specific, while safety criteria, standards, rational choice of alternatives, design procedures and product management are applicable when designing a much larger variety of products. Much of the theory will be based on examples of artificial joints, and on external devices and instruments."
MECH 394,Frontiers in Biomechanical Engineering,"This course addresses the fundamental principles of biomechanical engineering through four introductory modules, each dedicated to one topic: biology, biomechanics, biotransport, and mechatronics. Each module introduces the background and technical principles required to understand topics in biomechanical engineering. This course content emphasizes the multidisciplinary approaches needed to understand a problem from both biology and mechanical engineering perspectives and includes guest lectures given by biomechanical engineering experts with a goal of providing students with exposure to the current biomechanical engineering research landscape. Students are presumed to have sound background in mechanical measurement, solid mechanics, kinematics and dynamics typically acquired from MECH 217, 221, 228, 321 and 328."
MECH 460,Team Project - Conceive and Design,"Students working in teams will be required to ""conceive and design""ù a product, system or process using the knowledge and skills acquired in earlier courses. Elements of the design will include: specification of function, analysis, selection of materials and/or components, preparation of working drawings, cost analysis and tenders, and preparation of preliminary design report. A research project may be accepted as an engineering design project provided it can be clearly shown that the elements of ""conceive and design""ù are fulfilled in the completion of the project. Lectures and Guest Speakers will focus on related professional skills and topics including engineering ethics, professional organizations and legislation, intellectual property and information systems in support of the project."
MECH 464,Communications and Project Management,"This course provides advanced instruction and practice in technical communication and project management for multidisciplinary engineering projects. Content includes request for proposals, project planning and proposal writing, quality function deployment, oral presentation skills, client communications and concise report writing. Course deliverables are closely tied to deliverables in Capstone design courses. Open to Mechanical and Materials Engineering students only."
MECH 462,Team Project - Implement and Operate,"This course is intended to enable team projects that started in MECH 460, to continue to the ""implement and operate""ù phases of the design cycle. However, new projects can be the subject of MECH 462 as long as they meet the ""implement and operate""ù objectives of the course. An engineering report is prepared and defended. The presentation is normally supported by a working prototype or physical mock-up of the design. Testing a process or system can replace the building of a prototype. Choices of available projects are limited and should be discussed with the instructor."
