Course Number,Course Name,Course Description
MEE303,Engineering Design,"This course presents the processes of problem solving and engineering design. The design and/or redesign of sub-systems/components are examined in isolation. At the component level, the tasks of establishing a design specification, considering alternative principles of operation and arrangements of functional elements, selecting potential solutions and utilizing computer aided design software to assess the design are applied with respect to societal and technical needs. Alternative solutions are assessed based on achievement of the component specification. The course utilizes integrated lectures and mini-projects to develop and understand the design process for a simple technical system. Written technical reports will be submitted by students about the devices they design to satisfy a given set of requirements."
MEE313,Fluid Mechanics II,This course extends the study of Fluid Dynamics initiated in MEE311. The following topics are covered: dynamics of inviscid flows; potential flow theory and methods of solution based on superposition of potential flows; viscous flow theory (Navier-Stokes equations); boundary layer and external flows. An introduction to computational fluid dynamics is also presented. The course is supplemented with assignments and laboratory experiments.
MEE346,Modelling and Simulation of Dynamic Systems,"This course is a continuation of MEE245. Topics covered include: derivation and solution of equations of motion using Newtonian and Lagrange methods, transfer function, time response of first and second order systems, free and forced vibration of single and multiple degrees of freedom systems, time domain and frequency response of cascaded and coupled systems. MATLAB/SIMULINK is used to simulate the dynamic response of these systems."
MEE353,Thermodynamics II,"This course continues the study of classical thermodynamics begun in MEE351. Further applications in power producing devices and refrigeration systems, mixtures and solutions, and compressible flows are studied in detail. The course is oriented towards practical applications such as power production and cogeneration, heating and air conditioning, humidification and dehumidification. The course introduces gas dynamics; it covers compressible flow in nozzles and diffusers, and normal shock waves. The lectures are supplemented by problem assignments and laboratory experiments."
GEE393,Engineering Tours,"The course objective is to expose students to the practical application of engineering within private industry, the Canadian Forces and governmental and non-governmental agencies.  This course consists of tours of engineering sites (such as construction, production, manufacturing, laboratory, research) and discussions with engineering professionals related to the field of engineering being studied."
HIE289,The Impact of Science and Technology on Society and the Environment,"A lecture course on the impact of modern science and technology on society and the environment from the 16th century to the present. The focus is primarily on technological and social change and will consider technical or scientific knowledge in their wider economic, political and social context."
MEE471,Engineering Project,"This course provides the student with the opportunity to undertake a project of sufficient magnitude to include all essential elements of an independent engineering study, under the supervision of a faculty member. Students are expected to perform a thorough literature survey on their selected topic, propose a plan of action, prepare a schedule for the major phases of the project, design and build the apparatus and the instrumentation as required, integrate theory taught in previous engineering courses, and acquire the new knowledge required for the analytical portion of the project. The project should integrate nontechnical considerations, such as economic factors, sustainable development, health and safety, ethics and legal constraints. Students submit short biweekly written progress reports and one final written report to the faculty and give two oral presentations to classmates and faculty members during the course of the year."
MEE407,Finite Element Methods,"This course is an introductory course studying the theory and application of the finite element method as used in solving engineering problems. Topics covered include the discretization of the model, the derivation of elemental and global stiffness matrices, the determination of appropriate boundary conditions and resolution of the obtained global matrix system. Additional modeling topics that are encountered in practice are also discussed. This course has a large practical component, where commercial finite element software is used to perform stress analyses on two and three dimensional structures or components."
MEE421,Heat Transfer,"This course introduces students to the three basic heat transfer processes, namely, conduction, convection and radiation. Specific topics include steady one- and two-dimensional conduction; external convection over a flat-plate and over a circular cylinder in cross-flow; laminar and turbulent internal convection through a straight pipe; conduction-convection heat exchanger analysis; Stefan Boltzmann law, Planck distribution law and Wien displacement law for blackbody surface thermal radiation. The lectures are supplemented by laboratory work which includes the determination of thermal conductivity and convective heat transfer coefficient."
MEE431,Stress Analysis,"This is an advanced course in stress analysis, covering various topics, such as, the three dimensional theory of elasticity including the concept of stress functions directly applied to rotating disks, thick-walled pressure vessels and non-circular bars in torsion. Additional topics include failure theories, energy methods, composite materials and finite element laboratory applications."
MEE443,Feedback Control of Electro-Mechanical Systems,"A first course in linear feedback control systems which logically follows MEE346: Modelling and Simulation of Dynamic Systems. The material is covered under the following main topics: performance specifications and preliminary design, stability criteria, and techniques of feedback control. The examples and the problems used to illustrate the theory concentrates on mechanical, hydraulic and pneumatic systems as used on current military hardware. MATLAB/SIMULINK is used for the design of control systems and to carry out the simulations. Electromechanical systems are used in the lab to implement the PID controllers discussed in class."
MEE482,Instrumentation,"This course presents an exhaustive analysis of various measurement, processing and acquisition devices used in mechanical systems. The course allows students to strengthen certain fundamental aspects of modeling, simulation and operation of electrical, mechanical, hydraulic, and thermal systems, as well as to identify important parameters in these models. Various measuring instruments and interfacing techniques of electro-mechanical systems are studied. This course presents methods of signal analysis and processing, and their applications in mechanical engineering."
PSE401,Military Professionalism and Ethics,"The purpose of this course is to develop student understanding of the professional and ethical dimensions of officership. Throughout, a distinction is made between the normative ideals of behaviour prescribed by ethical and military theorists and the reality of behaviour as described and explained by cognitive, social, and other psychological factors. Course content is drawn from moral philosophy, psychology, and military sociology and includes readings and discussions on: the function of ethics in social and organizational life; the major ethical theories and decision frameworks developed by moral philosophers to distinguish between right and wrong; individual difference factors in moral development and moral cognition; situational and organizational factors which either foster or undermine ethical behaviour; psychological models of ethical decision-making and action; the nature of military professionalism and the ethical obligations which derive from the military social role and legitimate power; the military ethic and military codes of conduct; specific codes of conduct applicable in war; and value conflicts and ethical dilemmas inherent in military service."
MEE401,Machine Design II,"A number of basic machine elements not previously studied, such as ball and roller contact bearings, belt and chain drives, springs, brakes and clutches are first introduced, followed by practical case studies involving the detailed design of these elements. This course is centered on the detailed design project of a machine assembly such as a multi-stage transmission comprising of a number of machine elements. The course project involves teams of two students working on the assigned machine assembly, starting from the evaluation of the external loads (from the initial given data) to the detailed design and selection of the individual components and the production of the required technical drawings, as if this assembly were to be fabricated in the machine shop."
MEE404,Computer-Aided Design and Manufacturing,"The aim of the course is to teach the principles of computer-aided design and manufacturing. Topics covered include parametric design, simulation, optimization, prototyping and computerized manufacturing. Students will gain hands-on experience through classroom examples, assignments and projects."
MEE417,Introduction to Biomechanics,"Biomechanics consists of the application of mechanical principles to human or animal bodies in movement or at rest. This introductory course to biomechanics aims at providing the student with notions and principles of biomechanics with specific applications to the modeling of the musculoskeletal system. Among the topics covered, one finds the introduction to the functional anatomy, the kinematic and dynamic modeling of the human body in movement, the anthropometric models and the modeling of the mechanical behaviour of some tissues."
MEE423,Applied Heat Transfer,"This course covers concepts of heat transfer as they apply to engineering. Topics include, free and forced convection, boiling and condensation, thermal radiation exchange between surfaces, and combined heat transfer as it applies to HVAC. These heat transfer concepts are approached analytically and numerically, and semi-empirical correlations are also discussed. The coupling between the hydrodynamic and thermal fields is underlined in the case of free or mixed convection. The engineering applications that are considered are: Cooling in nuclear reactors and gas turbine blades and conceptual Design of heat exchangers. Solar power generators for space vehicles are also studied."
MEE425,Renewable Energy,"The aim of this course is to examine renewable energy sources and generation systems and the impact of their use on the environment. The course includes the study of different technologies used to harness natural energy. Examples studied are: Thermal and photovoltaic solar, wind, tidal and geothermal energy. This course applies concepts learned in fluid dynamics and heat transfer. Projects on solar and wind energy are undertaken during the term."
MEE435,Experimental Techniques in Materials Engineering,"This is a course on the measurement of mechanical properties of engineering materials. Emphasis is placed on precise measurement and application of relevant standard test methods for material properties. Lecture material covers the microstructure - material behaviour interactions, data reduction techniques and statistical analysis. Students develop their knowledge and skills in material behavior, experimental techniques, data analysis, and technical report writing."
MEE437,Robot Dynamics and Control,"This course covers the following topics: Classification of robot manipulators, Homogeneous Transformations, Euler Angles, Denavit Hartenberg Convention, Forward and Inverse Kinematics. Manipulator Jacobians, Robot Dynamics, Design of joint actuating systems, Independent joint control, Point-To-Point control, Path planning and trajectory control, Sensory components for robot control, Space application of robotic systems."
MEE438,Applied Process Control,"Main topics: Control loops, design of control systems, real aspects, and digital control concepts."
MEE446,Introduction to Micro-and Nano-Engineering,"This course will introduce students to fundamental principles governing fluids and materials at the small scale. Microfabrication techniques, such as plasma-based etching and deposition, of microscale and nanoscale elements will be investigated and illustrated for relevant mechanical and aerospace engineering applications. The small scale elements can also be assembled into more complex systems: a course project will consider the design of selected mechanical engineering applications (e.g.: micro-pump; micro-motor; micro heat-exchanger). Nano-motors and nano-machines will also be studied."
MEE451,Combustion Engines,"After a review of basic thermodynamic and combustion principles necessary for studying the topics of interest, the lectures consider the design and operation of spark-ignition, Diesel, and gas turbine engines. Some of the topics studied are: fuel and ignition systems; supercharging, combustion chambers; properties and performance of fuels; sources and control of air pollution; alcohol, hydrogen, and other non-conventional fuels. The lectures are supplemented by assignments and laboratory experiments."
MEE469,Marine Systems Engineering,"This course considers the main engineering issues involved in the design and operation of ships. The topics studied include: hull design for surface ships and submarines, including drag and stability; selection and performance of propulsion engines, including diesels, gas turbines and electric propulsion; propellers and water jet drives; generation and control of on-board electricity; weapon systems; and life support systems. The course is focused on the fundamental principles that drive the design of the systems studied, but also discusses recent technology and future developments."
AEE435,Aerodynamics of Aircraft Designed for Supersonic Flight,"This course builds on the material developed in the study of compressible flow to analyze high speed flight. The topics covered include applications such as supersonic intakes and nozzles, oblique shock waves and their reflections, airfoil and fuselage designs for transonic flight. The course emphasizes applications of the principles of compressible flow to high speed aircraft design. The course also covers some aspects of hypersonic flight. The lectures are supplemented by assigned problems and projects."
AEE461,Aeronautical and Space Propulsion,"This course illustrates the application of the fundamental principles of fluid mechanics and thermodynamics to the analysis of present-day and proposed propulsion systems. Students will be able to model and analyze propellers, turbojets, turbofans, turboprops and their associated components including compressors and turbines. Furthermore they will understand ramjets and propulsion fundamentals of rockets are also discussed. The lectures are supplemented by assigned exercises and laboratory problems in related areas."
AEE463,Aeroelasticity,"Aeroelasticity is the discipline that deals with the interaction of elastic structures and aerodynamic loads. The main objective of this course is to provide the student with the knowledge of basic principles in aeroelasticity, while some typical applications are also studied. Three archetypes of aeroelastic stability problems are then discussed in detail, namely divergence, classical or coupled flutter and stall flutter. As part of these discussions, unsteady aerodynamics and few nonlinear dynamics concepts are covered. In the last part of the course the aeroelastic response to gust and atmospheric turbulence is presented. Finally, aspects of vortex-induced vibrations are discussed. The understanding of the material is strengthened via the application by the students of a balanced mix of analytical work, numerical simulations and wind tunnel testing."
AEE467,Rotary Wing Aircraft,"This course examines attributes and characteristics of rotary wing aircraft which are capable of vertical takeoff and landing and which utilize the rotor to produce forward thrust. Topics include hovering, horizontal and vertical flight, actuator disc and blade element theories of rotor performance, flow patterns (including ground effect) in various flight regimes, rotor dynamics and control, autorotation, tail rotor aerodynamics and gyroscopic effects, single rotor helicopter performance. Other topics include methods for evaluation of power requirements and fuel consumption, and analysis of simple missions."
AEE491,Maintenance Management,"This course investigates the requirements, design and implementation of effective aircraft maintenance programs. Topics include the objectives of a maintenance plan in meeting the requirements of operational and technical airworthiness; various elements of maintenance plan development; and considerations for effective implementation of preventive maintenance programs. Detailed reviews of component lifting methodologies, preventive maintenance concepts such as failure analysis, condition-centered and reliability centered maintenance, logic driven maintenance scheduling, and level of repair analysis methodologies are supplemented by case study assignments."
