Course Number,Course Name,Course Description
MEC2200,Dynamique des fluides,"Notions sur les fluides et milieux continus. Fluides au repos. Cinématique, potentiel de vitesse, fonction de courant, écoulements potentiels, équation de continuité. Dynamique des fluides, équations d'Euler et de Navier-Stokes, équation d'énergie. Analyse dimensionnelle.  Écoulements en conduites et notions de turbulence. Couche limite laminaire et turbulente, traînée.  Écoulements compressibles isentropiques, ondes de choc, friction."
MEC2310,Éléments de machines,"Facteurs de sécurité, fiabilité, charges statiques et dynamiques. Éléments de tribologie : frottement, usure, lubrification (huiles, graisses et additifs). Classification, calcul et sélection des éléments de machines : roulements et paliers lisses; moteurs; éléments de fixation (ressorts, boulons); éléments de transmission (courroies, engrenages); éléments de liaison (arbres, montages, accouplements, freins et embrayages). Études de cas : conception et choix des principaux éléments de machine."
MEC2405,Résistance des matériaux II,"Contrainte normale due à la flexion gauche. Comportement au-delà du domaine élastique : analyse limite et contraintes résiduelles dans une membrure droite sollicitée en traction/compression, en torsion et en flexion. Méthodes énergétiques : énergie de déformation pour les chargements élémentaires; déplacements; réactions de systèmes hyperstatiques. Stabilité des membrures droites : colonne rigide, colonne élastique et poutre-colonne; normes. Facteur de concentration de contrainte. Fatigue : diagramme de la vie en fatigue et diagramme de Goodman modifié, chargement superposé, dommage cumulatif. Joints structuraux : joints boulonnés et joints soudés soumis au cisaillement direct et à la torsion; normes.  Laboratoires : propriétés mécanique des matériaux, mesure des déformations avec jauges d'extensométrie, techniques photoélastiques, flambement, flexion gauche."
MEC2420,Dynamique de l'ingénieur,"Application des concepts fondamentaux de la mécanique à l'analyse des mécanismes et des éléments de machines : cinématique plane des particules et des solides non déformables, mouvement relatif, frottement, lois de Newton, bilan travail  énergie, bilan impulsion  quantité de mouvement, puissance, systèmes de particules, corps à masse variable, collisions. Équations du mouvement de systèmes à paramètres groupés : masses, ressorts, amortisseurs. Introduction aux équations de Lagrange. Équilibre statique et notion de stabilité. Mise en pratique de la méthode de résolution des problèmes."
MEC2435,Vibrations,"Mouvements vibratoires des systèmes mécaniques; modélisation des systèmes et solution de problèmes. Systèmes à un degré de liberté; régimes libre et forcé, amortissement, applications pratiques. Notions de base de la stabilité dynamique. Systèmes à N degrés de libertés; modes et fréquences naturelles, réponse modale. Discrétisation des systèmes continus, analyse modale; méthodes approximatives de Rayleigh et Rayleigh-Ritz. Études de cas: design et simulation  des systèmes isolants, design d'absorbeurs dynamiques , design et optimisation des structures."
MEC2500,Définition technologique de produits méc.,"Cotation fonctionnelle : systèmes de dimensions, de tolérances et d'ajustements normalisés, construction et résolution de chaînes de cotes linéaires, analyses de systèmes mécaniques simples et choix d'éléments standards.  Tolérances géométriques : cotes dimensionnelles, tolérances de forme, d'orientation, de position, de profil et de battement, état virtuel, éléments de référence, modificateurs d'états.  Conception d'une structure de tolérancement et calcul de tolérance à partir d'exigences fonctionnelles et d'assemblages avec études de cas."
MEC3000,Habiletés personnelles et professionnelles,"Cette formation concernant les habiletés personnelles et professionnelles s'étale de la première à la troisième année.  Elle couvre les volets de communication écrite et orale, de gestion du temps, de gestion des lectures et de la prise de notes, et de la façon d'établir un jugement critique.  Elle se présente en quatre étapes avec élaboration d'un portfolio : une évaluation initiale en première année ; une prescription personnalisée en communication et sur deux autres volets ; la participation à des séances pratiques et à des ateliers ; une évaluation finale en troisième année.  Cette formation vise à apprendre à communiquer et à améliorer d'autres habiletés personnelles et professionnelles. "
MEC3200,Transmission de chaleur,"Conduction de la chaleur en régime permanent : géométries plane, cylindrique et sphérique; ailettes. Conduction en régime transitoire : modèle mathématique, concepts de la résistance thermique et de la capacité calorifique. Convection forcée et naturelle; couches limites dynamique et thermique; écoulements interne et externe; corrélations. Rayonnement : corps noir, gris et réel; émissivité et absorptivité; coefficients de géométrie; pouvoir émissif et radiosité; rayonnement dans une enceinte fermée. Échangeurs de chaleur : description, potentiel d'échange thermique et efficacité. Programmation et utilisation d'outils numériques et mise en pratique de la méthode de résolution des problèmes."
MEC3305,Analyse et commande des systèmes dynamiques,"Modélisation des systèmes dynamiques. Techniques de linéarisation. Concept de fonction de transfert. Diagramme fonctionnel. Réponse temporelle. Caractéristiques statiques et dynamiques des systèmes dynamiques. Concept de stabilité. Technique des lieux des racines. Réponse fréquentielle. Lien avec la réponse temporelle. Concepts fondamentaux de la commande. Exemples de servomécanismes. Avantages et inconvénients des systèmes asservis.  Correction des systèmes dynamiques à l'aide des actions proportionnelle, intégrale et dérivée. Étude de cas. Simulations informatiques et manipulations en laboratoire."
MEC3455,Systèmes hydrauliques et pneumatiques,"Notions de base et symboles pour représentation graphique.  Étude des composantes de base : pompes, alimentation en air comprimé, moteurs, vérins et valves.  Circuits simples : récepteurs en série et en parallèle, récupération de débit.  Détermination du cycle de travail et des charges mécaniques.  Pertes et rendements, bilan énergétique.  Moyens d'améliorer le rendement énergétique.  Caractéristiques des transmissions hydrostatiques.  Autres valves et composantes hydrauliques et pneumatiques.  Fluides et conditionnement.  Commande tout ou rien, représentation (GRAFCET) pour une matérialisation par une logique électrique, automates programmables et logique pneumatique. Applications."
MTH1007,Algèbre linéaire pour ingénieurs,"Élimination à l'aide de matrices. Opérations matricielles et inverses. Factorisations LU et LDU. Transposées et permutations. Espaces de vecteurs. Noyau. Rang et forme réduite en lignes. Indépendance, base et dimension. Les quatre sous-espaces fondamentaux. Orthogonalité et sous-espaces. Projections. Approximations par moindres carrés. Bases orthogonales et procédé de Gram-Schmidt. Valeurs propres. Vecteurs propres. Diagonalisation. Matrices symétriques. Matrices définies positives. Matrices similaires. Décomposition en valeurs singulières. Nombres complexes. Matrices hermitiennes et unitaires. Transformations linéaires. Choix de base. Applications."
MTH1101,Calcul I,Suites infinies et séries. Séries entières. Approximations de Taylor. Analyse de l'erreur d'approximation par un polynôme. Nombres complexes. Fonctions de plusieurs variables. Courbes et surfaces de niveau. Limite et continuité. Dérivées de fonctions de plusieurs variables. Différentielle. Recherche des extrema avec ou sans contraintes. Méthode du gradient en optimisation. Multiplicateurs de Lagrange.
MTH1102,Calcul II,"Intégrales multiples. Systèmes de coordonnées. Changements de variables. Courbes et surfaces paramétrées. Intégrales curvilignes : travail et circulation. Champs vectoriels, gradients et champs conservatifs. Théorème de Green. Intégrales de surface et de flux pour les cylindres, sphères et surfaces paramétrées. Divergence et théorème de divergence. Rotationnel et théorème de Stokes."
MTH1115,Équations différentielles,"Équations différentielles ordinaires. Équations d'ordre un : à variables séparables, exactes, linéaires, de Bernoulli. Équations linéaires d'ordre supérieur : ensemble fondamental de solutions, équations à coefficients constants (homogènes et non homogènes), équation d'Euler-Cauchy, oscillations libres et forcées. Systèmes d'équations différentielles d'ordre un : linéaires (homogènes et non homogènes), non linéaires (linéarisation et stabilité). Transformée de Laplace : propriétés et application aux équations linéaires non homogènes. 
Équations aux dérivées partielles. Équation de la chaleur pour une tige, équation d'onde pour une corde et une membrane vibrante, équation de Laplace et résolution du problème de Dirichlet pour un rectangle et un cercle, conditions aux frontières homogènes et non homogènes, méthode de séparation des variables, séries de Fourier. Solutions en séries entières.
"
GCH2545,Modélisation numérique en ing.,"Bilans de matière et d'énergie sur des procédés en régime permanent résolus à partir de systèmes d'équations algébriques linéaires et non linéaires. Méthodes de résolution numérique et méthodes directes et itératives pour la résolution de ces systèmes d'équations algébriques. Bilans de matière et d'énergie sur des procédés en régime transitoire résolus à partir de systèmes d'équations différentielles ordinaires. Réconciliation de données sur des bilans au moyen de l'optimisation sous contrainte. Introduction aux phénomènes d'échanges, aux équations aux dérivées partielles associées et aux méthodes numériques classiques de résolution. Simulation de phénomènes d'échanges simples par les méthodes des différences finies, des éléments finis et des volumes finis. Outils d'analyse des résultats numériques : interpolation et intégration. Cycle de la modélisation. Erreurs de modélisation. Vérification et validation. Notions de calcul haute performance."
MTH2302B,Probabilités et statistique,"Statistique descriptive, simulation numérique. Notions de probabilités. Lois de probabilité unidimensionnelles ; lois discrètes et lois continues usuelles. Vecteurs aléatoires ; distributions conjointes, conditionnelles, marginales ; fonctions de variables aléatoires. Estimation ponctuelle et par intervalles. Tests paramétriques et tests d'ajustement. Planification et analyse de plans d'expériences. Régression linéaire. "
MTR2000,Matériaux métalliques,"Introduction à la science des matériaux. Cycle de vie d'un matériau et impacts environnementaux. Courbe contrainte-déformation d'un essai de traction : propriétés mécaniques de base. Rigidité et liaisons atomiques. Architecture atomique. Fragilité et ductilité. Relations entre les propriétés mécaniques des métaux et leurs paramètres microstructuraux. Comportement en service : ténacité, transition ductile-fragile, fatigue, fluage, corrosion électrochimique. Diagrammes d'équilibre thermodynamique. Traitements thermiques. Aciers et fontes, aciers alliés, aciers inoxydables, alliages d'aluminium, de cuivre et de titane. Solidification et procédés de fonderie. Mise en forme par déformation plastique. Influence du procédé sur la microstructure et les propriétés."
SSH3201,Économique de l'ingénieur,"Rôle des états financiers comme supports aux décideurs.  Méthodes d'estimation et analyse des coûts.  Analyse marginale et du point mort.  Méthodes d'estimation des coûts.  Sources et coûts de financement des projets.  Liens entre les décisions de financement et d'investissement.  Intérêt et valeur de l'argent dans le temps, formules d'actualisation.  Méthodes d'évaluation des projets : valeur actuelle nette, taux de rendement interne, taux de rendement interne modifié, délai de recouvrement, coût annuel équivalent et ratio avantages-coûts.  Choix parmi des projets indépendants en cas de restriction budgétaire. Impact de l'impôt sur la rentabilité des projets.  Mesure et méthodes d'analyse du risque et de l'incertitude. Analyse de sensibilité. Analyse de probabilité. Prise de décision, critères et arbres de décision."
SSH3501,Éthique appliquée à l'ingénierie,"Statut de l'ingénieur et valeurs de la profession d'ingénieur. Lois et règlements concernant la profession d'ingénieur. Éthique et déontologie. Spécificité de l'éthique. Courants théoriques en éthique appliquée. Éthiques classiques. Raisonnement et prise de décision éthiques. Justification et mise en application de la décision éthique. Études de cas (à titre d'exemples): conflit d'intérêt, tentative de corruption, manque d'équité, danger pour la santé et la sécurité des travailleurs ou du public, danger pour l'environnement. Avenir de l'éthique appliquée."
SSH3100A,Sociologie de la technologie,"Notions de base en sociologie de la technologie. Production, diffusion et appropriation sociales des nouvelles technologies. Impacts sociaux et organisationnels des nouvelles technologies implantées dans les entreprises. Impacts sociaux des nouvelles technologies utilisées dans la vie quotidienne hors travail. Impacts sociaux des grands projets à caractère technologique. Oppositions sociales au changement technologique. Tricheries et déviances autour des nouvelles technologies. Modes de gestion privés et publics de ces oppositions et déviances. Effets secondaires de ces modes de gestion. Enjeux connexes au développement des nouvelles technologies. N.B.: Dans cette version, les étudiants auront à réaliser en équipe un projet sur les impacts sociaux et organisationnels d'une nouvelle technologie implantée dans une entreprise (système informatique, machine automatique, etc.)."
SSH3100B,Sociologie de la technologie,"Notions de base en sociologie de la technologie. Production, diffusion et appropriation sociales des nouvelles technologies. Impacts sociaux et organisationnels des nouvelles technologies implantées dans les entreprises. Impacts sociaux des nouvelles technologies utilisées dans la vie quotidienne hors travail. Impacts sociaux des grands projets à caractère technologique. Oppositions sociales au changement technologique. Tricheries et déviances autour des nouvelles technologies. Modes de gestion privés et publics de ces oppositions et déviances. Effets secondaires de ces modes de gestion. Enjeux connexes au développement des nouvelles technologies. N.B.: Dans cette version, les étudiants auront à réaliser en équipe un projet sur les impacts sociaux d'une nouvelle technologie utilisée dans la vie quotidienne hors travail (domotique, Internet, téléphone cellulaire, monnaie électronique, etc.)."
SSH3100C,Sociologie de la technologie,"Notions de base en sociologie de la technologie. Production, diffusion et appropriation sociales des nouvelles technologies. Impacts sociaux et organisationnels des nouvelles technologies implantées dans les entreprises. Impacts sociaux des nouvelles technologies utilisées dans la vie quotidienne hors travail. Impacts sociaux des grands projets à caractère technologique. Oppositions sociales au changement technologique. Tricheries et déviances autour des nouvelles technologies. Modes de gestion privés et publics de ces oppositions et déviances. Effets secondaires de ces modes de gestion. Enjeux connexes au développement des nouvelles technologies. N.B.: Dans cette version, les étudiants auront à réaliser en équipe un projet sur les impacts sociaux d'un grand projet à caractère technologique (usine chimique, barrage, ligne à haute tension, aéroport, métro, etc.)."
MEC3430,Matériaux polymères,"Les polymères comme classe des matériaux d'ingénieur. Principaux plastiques et leurs applications. États vitreux, caoutchouteux et semi-cristallin, analyse thermomécanique. Relations entre la structure et les propriétés; cristallisation et orientation. Éléments de viscoélasticité. Compositions des plastiques, propriétés mécaniques. Recyclage des matériaux plastiques et impacts environnementaux. Sélection et design. : exemples de calcul de structures simples. Applications."
MEC3520,Industrialisation des produits,Interprétation des dessins de définition et d'assemblage en fonction des procédés de fabrication. Modèles et normes de qualité de la série ISO 9000 et du management environnemental de la série ISO-14000. Techniques de moulage. Travail à la presse : technologie de découpage et pliage. Isostatisme et liaison du référentiel d'un composant au référentiel machine. Cotes de fabrication. Description des machines-outils; accessoires et outillages associés. Analyse et gammes de fabrication. Technologie de fixation d'assemblage. Applications.
MEC3900,Projet intégrateur III,"Projet individuel choisi par l'étudiant et réalisé sous la direction d'un professeur ou d'un ingénieur désigné par le département de génie mécanique. Notions de planification et de gestion d'un projet, d'apprentissage continu, de responsabilité professionnelle de l'ingénieur, et de communication technique écrite et orale. Rédaction d'un rapport et présentation devant les pairs du travail effectué : relevé des travaux antérieurs, définition du problème, méthodologie détaillée de conception et analyse de la solution retenue."
MEC8371,Mesure et modélisation dynamique,Modélisation dynamique: fondements et méthodologie. Caractéristiques métrologiques des mesures dynamiques. Fonctionnement des capteurs dynamiques. Réponse aux signaux dynamiques. Traitement numérique des signaux en temps réel. Dynamique des systèmes et identification dynamique. Études expérimentales des phénomènes dynamiques. Cas synthèse en investigation.
MEC8276,"Syst. de pompage, ventil. et compression","Rappel des notions de base de dymamique des fluides. Analyse dimensionnelle et lois de similitude. Théorie fondamentale et classification des turbopompes (pompes, turbines, ventilateurs, soufflantes, compresseurs). Pertes de charge dans les circuits hydrauliques. Courbes de performance des pompes, ventilateurs et compresseurs, point de meilleur rendement. Cavitation et instabilités de fonctionnement des turbopompes. Vitesse spécifique et méthode de sélection des turbopompes. Régulation du débit. Couplage d'une pompe avec son installation, pompes en série et en parallèle. Étagement des compresseurs. Conception et modélisation de systèmes. Choix de l'équipement, installation et applications. "
MEC8270,Éléments finis en thermofluide,"Approximation par éléments finis, maillage, système élémentaire, assemblage, structure des systèmes d'équations. Formulation générale : méthode de Ritz, méthode de Galerkin. Discrétisation par éléments finis : fonctions d'interpolation, base polynomiale, éléments de référence, intégration numérique, évaluation des erreurs. Résolution de problèmes de conduction de chaleur dans un mur, transfert de chaleur dans une ailette, transfert de chaleur dans un fluide et un solide. Stabilisation des équations de convection-conduction. Modélisation multi-physique. "
MEC8470,Éléments finis en mécanique du solide,"Systèmes de coordonnées et d'unités, noeuds, degrés de liberté, propriétés des éléments, maillage, chargements, plans de symétrie, conditions aux rives, conditionnement numérique, calcul des contraintes maximales, rigidité des structures. Méthodes approximatives de résolution approximatives, fonctions de forme, formulation des éléments par la méthode de Galerkin et l'énergie potentielle, calcul des équations d'éléments simples, transformations du système matriciel, assemblage des matrices globales, solution des problèmes linéaires statiques, convergence.  Étude des éléments pour l'analyse des structures mécaniques : poutres, membranes, plaques, coques, solides axisymétriques et solides 3D.  Résolution des problèmes dynamiques : équations matricielles, fréquences naturelles, condensation statique, méthode modale et intégration directe. "
MEC8370,Projet intégrateur IV en génie mécanique,"Mandats d'ingénierie réalisés en grandes équipes : recherche du besoin; formulation du cahier des charges; analyse du problème; conception méthodique d'un produit, système ou processus; gestion du projet et du budget; sécurité. Chaque étudiant fait preuve d'autonomie, de savoir-faire technique et de professionnalisme; il contribue efficacement au travail d'équipe et complète ses connaissances. L'équipe montre, par une réalisation technique, comment sa conception répond aux besoins, aux règles de l'art, aux normes et aux exigences du développement durable dans le cycle de vie complet. Les sujets permettent d'établir une relation avec un client préférablement externe au cours, permettant de privilégier l'intérêt de la société et du client, plutôt que l'intérêt personnel. Le mandat fait l'objet de rapports, de présentations orales et d'une démonstration finale de fonctionnalité technique devant un jury."
AER8875,Projet intégrateur IV en génie aérospatial,"Ce cours qui s'échelonne sur deux trimestres, a pour objectif d'intégrer les connaissances acquises dans les cours d'aérodynamique, de mécanique du vol, de systèmes et de structures et de découvrir les nombreuses interactions entre ces différentes disciplines. L'intégration se déroule dans le cadre d'un projet qui consiste à effectuer la conception préliminaire d'un aéronef dans un contexte simulant un environnement industriel. Le groupe sera divisé en équipes techniques spécialisées, chacune responsable d'une discipline particulière. Les étudiants sont appelés à réaliser un prototype physique et/ou à élaborer les méthodes de fabrications détaillées du produit qu'ils développent. Les étudiants peuvent choisir parmi un des projets traitant de conception reliée au génie aérospatial : aéronef (02), composante d'aéronef (03 : fuselage, etc.), simulation (04 : mécanique des fluides/solides, système de commandes, etc.), propulsion (05), banc d'essai ou autre."
MEC8310B,Projet d'intégration de syst. aéronautiques,Projet industriel d'intégration de systèmes aéronautiques réalisé en équipe consistant à effectuer la conception d'un produit réel lié au secteur de l'aéronautique et faisant appel à des méthodes d'ingénierie simultanée.  Problématiques d'intégration de structures et systèmes complexes et de certification d'un produit dans le domaine aéronautique. Supervision par le professeur ainsi que plusieurs intervenants industriels.  Utilisation de logiciels de conception d'une maquette numérique du produit et de gestion de la configuration de ce dernier. Utilisation d'un logiciel de définition et d'analyse des procédés de fabrication et d'assemblage intégré aux systèmes d'ingénierie. Projet comportant quatre étapes clés se terminant par une présentation et des discussions avec les clients industriels. 
ING8971,Projet intégrateur en développement durable,"Projet intégrateur de quatrième année d'une durée d'un trimestre divisé en deux volets : travail en équipe et travail individuel. Volet équipe : résolution d'une problématique d'ingénierie et conception technique dans une perspective de développement durable. Travail en équipe mixte, ouvert à tous les génies, encadré par une équipe technique multidisciplinaire. Prise en compte dans la conception des impacts des solutions proposées sur l'environnement, la société et l'économie. Volet individuel : développement d'une expertise individuelle en matière de développement durable. Cette compétence est transférable au projet d'équipe et liée aux intérêts et à la formation de l'étudiant."
AER8410,Commande de vol et de moteurs,"Historique, notions et définitions des commandes de vol. Action des gouvernes. Définition des repères. Cinématique de l'avion. Modèle mathématique de l'avion rigide : équations du mouvement non linéaire, équilibrage, linéarisation et découplage des mouvements longitudinal et latéral. Étude de la stabilité : modes longitudinaux et latéraux. Qualités de vol et de manoeuvrabilité. Lois de commande : systèmes d'augmentation de la stabilité et de la contrôlabilité, pilote automatique et automanette. Conception par des méthodes classiques (lieu des racines, diagramme de Bode) et modernes (commande modale, commande optimale). Modélisation du moteur à réaction : revue des principes de base des turbines à gaz. Commande des moteurs d'avion.  "
AER8505,Procédés de fabrication aéronautique,"Définitions des composants de moteurs d'avion, de cellules d'avion et des pièces avioniques. Caractéristiques-clés du point de vue de la fabrication, des produits aéronautiques de la propulsion, des structures d'avion et de l'avionique. Éléments particuliers de la fabrication des pièces aéronautiques, de la mise en uvre et du contrôle de la qualité. Aspects économiques de la fabrication. Gestion et organisation de la production. Logistique d'approvisionnement."
AER8721,Systèmes avioniques,"Systèmes avioniques civils modernes du point de vue conception et opérationnel. Normes et règlements aéronautiques. Cabine de pilotage et instruments de bord. Systèmes de navigation. Systèmes de gestion de vol: plan de vol, bases de données de navigation, navigation dans le plan horizontal, navigation dans le plan vertical, lien avec le pilote automatique, lien avec l'ordinateur de gestion de la poussée, communication avec le tableau de commande et d'affichage, norme ARINC 739. Système d'affichage et interface pilote : système d'affichage intégré, générations d'instruments, informations affichées, code de couleurs, alertes audio et visuelles, protocole ARINC 429, sélection de sources et redondance. Simulateur de vol : intégration des systèmes étudiés dans un simulateur, solutions de simulation, limitations, interface matériel/logiciel. "
AER8725,Architecture certification systèmes aéronefs,"Architecture des systèmes d'aéronefs : centralisée, fédérée ou distribuée. Analyse fonctionnelle et méthode d'analyse d'architecture. Gestion des requis, fautes de conception. Interface homme-machine. Certification des systèmes d'aéronefs : catégorie d'avions et de certification, certification matérielle et logicielle, tests en vol, certification des systèmes de simulation, entraînement des pilotes. Sûreté : analyse de sûreté, analyse des arbres de panne. 
"
ELE8200,Systèmes de commande numérique,"Concepts généraux de la commande des systèmes numériques. Éléments de systèmes embarqués temps-réel, programmation multitâche, interfaçage analogique/numérique. Analyse des systèmes échantillonnés dans le domaine fréquentiel et dans l'espace d'état. Discrétisation temporelle et reconstitution du signal. Modélisation et identification des systèmes en temps discret. Synthèse des lois de commande des systèmes numériques : compensateurs à deux degrés de liberté, retour d'état et de sortie, suivi de trajectoire. "
MEC8350,Méthodes avancées en CFAO/IAO,"Processus de conception, d'ingénierie et de fabrication assistées par ordinateur (CFAO/IAO) en génie mécanique.  Cycle de vie de produits. Notions avancées de conceptualisation du design et de techniques de modélisation géométrique: modélisation de courbes et surfaces pour la génération de pièces à géométries complexes, rétroingénierie.  Gestion des données et de la configuration de produits.  Prototypage virtuel et méthodes d'analyse et d'optimisation pour le design en contexte de produits complexes : analyse spatiale, cinématique, ergonomique et par éléments finis.  Échanges de données de définition de produits.  Interface entre la conception et la fabrication, prototypage rapide, introduction à la commande numérique des machines-outils, support à la production de produits. Nouvelles perspectives en CFAO/IAO.  Laboratoires informatiques en utilisant des logiciels de simulation, Windchill et VERICUT."
MEC8356,Matériaux composites,"Généralités sur les composites et leurs applications. Propriétés et fabrication des renforts. Propriétés et fabrication des matrices organiques, métalliques et céramiques. Principes de cuisson et de consolidation des composites à matrices thermodurcissables. Les différentes méthodes de fabrication des structures composites : projection, compression, sac sous vide, autoclave, pultrusion, moulage par transfert de résine, infusion, enroulement filamentaire. Introduction aux joints collés et boulonnés, les composites à matrice thermoplastiques et les nanocomposites. Principes de la résistance des matériaux composites, lois de la micromécanique et théorie des stratifiés. Application des critères de rupture aux composites.

"
