Course Number,Course Name,Course Description
GMC1028,Procédés de mise en forme et de soudage,"Compréhension des procédés de mise en forme primaire (métallurgie des poudres, fonderie, moulage par injection) et de la pertinence d'utilisation de l'un ou l'autre de ces procédés pour l'obtention de pièces brutes.  Métallurgie des poudres : fabrication des poudres, propriétés, compactage, frittage, conception des outillages, conception des pièces et applications, aspects économiques. Moulage : mécanismes impliqués dans la solidification, courbes de solidification, loi de Chvorinov, système de coulée et masselottes, procédés de moulage en moule permanent et non-permanent, conception des moules, considérations de conception des pièces à mouler. Soudage. Types de procédés, types de joints et positions de soudage, symboles de soudage, zone affectée thermiquement, soudabilité des métaux ferreux et non-ferreux. Normes ACNOR. Joints pré-qualifiés et qualification. Modèles de coûts de soudage. Laboratoires de soudage de divers types de joints avec divers procédés; laboratoires d'essais mécaniques sur les joints soudés.   Préalable 2 :  ING1043 Matériaux de l'ingénieur"
GMC1031,Asservissements et commande des systèmes mécaniques,"Acquisition de connaissances sur la conception et l'analyse de systèmes asservis pneumatiques, hydrauliques ou électriques ainsi que sur les concepts de base du calcul discret et de la commande par ordinateur.  Connaissance générale des systèmes de commande incluant les actionneurs mécaniques ainsi que des connaissances de base en électronique linéaire.  Composants de base en pneumatique et hydraulique. Modélisation de systèmes mécaniques. Régulateurs PID et ajustement par la méthode de Zeigler-Nichols. Stabilité des systèmes asservis : fonction de transfert, système en boucle fermé et lieux des racines. Commande numérique de procédés : modèles discrets, algorithme discret de commande de procédés, filtrage numérique et applications pratiques."
GMC1032,Conception et modélisation en ingénierie I,"Poser et solutionner un problème d'ingénierie au moyen d'outils de calcul informatisé. Comprendre, analyser et interpréter les résultats dans les contextes spécifiques des problèmes d'ingénierie. Analyser les problèmes de précision inhérents au choix de l'outil.  Principe et fonctionnement des différents outils informatisés. Choisir l'outil le plus approprié en fonction de la spécificité du problème à résoudre. Elaboration et développement de la solution. Techniques de représentation optimale des données. Applications techniques aux problèmes d'électricité, de mécanique du solide et des fluides, de gestion manufacturière."
GMC1034,Introduction à la méthode des éléments finis,"Construire les bases théoriques nécessaires à la résolution numérique des problèmes physiques rencontrés par l'ingénieur en conception mécanique : fondements mathématiques (éléments finis, différences finies, éléments de frontières), techniques d'analyse numérique, champs de solution recherchés. Introduction aux techniques modernes de conception et d'optimisation par l'apprentissage d'un système commercial.  Elements de calcul tensoriel. Résolution numérique des systèmes d'équations aux dérivées partielles. Méthode des différences finies. Méthode des éléments finis : fondements mathématiques, formes intégrales, formulations faibles, obtention de systèmes linéaires, application des techniques d'analyse numérique. Visualisation des champs de solutions. Résolution de problèmes d'élasticité linéaire. Ecoulement de fluides. Transferts thermiques. Introduction aux éléments de frontières. Pratique d'un système commercial. Maillage, raffinement adaptatif, optimisation de forme. Nouveaux développements."
GMC1035,Méthodes numériques appliquées à l'ingénierie,"Apprendre à formuler et résoudre des problèmes courants d'ingénierie au moyen des techniques numériques les plus utilisées.  Applications des différentes méthodes directes de systèmes linéaires, telles la méthode Gauss, la méthode LU, la méthode Gauss-Jordan et itératives, à la solution de problèmes rencontrés en ingénierie, comme celui des vibrations. Traitement des problèmes de régression simple ou multiple avec test de confiance sur les paramètres, appliqué à l'équilibrage des réseaux électriques ainsi qu'à la solution des problèmes de bilan-matière. L'étude des procédures automatiques de recherche de modèles. Les méthodes de différentiation et d'intégration numériques; les problèmes de valeurs initiales et la solution des systèmes d'équations différentielles applicables à des problèmes pratiques, comme celui de la conception d'un système de suspension."
GMC1036,Procédés de coupe et de déformation,"Ce cours présente à l'étudiant l'éventail des techniques utilisées dans les procédés de fabrication par déformation plastique et par enlèvement de matière. Il lui fournit une expertise primaire lui permettant de faire un choix raisonné des matériaux, machines, outils et autres paramètres conduisant au succès des opérations de ces procédés.   Usinage : matériaux et géométrie des outils de coupe. Procédés de tournage, fraisage, perçage. Isostatisme et transferts de cotes. Gamme d'usinage. Machines outils à commande numérique et fabrication assistée par ordinateur. Fabrication de pièces métalliques en laboratoire (machines manuelles et à commande numérique).  Formage : notions fondamentales en formage. Conception de presses. Procédés de refoulement, emboutissage et extrusion à froid. Étude d'un outillage progressif en laboratoire.  Projet de conception et fabrication d'un assemblage avec pièces usinées et formées."
GMC1037,Systèmes hydrauliques et pneumatiques,"Initiation aux principes de base qui régissent l'écoulement des fluides visqueux incompressibles et compressibles. Application des principes de base à des cas pratiques comme la lubrification, la pneumatique et l'hydraulique.  Les principes de base couvrent les équations de la dynamique des fluides, les concepts de la thermodynamique, les ondes dans les fluides compressibles, les écoulements isentropiques et les écoulements avec friction. Les applications pratiques touchent la lubrification, les circuits pneumatiques, les pompes et compresseurs et les circuits hydrauliques."
GMC1053,Choix de projet de conception,"Ce cours a pour objectif de trouver un projet et de former une équipe en vue du cours Projet de conception (GMC1044).  NOTE : Ce cours utilise la notation succès (S) ou échec (E).  Préalable : Pour s'inscrire à ce cours, l'étudiant doit avoir réussi tous les cours des deux premières années du programme."
ING1039,Statique et dynamique I,"Initiation aux lois régissant l'équilibre statique des corps dans le plan et dans l'espace et la dynamique des particules en mouvement curviligne dans le plan.L'étude de la statique comprend l'analyse des forces externes, de l'équilibre multidimensionnel, le frottement et les assemblages plans.  Celle de la dynamique comprend la cinématique et la cinétique rectiligne et curviligne.  Les propriétés des surfaces planes telles que centre de gravité et moments d'inertie sont aussi étudiées dans le cadre de ce cours."
ING1040,Statique et dynamique II,"Ce cours vise la valorisation des connaissances acquises dans les cours de mathématiques, physique et statique et dynamique I. Il a pour principal objectif la maîtrise dans l'élaboration de modèles mathématiques qui simulent le comportement cinématique et dynamique des corps rigides. La solution de ces modèles par des outils informatiques, tant sous forme symbolique que numérique, fait également partie des objectifs de ce cours.  Cinématique et cinétique des corps rigides; méthodes énergétiques; vibrations; projets sur Matlab."
ING1042,Dessin technique et DAO,"Développer, chez l'étudiant en ingénierie, une dextérité manuelle et intellectuelle, des éléments indispensables à un langage et une expression graphique propres à ses fonctions futures; l'atteinte de ces objectifs est réalisée par le développement de l'esprit d'observation, du sens de la précision et de la capacité de s'exprimer graphiquement. Le cours vise également l'acquisition d'une connaissance générale des éléments indispensables à l'élaboration, au développement et à la mise en oeuvre d'un projet en ingénierie.  Acquérir les connaissances et les habiletés requises pour pouvoir utiliser le dessin technique comme moyen de communication dans les principaux champs d'activités en ingénierie. Assimiler les notions et techniques de base requises à la conception de dessins techniques assistée par ordinateur."
ING1043,Matériaux de l'ingénieur,"Acquérir la connaissance des caractéristiques générales physiques et des propriétés des principaux matériaux, indispensable à toute activité technique en ingénierie. L'atteinte de cet objectif est assurée par l'élaboration et le développement de la compréhension de la nature des matériaux et de leurs propriétés, dans la perspective de leur utilisation en fonction des conditions de la pratique industrielle courante.  Le cours a un caractère transdisciplinaire et, dans cette optique, sont étudiés les aspects suivants : classes des matériaux; structures des solides; métaux ferreux, non-ferreux et alliages, polymères, céramiques et composites; propriétés mécaniques; propriétés électriques; semi-conducteurs et conducteurs; diagrammes de phase; corrosion et lutte contre la corrosion; modification des propriétés des matériaux; utilisations industrielles des matériaux."
ING1045,Tolérancement et CAO,"Comprendre l'importance pratique et l'importance économique du tolérancement lors de la conception en ingénierie simultanée, du choix judicieux lors du processus de conception, des valeurs des intervalles de tolérances à apposer sur les pièces selon leur fonction et faire le lien entre les tolérances sur le dessin de fabrication et les instruments de métrologie permettant le contrôle dimensionnel et géométrique. Connaître les concepts des logiciels de CAO les plus récents.  Tolérances dimensionnelles et ajustements : normes ISO et ANSI. Critères d'états de surface. Tolérances géométriques : tolérances de forme, tolérances associées. Cotations fonctionnelles et au maximum de matière et leur utilisation en conception. Impacts des choix de conception sur les coûts de fabrication en ingénierie simultanée. Métrologie : principes du contrôle dimensionnel et géométrique. Instruments de mesure traditionnels. Machine à mesurer les coordonnées. Modélisation solide des assemblages. Simulation cinématique d'assemblage. Développement de fonctions supplémentaires dans un logiciel de CAO."
ING1056,Résistance des matériaux,"L'objectif de ce cours est d'initier les étudiants au comportement des éléments mécaniques et structuraux; nous y verrons le calcul des efforts internes et des déformations ainsi que le dimensionnement.  Le chargement axial. La torsion des barres cylindriques. La flexion des poutres (le calcul des efforts internes, de la flèche ainsi que le dimensionnement). Les poteaux. Les chargements complexes (le calcul des efforts internes, le dimensionnement, le cercle de Mohr). Les effets de la température. Les cylindres sous pression. (Laboratoires)."
ING1057,Thermodynamique appliquée I,"Comprendre les transformations de l'énergie dans des systèmes en équilibre. Enoncer, expliquer et appliquer les quatre principes de la thermodynamique aux substances, aux machines et aux systèmes en général.  Température. Pression. Energie. Travail. Concept d'énergie interne. Procédés sans écoulement et avec écoulement. Première loi de la thermodynamique. Concept du procédé réversible. Le procédé irréversible. Propriétés thermiques des gaz. Concept d'enthalpie. Chaleur spécifique. Deuxième principe de la thermodynamique. Cycle de Carnot. Entropie. Fonctions thermodynamiques des substances pures. Applications de la thermodynamique à divers systèmes. Détente Joule-Thompson. Compresseurs. Machines thermiques. Réfrigération."
ING1058,Phénomènes d'échanges,"Comprendre les principes qui gouvernent les phénomènes de transferts. Développer les habiletés pour établir une approche mathématique rigoureuse des systèmes d'échanges et de solutions des problématiques concrètes à partir d'hypothèses imposées par les contraintes industrielles.  Introduction aux phénomènes, viscosité et transfert de quantité de mouvement. Distribution de vitesse en écoulement laminaire. Principes d'échanges pour des systèmes isothermes. Transfert interphase : équation de Bernouilli, appareils de mesure, friction. Conductivité thermique et mécanisme de transfert de l'énergie. Distribution de température dans les solides et les liquides en écoulement laminaire. Transfert de chaleur par convection. Equations empiriques pour le calcul du coefficient de transfert de chaleur. Echangeurs de chaleur. Introduction aux phénomènes de transfert de masse."
ING1100,Communication et méthodes de travail en ingénierie,"Ce cours vise à développer les compétences nécessaires pour communiquer efficacement dans un contexte d'ingénierie, de travailler efficacement en équipe multidisciplinaire en ingénierie et d'utiliser adéquatement les outils de communication.  Communication par oral, par écrit et par méthodes audiovisuelles des différents concepts et raisonnements associés à la pratique du génie. Théories et règles de communication. Caractère humain de la communication. Méthodes de travail en groupe.   Outils et logiciels liés à la communication en ingénierie et au travail collaboratif. Méthodes de recherche documentaire et bibliographique. Rédaction de rapports techniques et présentation de l'information."
ING1200,Pratique de la profession d'ingénieur,"Offert à l'ensemble des baccalauréats en génie, ce cours vise à développer des compétences complémentaires aux savoirs disciplinaires étroitement liées à l'exercice de la profession d'ingénieur.  L'évolution des compétences de l'ingénieur(e) : processus d'accès au titre professionnel d'ingénieur(e), responsabilités de l'ingénieur(e) et formation continue. Les fondements théoriques et applications pratiques du professionnalisme, de l'éthique et de la déontologie en lien avec le travail de l'ingénieur(e).  L'environnement légal de l'ingénieur(e) :  lois, règlements et normes qui encadrent les travaux d'ingénierie et le développement de produits. L'ingénieur(e) et la mondialisation.  L'environnement professionnel de l'ingénieur(e) : ouverture, savoir être et normes de comportement.  Rôle de l'ingénieur(e) dans le développement de produits, les projets de conception et de construction ainsi que dans la recherche et développement. Les décisions de l'ingénieur(e) et leurs impacts sur la société et la population : l'utilisation des énergies renouvelables, le développement durable, le cycle de vie des produits, l'empreinte écologique et la gestion de risques technologiques."
MAP1006,Mathématiques appliquées I,"Transmettre à l'étudiant les bases de l'algèbre matricielle, l'introduire aux méthodes numériques, lui donner les outils nécessaires à la résolution des équations différentielles ordinaires et lui montrer certaines applications des équations différentielles. Algèbre matricielle : matrices, définitions et opérations, matrice triangulaire, diagonale, transposée d'une matrice, matrice régulière et rang, déterminants, inverse d'une matrice, solution d'équations linéaires, valeurs et vecteurs propres. Nombres complexe. Équations différentielles : classification, solution d'une équation différentielle avec interprétation géométrique; équations différentielles du premier ordre, équations exactes et facteur intégrant, équations à variables séparables, homogènes, linéaires, de Bernouilli; applications (trajectoires orthogonales, problèmes de taux, etc.). Équations différentielles d'ordre supérieur : système fondamental de solutions, équations linéaires, homogènes à coefficients constants, réduction d'ordre, équations linéaires non-homogènes, équations d'Euler-Cauchy; résolution en séries de puissances; applications. Systèmes d'équations différentielles homogènes et non homogènes."
MAP1007,Mathématiques appliquées II,"Acquisition de notions fondamentales sur les fonctions à plusieurs variables, les courbes et les surfaces dans le plan et l'espace.  Applications du calcul différentiel et intégral à plusieurs variables ainsi que le calcul vectoriel.Eléments de géométrie analytique.  Courbes planes, tangentes et longueur d'arc, coordonnées polaires, intégrales en coordonnées polaires, équations polaires des coniques.  Vecteurs de dimension deux et trois, produit scalaire, produit vectoriel, droites et plans, surfaces.  Fonctions vectorielles et courbes dans l'espace, limites, dérivées et intégrales, cinématique, courbure, composantes tangentielle et normale de l'accélération, lois de Kepler.  Fonctions de plusieurs variables, limites et continuité, dérivées partielles, accroissement et différentielle, dérivation de fonctions composées, dérivées directionnelles, normales et plans tangents, valeurs extrêmes de fonctions à plusieurs variables, multiplicateurs de Lagrange.  Intégrales doubles, aire et volume, intégrales doubles en coordonnées polaires, aires de surfaces, intégrales triples, moment d'inertie et centre de masse, coordonnées cylindriques, coordonnées sphériques, changement de variables et jacobiens.  Champs vectoriels, intégrales curvilignes, indépendance du chemin, théorème de Green-Riemann, intégrales de surface, théorème de flux-divergence, théorème de Stokes."
MAP1008,Mathématiques appliquées III,"Application du calcul des transformées, des nombres complexes et des variables complexes.Séries de Fourier : applications aux problèmes, aux limites des équations aux dérivées partielles.  Fonction d'une variable complexe : théorèmes de Cauchy.  Calcul des résidus.  Transformation de Laplace : calcul des transformées de Laplace.  Applications aux équations différentielles ordinaires."
STT1001,Probabilités et statistiques,"Statistiques de base en vue des applications.Séries statistiques : histogramme et polygone.  Mesures de tendance centrale.  Mesures de dispersion.  Moments.  Eléments de probabilités : variables aléatoires, distributions binomiales, hypergéométriques, normales.  Poisson.  Introduction à l'échantillonnage.  Tests d'hypothèses simples."
GIA1082,Production industrielle,"Introduire l'étudiant à certaines techniques de base de génie industriel.  La fonction production dans l'entreprise. Approches systémiques et typologiques. Etapes de conception d'un système de production. Cycle de vie d'un produit, procédés de fabrication. Etudes de temps et de mouvement. Localisation et aménagement d'usine, manutention. Techniques prévisionnelles, gestion des stocks, gestion des systèmes de production, ERP. Contrôle et gestion de la qualité. Le facteur humain, ergonomie. Optimisation de systèmes : programmation linéaire, méthode simplexe, gestion de projets : méthode PERT/CPM. Notions de PVA, JAT, Kaizen, SMED, Pokayoke, etc."
GMC1044,Projet de conception,"Ce cours a pour objectif de mettre une équipe d'étudiants en situation réelle de conception ou d'amélioration de la conception d'un système mécanique ou mécatronique. Il vise principalement l'application et l'intégration de connaissances, d'aptitudes et de méthodologies de travail acquises au cours du programme. Les étudiants devront en particulier appliquer une démarche de conception intégrée, typique du champ de la mécanique et ou de la mécatronique pour idéalement aboutir à la réalisation d'un prototype.   Sous la supervision d'un professeur, l'équipe d'étudiants élabore un projet dont la problématique est proposée par une entreprise. Ce projet est développé durant deux sessions successives.  Règlement pédagogique particulier : Pour s'inscrire à ce cours, l'étudiant doit avoir réussi soixante-quinze (75) crédits de cours obligatoires et optionnels de son programme."
GMC1030,Stage de génie mécanique en entreprise,"Acquérir de l'expérience pratique du travail d'ingénierie en entreprise manufacturière ou de service. Acquérir de l'expérience du travail en équipe en entreprise. Favoriser l'intégration du futur ingénieur dans le milieu de travail en effectuant une forme de résidence au sein de l'entreprise.  Normalement à temps plein dans un laboratoire, une entreprise manufacturière ou de service, l'étudiant doit oeuvrer au sein d'une équipe, d'un groupe ou d'un département dont les activités impliquent des connaissances en génie mécanique. Les tâches de l'étudiant, normalement assignées par un ingénieur de l'entreprise, doivent comporter des activités reliées au génie mécanique. Le stage doit être sous la supervision d'un professeur de son programme en collaboration avec un ingénieur de l'entreprise. Le travail effectué doit consister en un minimum de 270 heures d'activités.  Règlements pédagogiques particuliers :   Pour s'inscrire à ce cours, l'étudiant inscrit aux programmes 7947 ou 7347 doit avoir réussi un minimum de 84 crédits de son programme, ne doit pas être en cheminement individualisé et doit avoir réussi le cours GIA1058 Sécurité et hygiène industrielles ou la formation en santé et sécurité du travail en ligne.Pour satisfaire à la notion de résidence décrite plus haut, l'étudiant inscrit à ce cours ne pourra cumuler plus de 3 autres crédits de scolarité pour la session d'inscription au stage, sauf exception et sur approbation du directeur de programme et du directeur du département."
GMC1042,Stage d'initiation en génie mécanique en entreprise,"Le stage I Initiation en génie mécanique en entreprise est une activité extra muros obligatoire réalisée à temps plein dans une entreprise manufacturière ou de service. L'étudiant doit oeuvrer au sein d'une équipe, d'un groupe ou d'un département dont les activités présentent des éléments directement reliés à l'ingénierie. Une partie des tâches de l'étudiant, normalement assignées par l'ingénieur de l'entreprise qui le supervise, doit comporter des éléments d'ordre technique reliés au domaine de l'ingénierie. Le travail effectué doit consister en un minimum de 270 heures d'activités.  Règlement pédagogique particulier :   Pour s'inscrire à ce cours, l'étudiant doit avoir réussi une formation en SST en ligne ou le cours GIA1058.L'étudiant admis aux programmes 7947 ou 7347 doit également avoir complété 54 crédits dans son programme et ne pas être en cheminement individualisé.Pour satisfaire à la notion de résidence décrite plus haut, l'étudiant inscrit à ce cours ne pourra cumuler plus de 3 autres crédits de scolarité pour la session d'inscription au stage, sauf exception et sur approbation du directeur de programme et du directeur du département."
ING1059,Stage à l'international,"Acquérir de l'expérience pratique du travail d'ingénierie en entreprise à l'international. Acquérir de l'expérience du travail en équipe en entreprise. Favoriser l'intégration du futur ingénieur dans le milieu de travail en effectuant une forme de résidence au sein de l'entreprise.  Normalement à temps plein dans une entreprise, l'étudiant doit oeuvrer au sein d'une équipe, d'un groupe ou d'un département dont les activités comportent de l'ingénierie. Une partie des tâches de l'étudiant, normalement assignées par un ingénieur de l'entreprise, doit comporter des éléments d'ordre technique reliés à l'ingénierie. Le stage doit être sous la supervision d'un professeur de son programme, normalement en collaboration avec un ingénieur de l'entreprise.  Le travail effectué doit totaliser 500 heures (environ 15 semaines de travail à temps plein).  Règlement pédagogique particulier :   Pour s'inscrire à ce cours, l'étudiant doit avoir réussi une formation en SST en ligne ou le cours GIA1058.Pour s'inscrire à ce cours, l'étudiant doit avoir réussi un minimum de 53 crédits de son programme et maintenu une moyenne cumulative de 2,5, telle qu'exigée par le Bureau de l'international et du recrutement. Ce cours utilise la notation succès (S).Pour satisfaire à la notion de résidence décrite plus haut, l'étudiant inscrit à ce cours ne pourra cumuler plus de 3 autres crédits de scolarité pour la session d'inscription au stage, sauf exception et sur approbation du directeur du programme et du directeur du département.Avant son inscription à ce cours, l'étudiant doit avoir fait approuver son admissibilité par le directeur du programme concerné et le stage par l'agente de stage.Ce cours utilise la notation succès (S) ou échec (E)."
GMC1019,"Chauffage, ventilation et climatisation","Chauffage : pertes de chaleur, corps de chauffe, fournaise, systèmes de chauffage : à vapeur, à eau chaude, à air chaud; disposition et calcul de la tuyauterie, système à eau chaude à haute température, panneaux rayonnants, commandes automatiques.  Plomberie : eau froide et chaude domestique, étude et application des règlements de plomberie, systèmes de gicleurs automatiques.  Climatisation : réactions physiologiques des humains aux différentes ambiances, charge de climatisation, propriétés physiques de l'air, psychrométrie, procédés fondamentaux de conditionnement : chauffage, refroidissement, humidification, assèchement; distribution de l'air, canalisation de l'air à haute et basse vitesse, ventilateurs, filtration, régulateurs pour systèmes de climatisation, étude des différents systèmes installés dans les bâtiments.  Travaux pratiques qui consistent à calculer un système de climatisation pour un bâtiment.  Réfrigération : réfrigération par compression de vapeur, cycle idéal, cycle théorique; charge de réfrigération; compresseurs, évaporateurs, condensateurs à air et à eau, tour de refroidissement, réfrigérants, soupapes de détente, tuyauterie, saumures, méthodes de dégivrage automatique."
GMC1033,Conception et modélisation en ingénierie II,"Simulations numériques des phénomènes mécaniques dans un environnement de conception et fabrication mécanique assistée par ordinateur (CFAO).  Comprendre et utiliser les normes de description des systèmes de CFAO en utilisant les méthodes de programmation avancées, telle que la programmation orientée objet. Etude de l'interaction entre les modèles numériques, les systèmes mécaniques (automate, robot, machine outil à commande numérique) et l'être humain par les techniques d'acquisition de données et de commande.  Règlement pédagogique particulier : Pour s'inscrire au cours GMC1033 Conception et modélisation en ingénierie II, l'étudiant doit avoir complété 75 crédits dans le programme."
GMC1038,Conception et fabrication de pièces en matériaux plastiques et composites,"Acquérir les connaissances spécifiques à la fabrication et la conception de pièces avec les matériaux plastiques et composites.  Caractériser les divers types de polymères thermoplastiques et thermodurcissables. Etablir les propriétés de base des éléments constituants et celles du pli élémentaire d'un composite multicouche. Etablir et utiliser la théorie des laminés pour la conception d'une pièce composite multicouches. Acquérir les notions essentielles au moulage de pièces. Passer en revue les différents procédés de moulage des pièces plastiques et composites et des paramètres à prendre en compte lors du moulage d'une pièce.  Règlement pédagogique particulier : Pour s'inscrire au cours GMC1038 Conception et fabrication de pièces en matériaux plastiques et composites, l'étudiant doit avoir réussi 75 crédits du programme."
GMC1041,Sujet spéciaux en mécatronique,"Ce cours optionnel spécifique a pour objectif de permettre d'inclure au programme des sujets variables, ayant un intérêt ponctuel majeur en génie mécatronique. Le programme étant, de manière naturelle, particulièrement axé sur les nouvelles technologies, il parait très pertinent de pouvoir rapidement intégrer des contenus novateurs et dans cette optique, ce type de cours est le véhicule idéal pour le faire.   Règlement pédagogique particulier : Pour s'inscrire à ce cours, l'étudiant en génie doit avoir réussi 75 crédits du programme."
