Course Number,Course Name,Course Description
ME4421,Applied Thermodynamics,"Air standard cycles: Open and closed gas turbine cycles with reheat, regenerative heat exchange and pressure drop. Steam power plants: analysis of vapor power systems, Rankine cycle, reheat and regenerative cycles; binary and nuclear plant cycles, power plant performance parameters, exergy accounting of a vapor power plant. Basic analysis of combined cycle power plants. Refrigeration systems. Properties of gas and vapor mixtures, psychometric principles, air-conditioning processes. Combustion: fuels, chemical equations, experimental analysis and the products of combustion."
ME4424,Sustainable Energy Systems Design,"Project oriented course dealing with the design of energy systems that meet regional and global energy needs in the 21st century in a sustainable manner. A combination of conventional and renewable energy technologies will be presented, including topics on resources, extraction, conversion, and end-use. The impact of engineering design on the environment, society, and sustainable development is discussed. Projects will focus on the improved design of both conventional and renewable energy systems with the aim of improving overall efficiency while minimizing the environmental and social impact."
ME4613,Mechanical Vibration,"Review of single degree-of-freedom vibration: free response, damping, forced response. Multiple-degree-of-freedom systems. Design for vibration suppression. Distributed parameter systems; wave propagation. Vibration testing and experimental modal analysis including transducers and FFT analysis."
ME4860,Senior Design Project,"A mechanical engineering design is developed and documented in the form of a technical report. Students normally work in approved teams. Industrial projects are developed in cooperation with industry and may require some period of time on site. University-based projects are developed in cooperation with university faculty. The first stage of this process involves definition of the project topic, background studies, and development of a conceptual design. An oral examination is conducted towards the end of the first term, and a written preliminary report is submitted. In the second term, a detailed design is prepared, the project is completed and orally examined, and a final report is submitted. One of the laboratory weekly hours is designated for a scheduled meeting with project advisor(s). Workshops involve practice exercises, relevant to student projects, on: problem definition and formulation, project planning, teamwork, information and communication; conceptual, parametric and configuration designs; and professional, environmental, social, human factors, and safety aspects of design."
ENGG4000,Senior Design Project ,"Full-year design course (fall and winter of same academic year) which may be taken by senior students in any engineering program. Working preferably in multidisciplinary teams of three to five individuals, students design a structure, system, process or new product. Many of the projects are sponsored by outside clients. Proposed solutions involve the use of modern engineering tools and design methods, and must meet a broad range of constraints including health and safety, sustainable development and environmental stewardship. Deliverables include progress reports and presentations, a final report with appropriate engineering drawings, and if applicable, a prototype. Weekly lectures cover topics relevant to the design projects and include presentations by guest speakers. The weekly tutorial hours are designated for scheduled meetings with project co-mentors."
TME4025,Product Design and Development,"Full-year Product Design and Development course (fall and winter of same academic year) which may be taken in place of the final-year design course in most engineering program. The cornerstone is a project in which teams of 4 or 5 students conceive, design and prototype a product. The proposed solution would use modern tools and methods for product design and development, and should meet a broad range of constraints including health and safety, sustainable development and environmental stewardship. Weekly class sessions are conducted in lecture or workshop mode and employ cases and hands-on exercises to reinforce the key ideas. Topics include identifying customer needs, concept generation, product architecture, industrial design, and design-for-manufacturing."
ME4861,Mechanical Health and Safety,"Accidents, their effects and causation. Mechanical hazards and machine safeguarding. Temperature extremes. Pressure hazards. Fire hazards, Noise and vibration hazards. Computers, automation and robots. Ethics and safety."
PHYS1081,Foundations of Physics for Engineers,"An introduction to the fundamentals of mechanics. Vector analysis and its application to the analysis of the motion of particles and rigid bodies. Newton's three laws of motion. The kinematics and dynamics of particle motion along straight and curved paths. Work, energy, impulse and momentum of particles and rigid bodies. An introduction to the rotation of a rigid body about a fixed axis, moments of inertia, angular momentum. Simple Harmonic Motion."
STAT2593,Probability and Statistics for Engineers,"Probability spaces: combinatorial probability; conditional probability and independence. Random variables: discrete distributions; continuous distributions; expectation, variance, and covariance; linear combinations. Statistics: descriptive and graphical statistics; sampling distributions. Inference: point estimation; confidence intervals; hypothesis tests; paired data designs; two sample inference."
ME4173*,Robot Kinematics,Structure and specification of robotic manipulators. Homogeneous transformations and link descriptions. Manipulator forward and inverse displacement solutions. Jacobians in the velocity and static force domains. Singular configurations and workspace analysis. An introduction to trajectory planning and manipulator dynamics. Lab experiments explore several robotic manipulators.
ME4622*,Human Factors Engineering ,"An interdisciplinary study of the interaction of humans and their workspace. Physiological principles of work and energy. Anthropometry. Biomechanics. The ergonomics of workspace and job design. Fatigue. Work/rest schedules and nutrition. The physiological and psychological effects of human noise, vibration, lighting, vision, and the workspace environment. Lab periods include seminars and practical design exercise applying human factors and ergonomic theory to workspace problems."
ME4703*,Mechanical Engineering Measurements,"Discusses a variety of measurement techniques used in Mechanical Engineering.  Topics include analog and digital measurement systems, frequency response, calibration and assessment of uncertainty. The focus is on the analysis and design of measuring instruments.  Laboratory exercises include measures of time and rate, displacements, stress and strain, force, pressure, flow, temperature, and vibrations."
ME5113,Advanced Solid Mechanics of Composites,"Introduction to stress analysis that deals with anisotropy of stress and general equations of the theory and elasticity. The elastic equilibrium and boundary value problem formulations are considered. Introduction to the modelling of inhomogeneous composite solids, the effective moduli theory and the elasticity of laminated and fiber enforced composite, as well as nanostructured composite theories are covered."
ME5122*,Solid State Phenomena,"Covers the fundamental aspects of crystallographic structure and their effects on the physical and mechanical properties of solids wiith emphasis on metallic materials with engineering applications. The importance of selecting alloying elements will be explored to optimize various properties such as but not limited to strength, ductility, fatigue, creep, corrosion, electrical, and magnetic. Construction and analysis of binary and ternary phase diagrams, which are critical in alloy design, complemented with computational thermodynamics will be covered. At the end of the course, the students are expected to understand the design and processing of commercial alloys."
ME5173*,Advanced Kinematics of Manipulators,Various methods for solving the forward and inverse displacement problems are described. Particular emphasis is made on the use of screw theory for the derivation of the Jacobian matrix. The selection of alternate frames of reference for describing the Jacobian are also discussed. Methods used in the solution of the inverse displacement problem and the inverse and forward velocity problems for kinematically redundant manipulators are discussed.
ME5183*,Industrial Robotics and Automation,"Brief introduction to robot kinematics including forward and inverse displacement and velocity solutions. An introduction to trajectory planning. Description of common uses of robotics in the manufacturing industry. Description and differences between soft and hard automation particularly in material handling systems. Fundamentals of sensors, actuators and controllers. Examples of automated machinery conveyor systems, feeder systems and packaging systems. Lab introduces different components of a flexible manufacturing systems. Graduate students enrolling in this course must submit an additional project in order to receive credit for this course."
ME5223*,Finite Element Analysis,"Introduction to the basic concepts of finite element analysis (FEA) including domain discretization, element types, system matrix assembly, and numerical solution techniques. Application of FEA to solve static, dynamic and harmonic problems of linearly elastic solid bodies and heat transfer will be covered in detail. Graduate students enrolling in this course must submit an additional project in order to receive credit for this course."
ME5243*,Machining Theory and Practice,"The fundamentals of metal cutting theory will be examined with particular emphasis on understanding cutting forces, stresses, strains, strain rates, and temperatures during the cutting process. Tribological issues, tool wear, and tool life will also be presented. Tools typically available to the manufacturing engineer such as Computer-Aided Design (CAD), Computer Aided Manufacturing (CAM), and Computer Numerical Control (CNC) Programming will compromise a significant portion of the course. Using the machine shop in the Mechanical Engineering Department, students will extend classroom concepts to practical scenarios and situations on the machine shop floor."
ME5253*,Codified Design and Failure Analysis,"This senior level course examines the application of mechanical design to engineering practice. In particular, the course will examine codified design of steel structures and the analysis of common failures that occur in service."
ME5283*,Micro/Nano Manufacturing,"Review of principles and practices of micro/nano fabrication technologies with research and industrial perspectives.  Introduction to micro/nano fabrication and its applications in MEMS/NEMS, renewable energy and biomaterials; materials selection; silicon processing; lithography process; thin film fabrication; advanced lithography process; characterization and micro/nano measurement techniques; atomic force microscopy and its applications."
ME5353*,Fracture Mechanics,"Principles of fractures mechanics and fracture analysis of engineering structures. Plane elasticity and mathematical methods to determine the elastic stress, strain and displacement fields. Fracture criteria and their limitations. Elastic-plastic fracture mechanics, J integral and COD. Fatigue fracture and S-N curve."
ME5493*,Internal Combustion Engines,The thermodynamics of internal combustion engines is introduced and applied to reciprocating spark ignition and compression ignition engines. The performance of each engine type is studied experimentally. The mechanical design of reciprocating engines is also examined.
ME5503*,Application of Computational Fluid Dynamics to Industrial Processes ,"General CFD topics such as grid topologies, discretization methods and errors, pressure-velocity coupling, solution methods for non-linear equations, and popular solution schemes such as the SIMPLE based methods. Introduction of extensions to core CFD techniques for a wide range of industrial applications, including turbulence models, multiphase flow models for problems in cavitation, boiling/condensation, and solidification/melting. Role of properties in CFD models, as related to non-Newtonian fluids, real and ideal properties for compressible flows, and combustion applications."
ME5534*,Experimental Methods in Fluid Dynamics,"This course will cover topics including the methodology, measurement uncertainty, and signal processing associated with fluid dynamics measurements. Various means of measuring pressure, velocity and visualizing flow will also be discussed."
ME5553*,Ocean Wave Energy Conversion,"Introduction to the fundamental concepts of ocean wave energy conversion. Topics include: ocean wave mechanics, the wave energy resource, basic wave energy conversion techniques, analytical and experimental modelling of wave energy converter, power take-off systems, and environmental impact assessment."
ME5578*,Low Speed Aerodynamics,"Fluid mechanics principles will be applied to describe external flow of incompressible gasses and liquids.  Emphasis will be placed on techniques used to predict aerodynamic forces and moments on aircraft.  Applications include aerofoils of infinite span, wing of finite span, aerodynamic design considerations, and high lift devices.  Other applications include the aerodynamics of wind-turbines and submarine hydrodynamics.  An introduction to computational aerodynamics will also be given."
ME5588*,High Speed Aerodynamics,"The principles of thermodynamics and fluid mechanics will be applied to describe external flow of compressible gases. Applications include two dimensional aerofoils, slender wings, aircraft and ballistics."
ME5643*,Automatic Controls II ,The first half of the course is an introduction to digital control. Emphasis is placed on understanding the relationships between analog and digital techniques. The second half concentrates on developing the basic mathematical framework for state space control. Several powerful abstract mathematical tools such as the projection theorem are introduced.
ME5653*,Predictive Control and Intelligent Sensors,"Study on the design and practical implementation of model predictive controllers and intelligent sensors for industrial type processes. Topics to be studied include sensor selection and instrumentation, signal processing and conditioning, process modelling and identification, computer interfacing, predictive control, optimization techniques, algorithm design and intelligent sensor modelling. The course is project oriented and includes the use of Matlab and LabWindows CVI software."
ME5673,Acoustics,"Review of single degree of freedom oscillators, vibration of strings and bars. Topics include: the acoustic wave equation, transmission phenomena, pipe cavities and waveguides, resonators, ducts and filters, environmental acoustics and an introduction to aeroacoustics (time permitting)."
ME5713*,Nondestructive Testing,"Principles of nondestructive evaluation, acoustic emission techniques, ultrasonics, microwave methods, electromagnetic probes, penetrating radiation."
ME5813*,Special Topics in Mechanical Engineering,Provides selected students an opportunity to either study concepts of a newly developed course or complete an independent project in association with an undergraduate course within the department. Permission of the instructor of the associated course is required.
ME5833*,Special Topics in Mechanical Engineering,Provides selected students an opportunity to either study concepts of a newly developed course or complete an independent or group-based course of study within the department. Permission of the instructor of an associated course is required.
ME5913*,Biomechanics I,"A number of topics in biomechanics are examined. Of particular interest is the mechanics of joints, and relation of the internal mechanics of joints to externally applied loads. Analysis techniques are introduced to facilitate analysis of the problems addressed in the course."
ME5933*,Industrial Ecology and Sustainable Engineering ,The goal is to develop awareness and knowledge on forward-looking thinking of interaction of technology with human induced transformation of materials and energy from the perspectives of environment and sustainability. Topics include: humanity and technology; concept of sustainability; key questions of industrial ecology and sustainable engineering; status of resources; technology and risk assessment; introduction to life cycle assessment (LCA); LCA impact assessment and interpretation; streamlining the LCA process.
ME5953*,Embedded Flight Control Systems,"Describes the aerodynamic forces, moments and propulsive thrusts which act on fixed wing model aircraft. Stability, control, and flight performance characteristics are also investigated. Development of a system model and theoretical control algorithm tailored for the characteristics of a specific model airplane. Each student will use this knowledge to develop an embedded firmware-based control system to provide some autopilot features to a model airplane."
