Course Number,Course Name,Course Description
"ME 353 LAB,LEC,TUT 0.50",Heat Transfer 1,"Introduction to heat transfer mechanisms. The formulation and solution of steady and transient heat conduction. Radiant heat transfer including exchange laws and view factors. Introductory convective heat transfer. [Offered: F, W]"
"ME 354 LAB,LEC,TUT 0.50",Thermodynamics 2,"Emphasis on applications of thermodynamics to flow processes. Real fluids, evaluation of state functions of real fluids. Non-reacting mixtures, reacting mixtures, equilibrium considerations. [Offered: W, S]"
"ME 360 LAB,LEC,TUT 0.50",Introduction to Control Systems,"Open loop and feedback control. Laws governing mechanical, electrical, fluid and thermal control components. Analogies. Analysis of some engineering control systems using block diagram algebra, transient and steady-state operation. Different modes of control. Review of Laplace Transform methods. Concepts of stability. Principles of analog computer simulation. Brief treatment of linear flow graphs and bondgraphs. [Offered: F, W]"
"ME 362 LAB,LEC,TUT 0.50",Fluid Mechanics 2,"Basic equations of two-dimensional flow, potential flow, exact viscous solutions. Introduction to lubrication, boundary layers, turbulence, and compressible flow. Turbomachinery fundamentals and applications. Selected advanced topics. [Offered: F, W]"
"ME 380 LEC,PRJ 0.50",Mechanical Engineering Design Workshop,"In this course, students study the design process, including needs analysis, problem definition; design criteria and critical parameter identification, generation of alternative solutions; conceptual design, detailed design, optimization; and implementation. Most of the term is devoted to a significant design project in which student groups work independently and competitively, applying the design process to a project goal set by the faculty co-ordinator. The design project typically includes construction of a prototype, and part of the course grade may depend on the performance of the prototype in a competitive test. In exceptional circumstances, the requirement for a prototype may be replaced by a computer simulation, or may be waived. Other mechanical engineering faculty members, particularly those teaching 3B courses, are available to provide advice and supervision to ME 380 students. [Offered: F, W]"
ME 400A LEC 0.00,Seminar,"Research frontiers in mechanical engineering, specific discussion of research done at Waterloo, seminars by members of research groups. [Offered: S, F]"
ME 400B LEC 0.00,Seminar,"Research frontiers in mechanical engineering, specific discussion of research done at Waterloo, seminars by members of research groups. [Offered: W]"
ME 401 LEC 0.50,Law for the Professional Engineer,"The Canadian Legal System, Forms of Business Organizations, Tort Law, the role of the professional; Contract Law, the Elements of a Contract, Statute of Frauds, Misrepresentation, Duress and Undue Influence, Mistake, Contract Interpretation, Discharge of Contract; Breach of Contract and fundamental breach; Agreements between the client and Engineer; General Law, the Mechanics' Lien Act, comparative discussion of the Professional Engineers Act as it relates to the earlier statute, Intellectual Property and Industrial Property. It is intended to prepare the student for the examination in law which must be written for licensing by Professional Engineers Ontario (PEO). "
"ME 423 LEC,TUT 0.50",Mechanical Design 2,"A continuation of the ME 322 course in analysis and synthesis of machinery, including advanced analysis of machine elements such as clutches, brakes, couplings, journal bearings and gears. Advanced machine design concepts such as reliability, optimization and techniques for stimulating innovative design. A synthesis project involving the machine elements studied is usually included. [Offered: F, S]"
"ME 435 LEC,PRJ 0.50",Industrial Metallurgy,"This course is intended for those students interested in acquiring a working knowledge of metallurgy. It covers: metals and alloy systems, iron-carbon alloys, heat treatment and the function of alloying elements in steel, corrosion and scale resistant alloys, copper and nickel base alloys, light metals and their alloys; casting, hot and cold working of metals; soldering, brazing and welding; corrosion and oxidation; metal failure analysis. [Offered: F, S]"
"ME 436 LAB,LEC 0.50",Welding and Joining Processes,"Introduction to modern welding and joining processes for metals, polymers and ceramics. Fundamentals of the joining process and the influence of the process parameters on weld dimensions, strength and quality. Fusion welding processes such as shielded metal arc, gas tungsten arc, gas metal arc, submerged arc welding and others including electron beam and laser beam welding.  Resistance welding processes, solid-state welding processes, soldering and brazing. Laboratory exercises will provide hands-on experience with a number of industrially significant welding processes. [Offered: F,S]"
"ME 452 LAB,LEC,PRJ 0.50",Energy Transfer in Buildings,Thermodynamic properties of moist air; psychrometric charts; humidity measurements; direct water contact processes; heating and cooling of moist air by extended surface coils; solar radiation; heating and cooling loads on buildings; effects of the thermal environment; air conditioning calculations. [Offered: W]
ME 456 LEC 0.50,Heat Transfer 2,"Selected topics in heat transfer fundamentals and applications. Topics to be covered include the fundamentals of convection with analytical solutions to simple laminar flow problems and approximate solutions to turbulent flow problems based on analogies between momentum and heat transfer. Also covered is radiant exchange in grey enclosures and in black enclosures containing emitting-absorbing gases. The remaining topics will be chosen from design of heat exchangers; condensation heat transfer; boiling heat transfer; and the treatment of problems in heat conduction. [Offered: F, S]"
ME 459 LEC 0.50,Energy Conversion,"Review of reserves and consumption trends of Canada's and the world's energy resources. Design of fossil-fuel central power plants, including boiler efficiency calculations and advanced steam and binary cycles. Review of atomic physics including fission and fusion energy. Design of nuclear fission power plants including design of reactor core for critical conditions, fuel cycles and radiation hazards. Design considerations for solar energy conversion devices including: availability of solar energy, solar-thermal converters, thermal storage and photovoltaics. Principles of fuel cells and some aspects of their design. Other topics as appropriate. [Offered: F, S]"
ME 481 PRJ 0.50,Mechanical Engineering Design Project 1,"The first of two required courses for the mechanical engineering capstone design project. This course is intended to enable students to engage in in-depth engineering design and decision-making using engineering science while encouraging creativity and resourcefulness, and addressing the criteria listed in the faculty of engineering design rubrics. Students will work in small groups on a design project of their own choosing, or as part of a major student team project. The goal is to develop a design proposal, consisting of the needs analysis, design specifications and project plan, followed by the initial and detailed design work. [Offered: F, S]"
ME 482 PRJ 0.50,Mechanical Engineering Design Project 2,A continuation of ME 481. The final design of the major mechanical engineering project proposed in ME 481 will be undertaken. The purpose of this phase of the project is to carry out a detailed technical design and proof of feasibility of the solution proposed in ME 481 [Offered: W]
"ME 524 LEC,TUT 0.50",Advanced Dynamics and Vibrations,"This course is a continuation of ME 212 and ME 321. It includes study of planar and three-dimensional motion of rigid bodies and systems, including gyroscopic effects. Vector (Newton's Method) and analytical (Lagrange's Equation) methods are used to derive equations of motion. Linear vibrational analyses are performed to examine natural frequencies, stability, and mode shapes. Computer simulation of non-linear systems is discussed. [Offered: W]"
ME 526 LEC 0.50,Fatigue and Fracture Analysis,"Fatigue and Fracture Analysis of metallic components including welded joints. Review of test and design procedures. Sources of cyclic loading. Cyclic counting procedures and cumulative damage. S-N curves and effects of mean, residual and multiaxial stressing. Stress Concentrations; scatter and fatigue life distributions. Transition temperature concepts. Linear elastic fracture mechanics analysis of fatigue crack propagation and fracture initiation. Crack arrest. [Offered: W]"
"ME 531 LEC,PRJ 0.50",Physical Metallurgy Applied to Manufacturing,"This course will allow the student to develop a more in depth knowledge of physical metallurgy and its application in understanding and solving relevant manufacturing problems. It will begin with a treatment of solid-state diffusion, mass transport and the principles of solidification including constitutional supercooling. This knowledge will then be applied to understand the microstructural development (and resultant properties) which occur in materials during manufacturing processes including casting, solid-state heat treatments, laser processing and various joining operations. The course will include case studies aimed at providing the students with an opportunity to apply their knowledge in a practical way. [Offered: W]"
"ME 533 LAB,LEC 0.50",Non-metallic and Composite Materials,"This course is intended to provide an advanced treatment of the structure, properties and processing of non-metallic and composite materials based on polymers, metals and ceramics. The structure and properties of polymers and ceramics in bulk form and as matrices and reinforcements in composites will be covered. Processing methods for non-metallics and composites (example extrusion, injection molding etc.) will be considered. The geometrical arrangement of fibres within laminae and their influences on elastic and strength properties of composites will be described based on suitable micromechanical models. The role of the matrix and fibre/matrix interface in determining composite properties will be described. [Offered: W]"
"ME 535 LAB,LEC 0.50",Welding Metallurgy,"Metallurgy of welding of steels (carbon, microalloy, low alloy and stainless steels), cast irons, aluminum-based, copper-based, nickel-based, cobalt-based, titanium-based and other alloys, (including dissimilar combinations) to explain the effects of welding processes and conditions (including post-weld heat treating) on microstructure and properties; causes and prevention of defects and deficiencies which can occur in different alloys, including porosity, cracking, embrittlement (hydrogen, temper, strain aging, ductile-brittle transition temperatures), overaging; metallurgy of soldered and brazed joints. Laboratory experiments will demonstrate microstructural effects and defects in a range of alloys for different welding processes and conditions. [Offered: W]"
"ME 538 LAB,LEC,PRJ 0.50","Welding Design, Fabrication and Quality Control","Manufacturing principles of welded mechanical components, machinery, pressure vessels and structures subject to static or dynamic loading. Design of weld joints for structures made from ferrous alloys such as plain carbon and low alloy steels and non-ferrous alloys such as aluminum alloys. Residual stresses in weldments and distortion of weldments.  Quality and quality control in welding fabrication; welding standards; welding procedure qualification; nondestructive examination methods for welds and brazed joints such as radiography, dye penetrant, magnetic particle, ultrasonic, and eddy current techniques.[Offered: W]"
"ME 547 LAB,LEC 0.50","Robot Manipulators: Kinematics, Dynamics, Control","Homogeneous transformations, D-H convention, forward and inverse kinematics. Differential transformations and Jacobians. Robot dynamics. Programming, trajectory generation and joint control. End-of-arm sensing and outer loop control. Industrial applications. [Offered: W]"
"ME 548 LAB,LEC 0.50",Numerical Control of Machine Tools 1,"Operation fundamentals of NC machine tools. NC part programming: manual, and CAD/CAM methods. Mechanics of metal cutting: examples of turning, milling, and drilling. Tool wear and breakage.  Optimum cutting conditions. Dimensional and form errors due to static deformations. Dynamics of machining. Laboratory work provides hands-on experience in tool path generation, machining, and measurements of cutting forces and vibration.  [Offered: F, S]"
"ME 555 LAB,LEC 0.50",Computer-Aided Design,"Need for geometric modelling, historic developments; wire frame models; hidden line removed models; polyhedral models; surface models and solid models. Constructive solid geometry; boundary representation and decomposition modelling. Hybrid models. Data structures and their role in modelling. Curves and surfaces in modelling (Bezier, B-splines and NURBS). Geometric models and the role of engineers. Parametric and feature-based design. The course has a heavy lab component which provides exposure to solid modelling on SDRC IDEAS and PC-based CAD packages. [Offered: W]"
ME 557 LEC 0.50,Combustion 1,"Combustion thermodynamics, introduction to chemical kinetics of combustion, combustion properties of fuels, flammability of combustible mixtures. Flame propagation mechanisms, pre-mixed and diffusional; stability of flames; introduction to combustion aerodynamics, jet flames; atomization; droplet and spray combustion. Elementary ignition concepts and theory. Basic detonation theory. [Offered: W]"
ME 559 LEC 0.50,Finite Element Methods,"A course presenting the fundamental ideas involved in conventional finite element analysis in mechanical engineering. Domain discretization, interpolation and shape functions, element derivation and types, element stiffness or property equations, assembly procedure, boundary conditions, solution methods for the algebraic equation system, applications in heat transfer, fluid flow, and stress analysis. Students will, throughout the course, write and test their own finite element code through individual subroutine construction as the course progresses. [Offered: F, S]"
ME 561 LEC 0.50,Fluid Power Control Systems,"Properties of hydraulic fluids. Design and function of conventional hydraulic and pneumatic circuits. Characteristics of flow and pressure control valves. Speed control in fluid power circuits. Performance of pumps and fluid motors. Hydrostatic and hydrokinetic transmission systems. Principles of sealing, filtration and heat control in hydraulic circuits. Industrial applications of fluid power systems. [Offered: F, S]"
"ME 562 LAB,LEC 0.50",Experimental Methods in Fluids,"This course is focused on theory and practice of experimental analysis of fluid mechanics problems. It covers the following topics: experimental facilities and techniques for measurements in fluid flows, flow visualization, identification of appropriate tools for experimental assessment, planning of experiments, laboratory experiments, data acquisition, analysis of experimental results and uncertainty estimation. [Offered: W]"
ME 563 LEC 0.50,Turbomachines,"Classification of turbomachines, performance parameters and laws of modelling. Basic equation of flow in turbomachines, compressible flow. Energy transfer in radial and axial turbomachines, performance characteristics, losses and efficiencies. Blade and cascade design, 3 dimensional effects. [Offered: W]"
ME 564 LEC 0.50,Aerodynamics,"An introductory course in aerodynamics for engineers. Kinematics and dynamics of inviscid flow; airfoil dynamics including thin airfoil theory, finite wings, panel methods and airfoil parameters. Boundary layer theory and boundary layer control as applied in aerodynamics. Introduction to high speed aerodynamics. Introduction to dynamics of flight including stability and control. [Offered: W]"
ME 566 LEC 0.50,Computational Fluid Dynamics for Engineering Design,"A course to develop the understanding required to simulate complex fluid flows, such as those found in turbo-machines, duct systems, and other engineering hardware. Course topics include: the physics of complex viscous fluid flows, first- and second-order finite control volume discretization methods, iterative algorithms for the solution of sparse matrix equation sets, including multi-grid acceleration, boundary condition modelling, two-equation and Reynolds stress turbulence models, and grid generation techniques. Computational fluid dynamics software is used throughout the course to simulate and analyse complex fluid flows relevant to engineering applications. [Offered: F, S]"
"ME 567 LAB,LEC,PRJ 0.50",Fire Safety Engineering,"The art and science of fire safety engineering.  Fundamentals of fire behaviour, fuels and flammability, heat transfer and fluid dynamics of fires and fire modeling.  Practical issues and applications of fire safety, fire control and hazard assessment in the design of buildings, industrial environments and transportation systems.  [Offered: W]"
ME 571 LEC 0.50,Air Pollution,"Nature and sources of air pollution, chemical and biological aspects, effects on health and environment. Physical aspects of the atmosphere, thermodynamics, vertical variation of wind and temperature, stability, convection, atmospheric turbulence, diffusion equations, plumes, thermals, jets in stratified flow, radioactive plumes, micrometeorological instrumentation, air pollution control techniques and equipment monitoring instrumentation. [Offered: W]"
ME 595 LEC 0.50,Special Topics in Mechanical Engineering,"Various courses dealing with selected topics at the undergraduate level in automation and control, solid mechanics and machine design, materials engineering and processing, fluid mechanics, and thermal engineering. Courses offered when resources permit."
ME 596 LEC 0.50,Special Topics in Mechanical Engineering,"Various courses dealing with selected topics at the undergraduate level in automation and control, solid mechanics and machine design, materials engineering and processing, fluid mechanics, and thermal engineering. Courses offered when resources permit."
ME 597 LEC 0.50,Special Topics in Mechanical Engineering,"Various courses dealing with selected topics at the undergraduate level in automation and control, solid mechanics and machine design, materials engineering and processing, fluid mechanics, and thermal engineering.  Courses offered when resources permit."
ME 598 LEC 0.50,Special Topics in Mechanical Engineering,"Various courses dealing with selected topics at the undergraduate level in automation and control, solid mechanics and machine design, materials engineering and processing, fluid mechanics, and thermal engineering. Courses offered when resources permit."
ME 599 LEC 0.50,Special Topics in Mechanical Engineering,"Various courses dealing with selected topics at the undergraduate level in automation and control, solid mechanics and machine design, materials engineering and processing, fluid mechanics, and thermal engineering. Courses offered when resources permit."
