Course Number,Course Name,Course Description
GMEC3212,Procédés de fabrication,"(3-1)Préalables :  GMEC2210 ou GCIV2210Revue des propriétés des matériaux. Procédés de formage des métaux. Forgeage. Laminage. Extrusion. Frabrication des tôles. Moulage des métaux. Fraisage. Tournage. Économie de l'usinage. Meulage. Injection des plastiques. Soudage. Procédés non-traditionnels.

OBJECTIFS DE COURS :
À la fin du cours, l'étudiante ou l'étudiant pourra: effectuer une analyse mathématique des procédés de fabrication en identifiant les entrées et sorties, les paramètres, les volumes de contrôle, ainsi que les conditions aux limites; appliquer des principes fondamentaux de la métrologie, la mécanique, le thermo-fluide et des matériaux pour l'analyse des procédés de fabrication; appliquer les principes essentiels du génie mécanique pour la conception des procédés de fabrication; interpréter des spécifications de produits, des capacités des procédés de fabrication et leur application dans la sélection ou la synthèse des procédés appropriés; comprendre les aspects environnementaux et économiques dans la sélection et l'optimisation des procédés de fabrication."
GMEC3230,Mécanique des solides,"(3-1)Préalables :  GMEC2210 ou GCIV2210Relation contrainte-déformation, équation d'équilibre, équation de compatibilité. Méthodes énergétiques : énergie interne, charges d'impact, calcul des déflexions. Introduction à la méthode des éléments finis. Utilisation d'un logiciel d'éléments finis pour résoudre des problèmes complexes. Introduction à la mécanique de la rupture."
GMEC3240,Matériaux et conception,"(3-1)Préalables :  GMEC2210 ou GCIV2210Introduction à la conception mécanique, propriétés des matériaux, traitements thermiques, choix des matériaux, critères de rupture en chargement statique et en fatigue, études de cas."
GMEC3251,Optimisation et conception,(3-1)Préalables :  MATH2123 et (GMEC2210 ou GCIV2210)Processus de conception. Formulation du problème. Optimisation graphique. Optimisation sans contrainte. Optimisation avec contraintes. Conditions Karush-Kuhn-Tucker. Multiplicateur de Lagrange. Programmation linéaire. Méthodes numériques pour l'optimisation sans contrainte et pour l'optimisation avec contraintes. Résolution des problèmes à l'aide de l'ordinateur.
GMEC3412,Thermodynamique,(3-2)Préalables :  MATH2023Concepts et définitions. Propriétés des substances pures. Travail et chaleur. Premier principe de la thermodynamique. Second principe de la thermodynamique. Entropie. Irréversibilité et disponiblité. Cycle de puissance et de réfrigération.
GMEC3601,Mécanique des fluides,"(3-1)Préalables :  GMEC2311Propriétés fondamentales des fluides. Variation de pression dans fluide au repos. Force de pression sur surfaces planes et courbes, corps immergés et flottants. Stabilité corps flottant. Équations de base de dynamique des fluides : continuité, conservation d'énergie, quantité de mouvement. Moment de quantité de mouvement. Écoulement en conduites. Méthodes de mesures."
GMEC3626,Mécanique des fluides appl.,"(3-2)Préalables :  GMEC3601Analyse dimensionnelle et similitude. Théorie fondamentale des pompes. Principes de fonctionnement, courbes caractéristiques, similitude et sélection. Montage en série ou en parallèle. Pertes de charge, fuites et cavitation. Évaluation des systèmes de pompage. Design de systèmes hydrauliques. Projet de conception.

OBJECTIFS DE COURS :

À la fin du cours, l'étudiante ou l'étudiant devrait être en mesure de : comprendre le fonctionnement de divers types de pompes; effectuer les calculs, l'application et l'analyse des paramètres importants reliés aux pompes; résoudre un système de pompage en série ou en parallèle; effectuer le choix d'une pompe."
GMEC4261,Éléments de machines,"(3-1)Préalables :  GMEC3240Étude d'éléments qui composent les machines : vis de transmission, boulons, rivets, soudure, ressorts, roulements, embrayages, freins, courroies, engrenages droits, trains d'engrenages, arbres, montages à clavette, à force et à retrait.

OBJECTIFS DE COURS :
À la fin de ce cours, l'étudiante ou l'étudiant sera en mesure de : calculer les contraintes dans une vis de transmission; analyser des joints soudés, rivetés et boulonnés; dimensionner ou choisir un ressort; déterminer les couples requis pour des freins et des embrayages; analyser des engrenages cylindriques droits et des traits d'engrenages; concevoir des arbres et connaître les différents moyens d'y monter des éléments."
GMEC4282,Design et fabrication,"(3-2)Préalables :  GMEC3212Conception géométrique et surfacique. Assemblage mécanique. Analyses statique et dynamique de systèmes mécaniques. Formulation et spécification des problèmes de design mécanique. Optimisation en design mécanique, fonctions de couts et contraintes. Usinage multiaxes assisté par ordinateur. Design pour la fabrication. Design pour l'assemblage. Design pour l'environnement. Projets en équipe."
GMEC4320,Dynamique des machines,"(3-0)Préalables :  GMEC1013 et GMEC2311Notions de base et rappels de cinématique. Description de quelques mécanismes. Cames. Analyse du mouvement dans les machines, par méthodes graphiques et par méthodes analytiques. Conception de mécanismes. Efforts statiques et dynamiques dans les machines. Équilibrage des pièces en rotation et des pièces en mouvement alternatif.

OBJECTIFS DE COURS : 
À la fin de ce cours, l'étudiante ou l'étudiant devrait : reconnaître certains mécanismes connus et savoir choisir le type de mécanisme requis pour une application donnée; être en mesure d'analyser les mécanismes pour déterminer leurs trajectoires, leurs vitesses et accélérations ainsi que les forces et moments impliqués au cours d'une trajectoire; pouvoir faire la conception d'un mécanisme pour respecter des contraintes imposées, telles qu'un mouvement souhaité ou une force maximale permise."
GMEC4420,Transfert de chaleur,(3-1)Préalables :  GMEC3412Lois fondamentales en transfert de chaleur. Équation générale de chaleur d'une plaque plane. Conduction en régime permanent. Conduction en régime transitoire. Convection forcée et convection naturelle. Échangeurs de chaleur. Rayonnement thermique entre surfaces noires et entre surfaces réelles.
GMEC4430,Conversion d'énergie,"(3-1)Préalables :  GMEC3412Rappel de notions thermodynamiques. Portrait de la consommation mondiale d'énergie. Téchnologies de conversion d'énergie. Exergie. Cycles de puissance à gaz, à vapeur, de réfrigération. Relations thermodynamiques. Mélanges gazeux, gaz-vapeur d'eau et conditionnement d'air. Conversion d'énergie solaire et éolienne. Chauffage à la biomasse."
GMEC4502,Mécatronique,(3-2)Préalables :  MATH3503Introduction à la mécatronique. Capteurs et transducteurs. Conditionnement des signaux. Méthode de graphes linéaires. Réponse et caractéristiques des systèmes électromécaniques. Notions d'électronique digitale. Microprocesseurs. Acquisition de données et conversions A/D et D/A. Notions de modélisation comportementale des systèmes numériques reprogrammables (FPGA). Projets en équipe.
GMEC5331,Vibrations et bruit,(3-1)Préalables :  MATH3503 et GMEC2311Sources et mesure de vibrations. Effets de vibrations sur les machines et les humains. Oscillations harmoniques. Vibrations libres et forcées. Systèmes à un ou plusieurs degrés de liberté. Amortisseurs et absorbeurs de vibrations. Systèmes continus. Ondes acoustiques et propriétés. Sources sonores. Mesure du son. Acoustique des salles. Moyens d'atténuation acoustique.
GMEC5440,Chauffage et climatisation,(3-0)Préalables :  GMEC4420 et GMEC4430Systèmes de CVAC. Conditions de confort thermique. Calcul de la charge de chauffage. Sélection des équipements de chauffage. Calcul de la charge de climatisation. Conditionnement de l'air. Diagramme psychrométrique. Système de ventilation et ses équipements. Systèmes de climatisation/réfrigération et équipements. Contrôle automatique. Conservation de l'énergie.
GMEC5522,Design mécatronique,(3-2)Préalables :  GMEC4502Concepts d'analyse versus design. Modélisation multi-physique des systèmes mécatroniques. Environnement de simulation mécanique et électrique. Design de correcteurs en boucle fermée. Optimisation et établissement des contraintes et performances. Réalisation de systèmes mécatroniques virtuels intégrés. Systèmes de développement à base de circuits logiques reprogrammables (FPGA). Projets mécatroniques par équipe.
GMEC5970,Projet de génie mécanique,"(6-0)Préalables :  GMEC4261, GMEC4282 et GMEC4430Réalisation en équipe d'un projet intégrateur en génie mécanique. Étapes de conception : définition du problème, conceptualisation, étude préliminaire, étude économique, conception détaillée. Considération des risques sur la santé, la sécurité et l'environnement. Rédaction d'un rapport technique. Présentation orale."
ADMN4291,Systèmes administratifs,"(3-0)Préalables :  90 crédits universitairesConcepts de base en systèmes administratifs. Analyse des différentes approches dans le système administratif. Étude des fonctions administratives, planification et contrôle des activités, formulation d'objectifs, prise de décision, techniques organisationnelles et de direction. Exemples pratiques. (Cours destiné aux étudiantes et aux étudiants en ingénierie.)

OBJECTIFS DE COURS :
Ce cours vise à présenter divers concepts de base en management et examiner les moyens permettant de gérer les organisations et le personnel dans un environnement en évolution rapide."
CHIM1013,Chimie générale I,"(3-0)Préalables :  Chimie 52411 (secondaire)Unités de mesure. Chiffres significatifs. Nomenclature. Stoechiométrie. Lois des  gaz. Structure atomique, nombres quantiques, configuration électronique. Tableau périodique. Liaisons ioniques et covalente. Hybridation, géométrie moléculaire. Polarité. Forces intermoléculaires. Liquides et solides. 

OBJECTIFS DE COURS :

L'étudiante ou l'étudiant sera en mesure : de comprendre les fondements théoriques de base des concepts de la matière; de l'atome, de la stoechiométrie et des liaisons chimiques; d'utiliser les unités de mesure et les chiffres significatifs."
MATH1073,Calcul différentiel,"(3-1)Préalables :  MATH30411C (secondaire du NB) ou MATH1023Rappels. Fonctions et opérations. Fonctions polynomiales, rationnelles, trigonométriques, exponentielles et logarithmiques. Fonction réciproque. Limites et continuité. Dérivée et fonction dérivée, interprétation géométrique, dérivées d'ordres supérieurs. Dérivation en chaîne, dérivation implicite. Approximations linéaires. Règles de l'Hôpital. Tracés de courbes et optimisation. Méthode de Newton-Raphson."
MATH1173,Calcul intégral,"(3-1)Préalables :  MATH1073 ou (MATH1153 avec note B)Coordonnées polaires. Nombres complexes. Équations paramétriques. L'intégrale définie : sommes de Riemann, interprétation géométrique, propriétés. Primitives, intégration, théorème fondamental du calcul intégral. Méthodes d'intégration. Intégrales généralisées. Applications à la géométrie, au calcul des centres de masse, etc. Suites et séries géométriques. Utilisation d'un logiciel de calcul symbolique."
MATH2023,Analyse math. appliquée,"(3-1)Préalables :  MATH1173Compléments sur les séries. Fonctions de plusieurs variables réelles. Vecteurs. Dérivées partielles, différentielle et gradient et applications (linéarisation locale, optimisation contrainte et non-contrainte, multiplicateurs de Lagrange, ...). Intégrales multiples (coordonnées cartésiennes, polaires, cylindriques et sphériques). Intégration numérique. Applications (aires, volumes, centre de masse, ...). Utilisation du logiciel de calcul symbolique.

OBJECTIFS DE COURS : 
L'étudiante ou l'étudiant doit acquérir suffisamment de connaissances des fonctions de plusieurs variables réelles, des intégrales multiples et des séries. Elle ou il doit posséder les notions de dérivées partielles et des multiplicateurs de Lagrange et savoir les appliquer dans le cadre d'optimisation sans contraintes ou avec contraintes. De plus, l'étudiante ou l'étudiant doit savoir utiliser les intégrales multiples pour le calcul d'aire, de volume et de centre de masse. Elle ou il doit être en mesure de se servir d'un logiciel utilisant ces notions et savoir analyser et interpéter les résultats numériques obtenus."
MATH2123,Algèbre et analyse vector appl,"(3-1)Préalables :  MATH2023Compléments sur les séries. Courbes et surfaces paramétrées. Champs vectoriels. Intégrales curvilignes. Théorème de Green. Intégrales de flux. Calcul de champs vectoriels (théorème de la divergence, théorème de Stokes, ...). Notions d'algèbre vectorielle dans Rn. Algèbre matricielle. Résolution de systèmes d'équations linéaires. Déterminants. Vecteurs et valeurs propres. Utilisation des logiciels.Note :  Réservé aux programmes d'ingénierie."
MATH3503,Équations différentielles I,"(3-0)Préalables :  MATH2013 ou MATH2023Résolution des équations du premier ordre et de certaines équations d'ordre supérieur. Applications. Systèmes d'équations différentielles linéaires. Transformation de Laplace: propriétés et applications. Utilisation des séries de Fourier pour résoudre les équations aux dérivées partielles séparables. Utilisation d'un logiciel mathématique.

OBJECTIFS DE COURS :
L'étudiante ou l'étudiant doit acquérir les méthodes et les outils qui lui permettent d'appliquer les équations différentielles et les transformées de Laplace dans de nombreaux contextes. Elle ou il doit également posséder les notions de base des séries de Fourier et des équations aux dérivées partielles séparables et être à l'aise avec leur application aux problèmes de cordes vibrantes ou à l'équation de la chaleur."
PHYS1373,Électricité et magnétisme,"(3-3)Concomitant :  MATH1073Force électrique. Champ électrique. Théorème de Gauss. Potentiel électrique. Condensateurs et diélectriques. Courant et résistance. Circuits à courant continu. Lois de Kirchoff. Champ magnétique. Sources de champ magnétique. Induction électromagnétique. Circuits alimentés en courant alternatif. Certaines parties de la théorie sont appliquées en laboratoire.

OBJECTIFS DE COURS :

À la fin de ce cours, l'étudiante ou l'étudiant sera en mesure de : connaître les lois fondamentales de l'électricité et du magnétisme; comprendre la signification de ces lois et être capable de les appliquer dans des situations concrètes; appliquer en laboratoire certains principes vus dans les cours théoriques de même que des concepts complémentaires à ceux-ci; analyser les résultats obtenus en laboratoire et être capable de les interpréter."
SOCI3320,Technologies et sociétés,"(3-0)Histoire sociale des développements techniques. Révolution scientifique, virage technologique et informatisation des sociétés : impacts sur l'organisation des sociétés, du travail, de la formation professionnelle. Risques du progrès et crise écologique. Développement durable et modernisation écologique. Innovations institutionnelles et modernisation sociétale. Changement et refondation des pratiques, éthique et justice sociale."
STAT2603,Intro aux prob et statistique,"(3-0)Préalables :  MATH1173Statistique descriptive. Probabilité élémentaire. Lois de probabilité. Distributions discrètes et continues (de Poisson, normale...). Tests d'hypothèse et estimation de paramètres. Lissage de courbe. Régression."
GMEC5120,Matériaux composites,"(3-0)Préalables :  GMEC3230 ou GCIV3220Introduction aux composites, matrices, fibres, procédés de fabrication. Design et analyse de composites unidirectionnels, composites à fibres courtes, composites stratifiés, composites sandwichs. Conception de pièces composites à l'aide de logiciels spécialisés."
GMEC5210,Éléments de conception méc.,"(3-0)Préalables :  GMEC4261Transmissions à chaînes, engrenages cylindriques, coniques et à vis, moteurs, tribologie et paliers hydrodynamiques, contraintes de contact, étude de cas, projet de conception.

OBJECTIFS DE COURS :

À la fin du cours, l'étudiante ou l'étudiant pourra : faire l'analyse statique ou dynamique afin de choisir des transmissions à chaînes, des engrenages cylindriques, coniques et à vis; déterminer les caractéristiques d'un moteur pour en faire le choix; analyser des contraintes de contact; appliquer les principes de tribologie; analyser des paliers hydrodynamiques; concevoir un système mécanique."
GMEC5370,Biomécanique,"(3-0)Préalables :  GMEC2311 ou PHYS1173Descriptions mécanique et dimensionnelle du corps humain. Modèles statiques et dynamiques. Capacité du corps à accomplir du travail mécanique. Instruments de mesure et de monitoring. Illustrations : manutention manuelle, marche, travail assis. Matériaux et prothèses. Rôle d'entraînement physique pour réduire les risques de troubles musculosquelettiques occupationnels. Projet d'application.

OBJECTIFS DE COURS : 
À la fin du cours, l'étudiante ou l'étudiant devrait être capable : de nommer et de décrire les composants structuraux du corps humain pertinent à la biomécanique occupationnelle; d'appliquer les mesures anthropométriques aux fins de biomécanique; d'évaluer la capacité du corps de faire du travail mécanique (externe); de calculer les effets de travail externe au corps (interne); de recommander un moyen de capter les données du corps pour formuler un modèle biomécanique occupationnel approprié; d'interpréter les résultats des modèles d'analyse biomécanique et de formuler de nouveaux modèles dans divers contextes : des travaux de manutention manuels, de la marche, du travail assis; anticiper les effets d'entraînement physique pour réduire les risques à la biomécanique industrielle."
GMEC5450,Machines thermiques,"(3-0)Préalables :  GMEC4420 et GMEC4430Sources et centrales énergétiques, centrales thermiques à vapeur, générateur de vapeur et équipement auxiliaire, réacteurs nucléaires, combustion et combustibles, moteurs à combustion interne. Turbine à vapeur, tour de refroidissement, turbine à gaz, échangeurs de chaleur, cycles combinés et à cogénération, machines de climatisation, de ventilation et de réfrigération.

OBJECTIFS DE COURS :

À la fin du cours, l'étudiante ou l'étudiant devra être en mesure de : comprendre le fonctionnement des différents types de machines thermiques, incluant les réacteurs nucléaires, les générateurs de vapeur, les tours de refroidissement et les turbines à gaz et à vapeur; faire la sélection des divers équipements et machines pour des applications particulières; concevoir un système thermique en effectuant le dimensionnement de ses diverses composantes."
GMEC5465,Transfert de chaleur avancé,(3-0)Préalables :  GMEC4420Introduction aux calculs numériques utilisés pour des problèmes de convection et conduction de chaleur avec ou sans écoulement. Échangeurs de chaleur compacts. Transfert de chaleur associé à un changement de phase : ébullition et condensation. Transfert de masse. Introduction aux électro-technologies et leurs applications en thermique.
GMEC5475,Systèmes d'énergies propres,"(3-0)Préalables :  GMEC4420 et GMEC4430Introduction. État des technologies d'énergies propres. Analyse des projets d'énergies propres : une approche intégrée. Chauffe-eau solaire. Chauffage solaire de l'air. Pompes à chaleur géothermique. Chauffage à la biomasse. Centrale éolienne. Installations photovoltaïques. Cogénération. Introduction à l'efficacité énergétique. Mesures d'efficacité énergétique dans les résidences et bâtiments.

OBJECTIFS DE COURS : 
Ce cours introduit les étudiantes et étudiants aux concepts fondamentaux et aux outils pratiques nécessaires pour l'analyse de projets d'énergies propres et de l'efficacité énergétique d'un système thermique et/ou d'un bâtiment.
À la fin du cours, les étudiantes et étudiants seront aptes à : analyser d'une manière intégrée les projets/systèmes d'énergies propres (chauffage solaire de l'eau, chauffage solaire de l'air, pompe à chaleur géothermique, chauffage à biomasse); analyser d'une manière intégrée des systèmes de production d'électricité (centrales éoliennes, installations photovoltaîques); analyser des systèmes thermiques de cogénération; analyser l'efficacité énergétique de divers systèmes thermiques ou d'un bâtiment (résidentiel ou commercial)."
GMEC5480,Turbomachines,"(3-0)Préalables :  GMEC3412 et GMEC3626Théorie fondamentale des turbomachines axiales et radiales (pompes, turbines, turbocompresseurs). Quantité de mouvement. Loi d'Euler. Triangles des vitesses. Principes de fonctionnement, courbes caractéristiques, similitude. Éléments de conception. Définitions de rendement. Vitesse spécifique et sélection d'une turbomachine. Turbines à gaz."
GMEC5490,Design des systèmes thermiques,"(3-0)Préalables :  GMEC3626 et GMEC4420Propriétés physiques des fluides et équations de base. Composantes et conception optimisée d'un système de tuyauterie. Pompes et ventilateurs. Rappel de quelques notions fondamentales en transfert thermique. Échangeurs de chaleur types : bitube, cellule-et-tubes, plaques à chevrons. Projets pratiques de conception en thermo-fluide."
GMEC5530,Robotique,"(3-0)Préalables :  MATH2123 et GMEC2311Transformations, modèles géométriques, cinématique inverse, matrice jacobienne, dynamique des manipulateurs, planification de trajectoire.

OBJECTIFS DE COURS : 
À la fin de ce cours, l'étudiante ou l'étudiant : aura acquis les connaissances de base du fonctionnement d'un robot; saura décrire le mouvement d'un corps rigide dans l'espace; pourra résoudre les problèmes géométriques direct et inverse d'un manipulateur; pourra établir une relation entre les vitesses cartésiennes et les vitesses articulaires et ainsi obtenir la matrice jacobienne; pourra établir une relation entre les forces exercées par l'organe terminal et les couples requis aux moteurs; pourra écrire un modèle dynamique qui sera utile pour la commande d'un robot; saura comment générer des trajectoires pour des opérations de transfert ou des trajectoires rectilignes."
GMEC5630,Aérodynamique,"(3-0)Préalables :  GMEC3626Rappel des principes de l'écoulement potentiel. Théorème de Kutta-Joukowsky. Potentiel complexe et transformation conforme, transformation de Joukowsky, écoulement avec circulation autour des ailes. Ailes minces, ailes d'envergure finie, concept de la ligne portante de Prandtl, méthodes numériques appliquées pour les calculs des ailes."
GMEC5650,Hydraulique de puissance,"(3-0)Préalables :  GMEC3626Hydraulique: notions de base; pompes, moteurs, vérins, amortisseurs et butées; clapets, distributeurs; servovalves; valves de pression, de débit; composantes complémentaires; symboles pour représentation graphique; systèmes hydrauliques; fonctions de transfert; servocommandes. Pneumatique: notions de base; organes et fonctions de transfert; fluidique; circuits pneumatiques de contrôle."
GMEC5670,Mécanique des fluides avancée,"(3-0)Préalables :  GMEC3626Théorie des couches limites laminaires avec et sans gradient de pression. Turbulence. Théorie des longueurs de mélange. Couches limites turbulentes. Jets laminaires, turbulents. Corps immergés. Écoulement des fluides compressibles. Écoulement isentropique. Ondes de choc. Lignes de Fanno et de Rayleigh. Écoulement avec ou sans transfert de chaleur dans les tuyères."
GMEC5930,Production industrielle,"(3-0)Préalables :  STAT2603Interaction produit-processus et ingénierie concourante. Conception, pilotage des flux : modèles de prévisions de la demande; flux tirés «juste à temps», flux poussés «PBM»; systèmes épurés («Lean»); fabrication agile; ordonnancement; équilibrage de ligne. Analyse de valeur et cartographie de chaîne de valeur. SMED, Kaizen, pokayoke, 5S, systèmes visuels. Analyses, certification six-sigma, amélioration continue."
GMEC5940,"Qualité, fiabilité et mtce","(3-0)Préalables :  STAT2603Outils statistiques de mesure. Cartes de contrôle. Capacité d'un procédé. Assurance de la qualité : normes, manuel, certification, audit. Mesure et modèles de fiabilité. Méthodologies de calculs, design et optimisation de fiabilité. Fiabilité des conceptions et systèmes. Formes et politiques de maintenance. Maintenabilité et disponibilité des systèmes. Maintenance assistée par ordinateur."
GMEC5950,Mesure & conception du travail,"(3-0)Préalables :  STAT2603Étude du travail. Analyse d'opération et de déroulement, répartition de tâches. Principes ergonomiques pour la productivité des travailleuses et travailleurs. Conception selon l'anthropométrie, la force de la population. Détermination (par chronométrage, échantillonnage ou systèmes de données prédéterminées) de temps standards justes et motivants. Évaluation des postes de travail. Mini-projet d'application."
GMEC5980,Gestion Lean Six Sigma,"(3-0)Préalables :  STAT2603Méthodologie d'amélioration continue Lean Six Sigma. Gestion de projet d'amélioration. Outils de prise de données, prise de décision par équipe, méthodologie de résolution de problèmes de qualité, temps, main d'oeuvre, etc. Méthodologie DMAIC et ses outils. Charte de projet et analyse de rentabilité. Démarche d'amélioration continue au sein d'une organisation.

OBJECTIFS DU COURS :

À la fin du cours, l'étudiante ou l'étudiant sera en mesure de : comprendre l'importance d'une gestion de changement efficace; reconnaitre les cinq phases de méthodologie DMAIC et utiliser les outils pour la mettre en oeuvre; concevoir un projet Lean Six Sigma en suivant la méthodologie DMAIC."
GCIV5250,Structures par éléments finis,"(3-0)Préalables :  GCIV3220 ou GMEC3230Définitions et concepts, méthodes résiduelles, système ressorts unidimensionnels. Formulation directe et méthode d'énergie. Formulation matricielle, résolution des systèmes d'équations, fonctions d'interpolation. Logiciel d'analyse par éléments finis. Analyse par éléments finis des solides bidimensionnels et tridimensionnels : barres, treillis, poutres, cadres, plaques, parois minces et coques."
GCIV5350,Éléments de bâtiments,"(3-0)Préalables :  GELE3131 ou GMEC3601Aspects généraux et de sécurité; conception et construction d'un bâtiment. Composantes : électricité, chauffage, ventilation et conditionnement d'air, plomberie, toit, couverture de toit et de plafond, murs extérieurs, fenêtres, finition intérieure, isolation thermique, conservation d'énergie passive, acoustique, protection contre le feu, ascenseur et escalier. Entretien et réhabilitation des bâtiments."
GCIV5975,Gestion des projets en ing.,"(3-0)Préalables :  GCIV3220 ou GELE3211 ou GMEC3412Définitions et concepts de base de gestion et rentabilité des projets. Faisabilités. Octroi du mandat. Analyses structurelle, opérationnelle, organisationnelle et financière. Réalisation : coordination d'équipes de travail et contrôle des échéances, coûts et qualité. Logiciels de gestion de projet. Analyse des risques. Projets multinationaux. Gestion du changement.

OBJECTIFS DE COURS :

À la fin de ce cours, l'étudiante ou l'étudiant : aura acquis les concepts nécessaires à la gestion d'un projet en ingénierie; pourra préparer les documents nécessaires à l'octroi d'un projet; saura compléter les analyses nécessaires à la gestion d'un projet en ingénierie; pourra diriger une équipe de travail dans le contrôle des échéances, coûts et qualité; saura utiliser les outils de gestion; sera capable d'analyser les risques associés au projet."
GELE5019,Automatisation industrielle,"(3-2)Préalables :  GELE2012Systèmes automatisés industriel. Technologies d'automatisation disponibles : électriques, pneumatiques, et hydrauliques. Normes et standards (nomenclatures, équipements). Réseaux locaux industriels et bus de terrain. Automates programmables industriels (APIs). Technologie et programmation des APIs. Simulation d'automatismes. Diagnostique des dysfonctionnements d'automatismes. Aspects de sécurité en automatisation. Mini-projet d'application.

OBJECTIFS DE COURS :

L'étudiante ou l'étudiant sera en mesure de :
Comprendre le fonctionnement des automatismes industriels.
Connaître les langages de programmation d'automatismes : diagramme ladder, listes d'instructions, et GRAFCET (fonctionnel et technologique).
Utiliser les automatismes sur des installations réelles de laboratoire."
