Course Number,Course Name,Course Description
GEN3115,Dessin et conception assistés par ordinateur,"Être en mesure de visualiser en 3D et de représenter graphiquement des pièces et des assemblages de pièces mécaniques à l'aide des vues multiples et de perspectives standard. Vise à développer la capacité de communiquer et de s'exprimer graphiquement à l'aide de logiciels de dessin SolidWorks et Inventor. Les tolérances et les ajustements, l'environnement d'Inventor et de SolidWorks, l'affichage des menus appropriés à la tâche, les systèmes de coordonnées de l'utilisateur, l'ajustement des paramètres de dessin et de l'affichage des fenêtres de visualisation. La création et la gestion de calques, la construction, la modélisation et la modification de formes simples à complexes. Différentes stratégies pour augmenter la productivité : le dessin prototype, le regroupement d'entités, les échanges avec d'autres fichiers, etc. La sortie sur papier en respectant les conventions des communications graphiques : les vues, les formats de papier et les échelles standards, la présentation, la disposition et l'habillage du dessin."
GEN4139,Techniques de mesure en génie mécanique,"Se familiariser avec des techniques de mesure en génie mécanique et des problèmes liés à l'analyse et à l'application des équipements de mesure. Acquérir les notions fondamentales sur la préparation, l'exécution et l'interprétation des opérations de mesurage. Comprendre et interpréter adéquatement des résultats de mesurage et d'expérience de laboratoire. Chaîne de mesures. Précision, erreurs de mesures et loi de composition des erreurs. Métrologie des instruments de mesures. Caractéristiques des capteurs et de logiciel d'aide à la mesure. Traitement des mesures. Mesure de la position. Mesure de la pression. Mesure du débit et de la vitesse d'écoulement. Mesure de la température et de l'humidité. Mesure de fréquences et de modes propres des structures. Mesure de la déformation. Capteurs de force et de couple. Instruments de lecture et d'enregistrement. Planification des mesures."
GEN5110,Matériaux,"Rendre capable d'établir les relations fondamentales qui existent entre les propriétés intrinsèques des matériaux et leurs structures. Mise en évidence des relations entre les propriétés macroscopiques et la structure des matériaux: les métaux, les matières plastiques, les céramiques et les composites. Rigidité et liaisons atomiques. Architecture atomique. Comportement mécanique (fraction, fluage, fatigue, ténacité). Modification des propriétés mécaniques. Dégradation. Propriétés physiques."
MEC1400,Résistance des matériaux I,"Être capable d'évaluer le comportement des corps solides soumis à des sollicitations multiples dans le domaine élastique. Notions de contraintes et déformations. Chargement uniaxial. Cylindre à paroi mince sous pression. Flexion : efforts tranchants, moments fléchissants, contraintes et flèches. Torsion : sections circulaires, tubes à parois minces et sections minces ouvertes. Contraintes et déformations : représentation tensorielle, changement de coordonnées, contraintes principales, cisaillement maximal et état de déformation déterminé par jauges d'extensométrie. Relations contrainte-déformation-température. Écoulement : Tresca, Mises, Rupture : Mohr modifié. Facteur de sécurité."
GEN1004,Équations différentielles ordinaires et aux dérivées partielles,"Résoudre de façon analytique les équations différentielles ordinaires et aux dérivées partielles. Modéliser par des équations différentielles des situations concrètes. Distinguer et utiliser les méthodes de solutions les plus courantes. Introduction aux équations différentielles ordinaires (EDO) et aux dérivées partielles (EDP); champs de directions, classification et application. Équations différentielles d'ordre 1 : équations à variables séparables, exactes (facteur intégrant), linéaire et de Bernouilli. Équations différentielles d'ordre supérieur : solutions fondamentales, équations homogènes à coefficients constants, équations d'Euler-Cauchy, équations non-homogène, oscillations libres et forcées. Systèmes d'équations différentielles : lien avec les équations d'ordre supérieur, systèmes linéaires d'ordre homogènes et non-homogènes, systèmes non linéaires, linéarisation et stabilité. Transformée de Laplace : équations différentielles linéaires non-homogènes avec membre de droite continu ou discontinu. Classification des équations aux dérivées partielles, équation de la chaleur pour une tige, équation d'onde pour une corde et une membrane vibrante, équation de Laplace et résolution du problème de Dirichlet pour un rectangle et un cercle, conditions aux frontières homogènes et non-homogènes, séries de Fourier."
GEN3250,Probabilités et statistiques,"Acquérir des notions en probabilités et en statistiques en vue de leur application aux problèmes d'ingénierie. Notions de probabilités : axiomes, probabilité conditionnelle, règle de Bayes, analyse combinatoire. Variables aléatoires : fonctions de répartition de masse et de densité, espérance et variance. Lois de probabilités usuelles : de Bernoulli, binomiale, géométrique, de Poisson, hypergéométrique uniforme, exponentielle, Gamma, normale de Weibull et de Cauchy. Statistique descriptive : diagrammes, logiciel de base. Distribution d'échantillonnage : estimation, erreur quadratique moyenne, intervalles de confiance, limites de tolérances. Test d'hypothèses : test paramétriques et test d'ajustement. Régression simple. Planification d'expériences, contrôle de la qualité, gestion du risque et simulation numérique."
GEN3420,Logiciels de simulation,"Acquérir de bonnes connaissances de base sur plusieurs logiciels de simulation, qui pourront servir dans plusieurs cours futurs et dans tous genres d'applications. En plus de posséder une connaissance des techniques de simulation et d'analyse de résultats, acquérir les principes de base des logiciels les plus utilisés en ingénierie. Éléments et principes de base de la simulation. Logiciels Matlab, Simulink et différents Toolbox. Logiciels Electronics Workbench et Spice. Logiciel Automation Studio. L'étude de ces différents logiciels devra être effectuée à travers des exemples pratiques liés aux différentes applications du génie."
GEN4129,Fabrication mécanique,"Établir des relations entre la fonction d'une pièce, son design et le processus de fabrication pour la réaliser. Procédés de fabrication : moulage, métallurgie des poudres, mise en forme par déformation à l'état solide, transformation des matières plastiques, procédés de soudage. Usinage : fondements de la coupe des métaux, procédés de coupe des métaux, machines outils, planification du procédé. Cotation, tolérances et ajustements normalisés. Métrologie. Précision géométrique du produit fini, la cotation fonctionnelle et la cotation technologique. Notions de sécurité à chacun des processus. Laboratoires sur certains procédés et études de cas dans le choix des matériaux. Projet : conception d'un produit de complexité moyenne."
MEC2209,Thermodynamique,"Maîtriser les concepts fondamentaux de la thermodynamique et les appliquer à des systèmes d'ingénierie. Définitions et unités : milieu continu, système, substance pure, état, paramètres, évolutions, cycles.  Formes d'énergie. Principes de conservation de masse et d'énergie. Réversibilité et irréversibilité. Chaleur massique. Entropie. Gaz parfait et réel. Évolutions utilisant un gaz parfait. Propriétés des substances pures : tables et diagrammes. Analyse d'un cycle. Cycle de Carnot. Inégalité de Clausius. Second principe et production d'entropie. Cycles classiques de Rankine, Otto, Diesel et Brayton. Psychrométrie."
GEN2813,Laboratoire mécanique I,"Permettre à l'étudiant de se familiariser avec les équipements de type industriel. Lui permettre de faire le lien entre la théorie et la pratique. Développer un sens d'analyse et de synthèse. Développer des habiletés à la rédaction de rapports techniques. Volet résistance des matériaux : essais de traction (bois, acier, aluminium), de torsion et de flexion. Concentration de contraintes. Volet thermodynamique. Centrale thermique à vapeur (cycle de Rankine, première et deuxième lois)."
GEN4230,Éléments d'électrotechnique et d'électronique,"Donner des connaissances de base sur l’analyse de circuits électriques monophasés et triphasés et des circuits électroniques; faire connaître les particularités des circuits alternatifs et le fonctionnement des réseaux électriques avec les différentes machines utilisées dans l’industrie; faire connaître l’application des circuits d’électronique industrielle et de puissance. Concepts fondamentaux : résistance, inductance, capacité, sources dépendantes et indépendantes, sources contrôlées. Lois des mailles et des nœuds. Notions de phaseurs, d'impédances et de puissance. Circuits monophasés et triphasés. Circuits magnétiques, transformateurs, machines électriques. Distribution industrielle et utilisation de l’énergie électrique. Éléments d’électronique : diodes, transistors, thyristors, amplificateurs opérationnels. Introduction à l’électronique industrielle et de puissance. Variateurs électroniques de puissance."
GEN4301,Conception de systèmes mécaniques,"Acquérir des notions de design des systèmes mécaniques par le biais d'un projet de conception en équipe. Les éléments de machines dont ceux ci-après mentionnés. Facteur de sécurité, critères d'écoulement. Fatigue : diagramme de Goodman, cumul de dommage. Vis : mécanique de la vis, autoblocage, couple-tension. Boulons : mécanique d'un joint boulonné, résistance. Assemblages : modes de rupture, analyse des efforts. Roulements : nomenclature, calcul des charges et de durée. Engrenages droits : nomenclature, géométrie, résistance. Soudure : mécanique, résistance. Ressorts : ressorts cylindriques hélicoïdaux, contraintes admissibles. Joints de cardan et joints homocinétiques. Cames. Transmission par chaînes. Trains d'engrenages. Freins. Embrayages. Lubrification."
MEC2200,Dynamique des fluides,"Acquérir les notions fondamentales de la dynamique des fluides incompressibles. Notions sur les fluides. Statique des fluides, équations fondamentales. Cinématique des fluides, fonction de courant, écoulement potentiel. Dynamique des fluides, équation de l'énergie, équation de la quantité de mouvement, fluides visqueux. Écoulement isentropique d'un gaz parfait, vitesse du son, choc normal, friction. Équations adimensionnelles et similitude. Écoulement laminaire et turbulent dans les conduites. Concepts de la couche limite laminaire et turbulente."
MEC2410,Dynamique de l'ingénieur,"Être capable de calculer les forces et les déplacements dans des systèmes dynamiques. Application des concepts fondamentaux de  la mécanique rationnelle à l'étude des mécanismes et machines : lois de Newton, travail - énergie, quantité de mouvement, impulsion, puissance. Dérivation des équations du mouvement par les principes généralisés de Newton, de Alembert et de Lagrange. Systèmes vibrants à un et deux degrés de liberté. Réponse libre et forcée, isolation des vibrations."
GEN0001,Atelier : gestion et planification des projets I,"Initier les étudiants aux techniques de planification et de gestion de projet. Introduction à la planification et horaire de projet : définitions et discussions; techniques traditionnelles de planification de projet; programmation; identification des tâches et des responsabilités, cédule du projet (PERT-CPM); ressources du projet; budget financier du projet. Introduction à la gestion du projet : élaboration du plan global; gestion du progrès technique du projet; contrôle du projet; contrôle de la durée du projet."
GEN2192,Analyse économique en ingénierie,"Initier les étudiants aux concepts fondamentaux d’analyse économique, aux techniques d’analyses d’états financiers et de rentabilité de projet et aux pratiques de prise de décision.

À la fin de ce cours, l’étudiant aura des notions suffisantes en faisabilité financière de projet pour faire une première évaluation financière de son projet à l’étude dans le cadre du cours « GEN4404 Projet appliqué de fin d’étude » si cela est requis. États financiers : le bilan et l'état des résultats. Analyse des états financiers. Analyse du seuil de rentabilité : coûts, revenus et profits. Intérêt et relations temps-argent. Méthode de comparaison et de sélection de projets. Valeurs et amortissement. Analyse de rentabilité après impôts."
GEN3321,Systèmes asservis,"Développer chez l’étudiant un esprit pointu d’analyse et de synthèse nécessaire dans la conception et dans la réalisation des systèmes asservis réels, fiables, et précis, par une approche pédagogique à la fois théorique et pratique. Connaître les définitions, le vocabulaire, les concepts et les formalismes propres à la commande des systèmes linéaires; comprendre la structure et le fonctionnement d’une commande en boucle fermée ainsi que les concepts d’analyse d’un système asservi linéaire; maîtriser les méthodes de modélisation, d’analyse (temporelle et fréquentielle), d’étude de la stabilité d’un système linéaire invariant et être capable à partir des spécifications d’un cahier de charges de faire le design de contrôleurs (PI, PID, avance de phase, etc.). Développer chez l’étudiant la capacité d’élaborer un programme de simulation numérique et de l’intégrer dans la résolution d’un problème d’analyse des systèmes asservis. Être en mesure de réaliser l’asservissement de quelques systèmes électromécaniques. Transformation de Laplace. Théorème de la valeur finale et initiale. Modélisation mathématique des systèmes physiques : électriques, mécaniques, hydrauliques, thermiques, et électromécaniques. Fonction de transfert, diagrammes  blocs, règle de Masson. Réponses temporelles des systèmes de premier et deuxième ordre; effet du retard. Performances d’un système asservi. Boucle de régulation. Lieu des racines. Critère de stabilité de Routh-Hurwitz. Critère du revers. Réponses fréquentielles. Marge de gain et marge de phase. Critère de stabilité de Nyquist et de Bode. Abaques. Techniques de régulation industrielle (P, PI et PID, placement de pôles, avance de phase, retard de phase). Conception et simulation par Matlab/Simulink d’une régulation de vitesse et d’un asservissement de position de systèmes entraînés par une machine CC. Asservissement des systèmes industriels."
GEN4122,Systèmes hydrauliques et lubrification,"Acquérir des notions de lubrification et des systèmes hydrauliques applicables dans l'industrie. Systèmes hydrauliques. Notions de base et symboles pour représentation graphique. Étude des composantes de base : pompes, moteurs, vérins et valves. Détermination du cycle de travail et des charges mécaniques. Pertes et rendements, températures de fonctionnement. Moyens d'améliorer le rendement énergétique. Caractéristiques des transmissions hydrostatiques. Autres valves et composantes. Commande tout ou rien et commande proportionnelle. Lubrification. Frottement sec, usure et fini de surface. Lubrifiants : type et propriétés. Étude des paliers lisses fonctionnant en régime hydrodynamique. Conception de paliers lisses fonctionnant en régime mixte ou onctueux."
GEN4204,Théorie et conception des turbomachines,"Se familiariser avec des différents types et organes des turbomachines. Comprendre les types d'écoulement rencontrés dans des turbomachines. Acquérir les notions de base sur la conception, le dimensionnement, la réalisation et  le fonctionnement des turbomachines en tenant compte des aspects techniques, économiques et environnementaux, et en utilisant les outils les plus avancés de l'ingénieur. Concepts de base de la dynamique et du transfert énergétique d'un fluide en mouvement. Théorie fondamentale et classification des turbomachines (pompes, turbines, ventilateurs, soufflantes, compresseurs). Loi d'Euler et triangles des vitesses. Caractéristiques de fonctionnement des turbomachines. Lois de similitude des régimes de fonctionnement des turbomachines. Pertes de charge, fuites, cavitation et instabilités de fonctionnement des turbomachines. Procédure générale de conception des turbomachines et analyse au point de design et hors design. Vitesse spécifique et méthode de sélection des turbomachines. Montage et dynamique des rotors (équilibrage) des turbomachines."
GEN4233,Dynamique des mécanismes complexes,"Permettre à l'étudiant de s'initier aux principes de calcul des systèmes mécaniques complexes dans un contexte industriel. Structure des mécanismes : définitions, classifications, transformations des couples cinématiques, modules.  Mécanismes à membrures articulées : analyse cinématique des mécanismes plans, synthèse cinématique des mécanismes plans.  Cames : définitions, analyse cinématique, synthèse, optimisation des dimensions.  Cinétostatique : les forces en mécanismes, équilibrage dynamique.  Dynamique : bilan énergétique, rendement, modèles dynamiques, mouvement réel, réglage du mouvement.  Introduction à la robotique.  Conception assistée par ordinateur.  Applications industrielles."
GEN0215,Analyse numérique,"Acquérir des notions d'analyse numérique. Arithmétique des calculateurs. Analyse d'erreurs dans les opérations élémentaires. Chiffres significatifs exacts.  Équations non-linéaires, méthodes de points fixes et de Newton, ordre de convergence. Systèmes linéaires, factorisation LU, conditionnement et amélioration itérative. Systèmes non-linéaires. Polynôme d'interpolation et splines.  Différentiation et intégration numérique. Résolution numérique d'équations différentielles, méthodes de Runge-Kutta et de prédiction-correction."
GEN2913,Laboratoire mécanique II,"Permettre à l'étudiant de se familiariser avec les équipements de type industriel. Lui permettre de faire le lien entre la théorie et la pratique. Développer un sens d'analyse et de synthèse. Développer des habiletés à la rédaction de rapports techniques. Volet dynamique des fluides : écoulements d'eau en conduites, force d'impact d'un jet d'eau, courbe caractéristique d'une pompe. Pompes en séries et en parallèles. Volet transmission de chaleur : ailette, conduction radiale, conduction axiale, échangeur de chaleur à écoulement transversal d'air, convection naturelle et forcée avec radiation."
GEN3112,Transmission de chaleur,"Rendre apte à analyser et à calculer les échanges de chaleur par conduction, convection et rayonnement. Conduction en régime permanent : unidirectionnelle, multidimensionnelle, méthodes analytiques, analogiques et numériques. Conduction en régime transitoire : solutions analytiques, abaques et méthodes numériques. Convection naturelle et forcée : solutions analytiques, coefficients de transfert, corrélations.  Rayonnement : principe, corps noir, gris, réel, facteur de forme, rayonnement des gaz, effet combiné du rayonnement et de la convection. Échangeurs de chaleur : bilan macroscopique d'énergie, types d'échangeurs, encrassement, efficacité, conceptions. Transfert thermique avec changement de phase : ébullition, condensation, évaporateurs."
GEN4402,Projet d'études en ingénierie,Développer chez l'étudiant l'esprit de synthèse et d'innovation et lui permettre d'appliquer la méthodologie de projet d'ingénierie. Le projet vise la solution d'un problème réel académique ou industriel. L'étudiant ou l'équipe doit analyser les aspects techniques du problème soumis; il doit effectuer la conception ou l'implantation d'une solution novatrice qui démontre sa capacité à réaliser un projet d'ingénierie.
GEN4403,Conception en ingénierie I,Permettre à l'étudiant d'approfondir la méthodologie associée à la conception en ingénierie et l'appliquer à un problème concret. Rencontre hebdomadaire de 3 heures du professeur avec l'étudiant ou l'équipe d'étudiants pour le suivi et la validation du volet conception en ingénierie (design) lié au Projet d'études en ingénierie.
GEN4460,Systèmes automatisés de fabrication et de production,"Se familiariser avec des concepts d’automatisation des systèmes de fabrication. Analyser, concevoir, programmer et interfacer des systèmes automatisés. Acquérir les notions de conception et d'implantation de systèmes de fabrication automatisée. Comprendre les notions de base de gestion des systèmes de production automatisée et se familiariser avec les méthodes et les outils d’analyse de la productivité. Comprendre la commande et le contrôle des procédés de fabrication. Apprendre et maîtriser les outils informatiques et les logiciels d’intégration de la fabrication pour la planification des procédés de fabrication mécanique, la gestion des bases de données et des réseaux. Structure et composantes d'un système de fabrication flexible. Théorie fondamentale de l'automatisation de la fabrication mécanique. Classification et principe de fonctionnement et programmation de machines-outils à commande numérique. Conception, dimensionnement et programmation des robots industriels. Automatisation des systèmes de fabrication et automates programmables. Commande et contrôle des procédés de fabrication mécanique automatisée. Planifications techniques, économiques et environnementales de systèmes de fabrication automatisée. Intégration de la fabrication avec les autres ressources de l'entreprise. Technologie mécanique de prototypage rapide."
GEN0002,Atelier : gestion et planification des projets II,"Amener les étudiants à approfondir des techniques de planification et de gestion de projet. Gestion de projet. Planification et horaire de projet : définitions et discussions; techniques traditionnelles de planification de projet; programmation; identification des tâches et des responsabilités, cédule du projet (PERT-CPM); multiprojets, rapports au management. Planification des ressources du projet : relations temps-coûts et durée du chemin critique; ressources du projet; budget financier du projet; multiprojets; rapports au management. Gestion du projet : élaboration du plan global; contrôle du progrès technique du projet; contrôle du coût du projet; contrôle de la durée du projet; multiprojets; rapports au management."
GEN1302,Engagement social,"Permettre à l'étudiant de se sensibiliser à ses devoirs envers sa profession, ses collègues et la société. L'engagement social. Suite à une première réflexion sur l'engagement social, les étudiants seront invités 30 heures/étudiant de leur temps dans un projet en milieu : association étudiante; tuteur d'étudiants collégiens en mathématiques et en physique; dépannage chez les organismes qui interviennent auprès des personnes ayant un handicap physique (ergonomie); organisation d'activités avec l'Ordre des ingénieurs de l'Abitibi-Témiscamingue; (bénévolat dans le milieu) etc.  Les projets doivent être approuvés par le directeur du Module de l'École de génie."
GEN2805,Vibrations mécaniques,"Modéliser le comportement d'une structure; Donner la réponse temporelle; Développer une analyse modale; Traiter des applications industrielles. Vibrations des systèmes à un degré de mobilité. Mesure des vibrations. Analyse modale. Vibrations des systèmes à deux et plusieurs degrés de mobilité. Analyse modale expérimentale (instrumentation, logiciels de simulation, principales sources vibratoires, équilibrage, etc.)."
GEN5124,Résistance des matériaux II,"Permettre à l'étudiant d'approfondir ses notions en résistance des matériaux (cours MEC1400) surtout lors de la résolution de problèmes de mécanique du solide sous l'effet des chargements couramment rencontrés (compression, tension, flexion, torsion). Développer chez l'étudiant la capacité d'analyser le comportement de structures simples ou complexes et de déterminer leur capacité de résistance afin de minimiser les risques de défaillance pour des coûts modérés. Fournir à l’étudiant des outils d’aide à la conception de structures diverses. Notions à approfondir : contraintes-déformations/déplacements. Critères de défaillance, facteur de sécurité. Flambement : appuis élastiques, membrures élastiques, charge excentrée, autres modes de flambement. Corps axisymétriques : coques à paroi mince, cylindres à paroi épaisse, disque en rotation. Torsion : théorie générale, profilés minces ouverts et fermés. Flexion gauche : contrainte normale dans les poutres composées, cisaillement, centre de cisaillement. 
Nouvelles notions à acquérir : comportement au-delà de la limite élastique (analyse limite). Méthodes des énergies de déformation : théorèmes de Maxwell-Betti et de Castigliano, travail virtuel."
GEN1401,L'ingénieur et la société IV,"Permettre à l'étudiant de se sensibiliser à ses devoirs envers sa profession, ses collègues et la société. Déontologie (suite). La loi et l'ingénieur; la pratique du génie, adhésion à l'Ordre des ingénieurs du Québec, etc."
GEN4401,Conception en ingénierie II,Permettre à l'étudiant d'approfondir la méthodologie associée à la conception en ingénierie et l'appliquer à un problème concret d'envergure soumis de préférence par l'industrie. Rencontre hebdomadaire de 3 heures du professeur avec l'étudiant ou l'équipe d'étudiants pour le suivi et la validation du volet conception en ingénierie (design) lié au Projet appliqué de fin d'études.
GEN4404,Projet appliqué de fin d'études,"Développer chez l'étudiant l'esprit de synthèse et d'innovation dans le cadre d'un projet de conception en ingénierie.  Développer l'esprit du travail d'équipe et de leadership. Développer les techniques de recherche autonome et l'approfondissement de ses connaissances. Réaliser des projets d'ingénierie d'envergure basés sur les connaissances acquises. Développer des habiletés de communication verbale et écrite. L'étudiant doit réaliser un travail de niveau professionnel sur un problème réel suggéré de préférence par l'industrie.  Sous la supervision d'un professeur, il doit analyser en profondeur les différents aspects techniques, économiques, sociaux et environnementaux du problème soumis. Le travail de l'étudiant doit inclure la conception et / ou l'implantation d'une solution novatrice faisant la preuve de ses capacités et de son potentiel à réaliser un projet d'ingénierie. Les différentes parties du projet font l'objet d'évaluation, en particulier le rapport de progrès, le rapport final et la présentation orale."
GEN4112,Systèmes hydrauliques automatisés,"Présentation des lois générales qui régissent l’hydraulique et l’exposition des méthodes d’étude des mécanismes électrohydrauliques asservis. Analyse des exemples de mécanismes hydrauliques automatisés. Asservissement hydraulique : les débits hydrauliques, les forces hydrauliques, l’étude dynamique linéaire, régimes transitoires. Régulation hydraulique : régulation de pression, régulation de débit. La servovalve hydraulique (en débit, en pression). Exemples d’asservissement en position. Construction des éléments des systèmes hydrauliques automatiques. Fonctions de transfert des éléments hydrauliques. Simulation. Exemples des systèmes hydrauliques automatisés (réglage de la position, vitesse, pression, débit). Dispositifs mécano-hydrauliques de correction."
GEN4118,Conception des systèmes de sécurité,"Connaître les lois et les règlements concernant la sécurité au travail. Présenter des principes de conception pour améliorer la sécurité des machines. Donner des exemples et études de cas de conception des systèmes en vue de les rendre plus sécuritaires. Lois et règlements en vigueur. Notions de cyndinique : les lois du danger, les risques, la genèse des accidents de travail. La conception de la sécurité des systèmes complexes : la méthode des arbres de défection (MAD). La protection intrinsèque (mesures techniques visant l’élimination complète de l’homme du processus de production), la protection collective (le combat des nocivités chimiques par ventilation industrielle, la prévention de l’électrocution, le combat du bruit et vibrations, le combat des risques mécaniques, l’éclairage, etc.), la protection intégrée. L’ergonomie dans la conception sécuritaire. La synthèse des mécanismes complexes (à membrures, à cames, à roues) utilisés dans la construction des dispositifs de sécurité. Conception des systèmes équilibrés par ressorts. Isolations des vibrations, absorbeurs dynamiques de vibrations. La sécurité des cellules de fabrication robotisées. Applications industrielles, études de cas."
