Course Number,Course Name,Course Description
MEC200,Technologie des matériaux,"L’objectif général de cours consiste à comprendre le comportement des matériaux et structures simples, selon leur environnement et le type de sollicitation auquel elles sont soumises, afin de les optimiser et prévoir leur possible dégradation. À la fin de ce cours, l’étudiant sera en mesure :  de traduire en équations simples les concepts de base utilisés en ingénierie (absence de déformation plastique, absence de rupture, facteur de sécurité, masse minimale, etc.); de choisir judicieusement un matériau pour une application donnée; de proposer des moyens simples pour changer (améliorer) les propriétés des matériaux (modifications de composition chimique et de microstructure par des procédés simples); d’expliquer le lien entre les propriétés des matériaux et les liaisons atomiques, microstructures et défauts; d'expliquer en quoi les matériaux sont rarement homogènes et isotropes à de faibles échelles; de prévoir les modes de dégradation possible des matériaux et structures simples, et les minimiser par le choix des matériaux ou du design; de planifier une investigation et à appliquer des méthodologies éprouvées de caractérisation des matériaux.  Classification des matériaux (polymériques, céramiques, composites) et exemples d’application. Propriétés des matériaux et leur caractérisation. Liaisons atomiques, microstructure et propriétés des matériaux. Choix des matériaux. Structure cristalline et défauts. Effets des contraintes et de la température sur les structures simples : écrouissage, recristallisation, essais mécaniques. Structures polyphasées : diagrammes de phase, durcissement structural et diffusion. Aciers au carbone et faiblement alliés : microstructures, traitements thermiques, trempabilité, diagrammes TTT et TRC. Aciers fortement alliés. Alliages non ferreux. Propriétés et applications des céramiques. Défaillance des matériaux : fatigue, usure, corrosion, fluage. Séances de laboratoire sur la caractérisation des matériaux, leurs modes de défaillance et les traitements thermiques permettant d’optimiser les alliages métalliques."
MEC222,Dynamique,"Au terme de ce cours, l’étudiant aura acquis les concepts fondamentaux de la dynamique des corps solides et sera en mesure de les appliquer à l'étude dynamique des mécanismes et des machines. À la fin de ce cours, l’étudiant sera en mesure :  d’appliquer les concepts et principes fondamentaux de la dynamique dans l’étude des mécanismes élémentaires; d’établir des équations du mouvement des particules et des corps rigides par la méthode de forces et d’accélérations et par les méthodes de l’énergie et de la quantité de mouvement; de calculer les efforts nécessaires pour produire un mouvement et déterminer le mouvement selon les chargements dynamiques appliqués; de modéliser et simuler le mouvement des systèmes mécaniques articulés à l’aide d’un logiciel multi-corps.  Cinématique des particules et des corps rigides: position, vitesse et accélération instantanées, déplacements, mouvements rectiligne et curviligne, repère en translation, mouvement relatif, système de poulies, mouvement angulaire, mouvement dans un plan, rotation, translation, centre instantané de rotation, accélération de Coriolis, liaison cinématique, système des particules. Cinétique des particules et des corps rigides : diagramme de corps libre dynamique, forces, frottement, ressort, deuxième loi de Newton, moment d’inertie de masse, quantité de mouvement, moment cinétique, énergie cinétique, énergie potentielle, puissance, travail des forces, principe du travail et de l’énergie, principe de l’impulsion et de la quantité de mouvement, conservation de l’énergie, conservation du moment cinétique, impulsion, impact, restitution, équilibre dynamique, principe de d’Alembert."
MEC240,Thermodynamique,"Au terme de ce cours, l’étudiant sera en mesure d’analyser les phénomènes reliés à l'utilisation et à la production d'énergie thermique en faisant appel aux principes de base de la thermodynamique. À la fin du cours, l’étudiant sera capable :  de calculer les quantités d’énergie échangées sous forme de travail et de chaleur dans les processus industriels; d'analyser le fonctionnement de la plupart des machines thermiques usuelles en utilisant le premier et le second principe de la thermodynamique; de planifier et réaliser un projet expérimental démontrant les notions de thermodynamique vues dans le cours.  Introduction; définition des concepts; premier principe : propriétés des substances; processus thermiques appliqués aux substances; second principe : disponibilité de l'énergie et irréversibilité, cycles biphasés directs et renversés; moteurs à piston, turbines à gaz; introduction à la thermochimie. Séances de travaux pratiques composés d'exercices choisis pour illustrer et compléter la théorie vue en classe. Projet expérimental permettant à l’étudiant d’illustrer les principes vus en classe tout en développant ses capacités d’investigation."
MEC300,Technologie de fabrication,"Ce cours vise à apprendre aux étudiants à choisir et optimiser les procédés de fabrication et le design des pièces en fonction des matériaux et de la performance en service désirée. À la fin de ce cours, l‘étudiant sera en mesure :  de faire, pour un design donné, l’analyse comparative des procédés technologiques, du point de vue de leurs caractéristiques, coût et limitations; d’expliquer les relations entre le choix des paramètres du procédé (température, déformation, etc.), la modification observée de la microstructure et l’impact sur les propriétés; d’évaluer la manufacturabilité d’une pièce mécanique pour sélectionner un procédé optimal pour sa fabrication; de concevoir ou modifier la conception d’une pièce afin de faciliter sa mise en oeuvre; d’optimiser un procédé de fabrication en fonction des matériaux et des propriétés en service désirées.  Classification, avantages et limitations des principaux procédés de mise en forme (par moulage, déformation plastique, enlèvement de matière, frittage de poudres, etc.) ainsi que de procédés émergents (fabrication additive etc.), notamment selon le type de matériau transformé, la taille et la complexité géométrique de la pièce. Influence sur les propriétés mécaniques, le fini de surface, les contraintes résiduelles, etc. Choix de procédés versus design de pièces (limites de design). Post-traitements de surface, incluant déformation plastique, plaquage, traitements thermochimiques et leurs conséquences sur les propriétés de pièces. Structure, propriétés et rhéologie des polymères pour la mise en forme, incluant les polymères thermoplastiques et thermodurcissables, et élastomères. Introduction au choix des procédés de fabrication des polymères. Matériaux composites, notamment à matrice polymérique. Liens entre les procédés de mise en forme de matériaux polymères non-renforcés et renforcés et le type de pièces que l’on peut fabriquer à partir de ces matériaux.  Activités pédagogiques en équipe."
MEC329,Résistance des matériaux,"Approfondir les concepts de la statique dans l'espace, de la résistance des matériaux sous chargements complexes et appliquer la méthodologie de projet dans la conception des structures des membrures sous chargements combinés. Au terme de ce cours, l’étudiant sera en mesure :  d’écrire les équations d’équilibre en 2D et 3D en se basant sur le diagramme du corps libre d’un élément structural; de calculer les contraintes et les déformations en un point d’une structure (treillis, poutre, coque mince); de calculer les déflexions dans les poutres isostatiques et hyperstatiques (avec la théorie des poutres); de calculer la résistance des membrures sujettes au flambement; d’appliquer le principe de l’énergie pour le calcul des déflexions sous charge statique ou charge d’impact; d’appliquer la méthodologie de projet dans la conception d’une structure ou d’un mécanisme sous chargements combinés.  Révision de l'équilibre dans le plan avec applications aux charpentes et mécanismes. Forces, moments, couples et équilibre des corps rigides dans l'espace. Moments de torsion, puissance de transmission, contraintes et déformations en torsion d'un arbre circulaire, torsion d'une membrure de section fermée à paroi mince. Contraintes induites à la combinaison de force axiale, effort tranchant, moment de flexion et moment de torsion. État plan de contraintes, transformation et cercle de Mohr des contraintes, critères de défaillance, réservoirs cylindriques et sphériques sous pression. État de déformation, transformation et cercle de Mohr des déformations, jauges de déformation, relations contraintes-déformations. Déflexion des poutres droites, méthode de double intégrale, méthode de superposition, méthode d'intégration graphique, poutres hyperstatiques. Flambement, développement de la formule d'Euler pour les colonnes, formules empiriques pour colonnes courtes, colonnes sous charge excentrée. Travail et énergie de déformation élastique avec application aux calculs sous charge d'impact quasi statique. Séances de laboratoire axées sur la déflexion des poutres et l'état de contrainte et déformation. Projet de conception des structures des membrures sous chargements combinés."
MEC335,Mécanique des fluides,"Acquérir les concepts fondamentaux de la mécanique des fluides. Analyser les phénomènes élémentaires reliés à l'hydrostatique et à l'hydrodynamique. Prévoir le comportement des divers éléments hydrauliques grâce à l'analyse dimensionnelle. Analyser les systèmes hydrauliques plus complexes grâce à des modèles mathématiques. À la fin du cours, l’étudiant sera en mesure :  d’identifier les propriétés physiques importantes du fluide qui influencent les caractéristiques de l’écoulement; d’identifier le type de régime d’écoulement (permanent ou non, laminaire ou turbulent, etc.); de calculer les forces hydrostatiques sur les surfaces; de calculer les pertes de charges dans les réseaux de conduites et de sélectionner les pompes; de calculer les forces aérodynamiques sur les corps mobiles.  Propriétés des fluides; statique des fluides : pression dans un fluide au repos, mesure de pression, forces causées par la pression; analyse par volume de contrôle : équation de continuité, équation de quantité de mouvement, équation de Bernoulli, équation du moment cinétique, théorie élémentaire des turbomachines, équation d'énergie; analyse dimensionnelle et similitude; écoulement dans les conduites : pertes de charges dans les conduites; écoulement autour des corps : couche limite, portance, traînée; utilisation et sélection des pompes. Séances de laboratoire et exercices portant sur les instruments de mesure pour les liquides et les gaz, l'impact d'un jet de liquide, les caractéristiques des pompes centrifuges, les forces hydrostatiques. Projet portant sur l'utilisation d'un logiciel numérique en mécanique des fluides."
MEC423,Méthode des éléments finis des corps déformables,"Ce cours vise à initier les étudiants à la méthode des éléments finis en traitant des problèmes de déformation structurale et de conduction thermique. À la fin de ce cours, l’étudiant sera en mesure :  d’appliquer les mathématiques de base de la méthode des éléments finis à des modèles simples; de résoudre des problèmes d’éléments finis en programmant la solution des équations d’équilibre; de modéliser des problèmes simples et complexes en utilisant un logiciel commercial de calcul par éléments finis et interpréter les résultats; de concevoir et analyser des corps déformables soumis à des conditions frontières thermiques ou structurales; de rédiger un rapport de qualité professionnelle présentant toutes les étapes d’une conception fondée sur une analyse par éléments finis.  Mathématiques matricielles et formulations intégrales. Fonctions d’interpolation, degrés de liberté, assemblage de matrices. Éléments finis de type filaires (tiges et poutres), surfaciques (état plan de contrainte et axisymétrique), coques et volumiques en mécanique du solide. Éléments finis de type surfaciques (plan et axisymétrique) pour la conduction thermique en régime permanent. Flambage. Conditions essentielles de blocage, symétries, liaisons spéciales, singularités, analyse de convergence. Note sur les préalables : le cours MEC329 est préalable OU concomitant (il peut être suivi en même temps)."
MEC525,Conception vibratoire et dynamique des structures,"Acquérir les principes fondamentaux de la conception de structures soumises à des excitations dynamiques, les principes d'isolation des machines et d'amortissement des vibrations. S’initier aux techniques de mesures vibratoires. Au terme de ce cours, l’étudiant sera en mesure :  de faire la modélisation simplifiée de systèmes dynamiques complexes; de simuler numériquement la dynamique des systèmes avec Matlab, Simulink et E.F; de comparer les résultats obtenus théoriquement, par EF ainsi que par mesures expérimentales pour déterminer les paramètres modaux des structures; de calculer les propriétés vibratoires d’un mécanisme et en tirer les principes de conception pour limiter les vibrations; d’utiliser les concepts d’amortissement des vibrations, d’isolation de machines et des absorbeurs dynamiques pour réduire les vibrations.  Degrés de liberté; modélisation des systèmes vibratoires; sources de vibrations. Systèmes à 1 degré de liberté : équations du mouvement; vibrations libres; mesure d'amortissement; vibrations forcées harmoniques; isolation des machines; excitation par la base et déséquilibre des rotors; réponse impulsionnelle, transformée de Laplace, vibration aléatoire. Amortissement des structures, friction. Systèmes à plusieurs degrés de liberté : résonances et modes, vibration naturelle, vibration forcée harmonique, absorbeur dynamique, analyse modale. Techniques de mesure vibratoire. Méthode des éléments finis : matrices de masse et de rigidité, techniques d'assemblage et applications au calcul vibratoire des poutres et barres. Travaux de laboratoire portant sur la mesure vibratoire, sur l'analyse modale des structures par mesures expérimentales et par éléments finis. Utilisation de logiciels Matlab de simulation de la dynamique."
MEC528,Éléments de machines,"Au terme de ce cours, l’étudiant aura analysé et conçu les éléments principaux de machines. Il aura aussi conçu un système mécanique simple. À la fin de ce cours, l’étudiant sera en mesure :  de sélectionner, d’analyser et de dimensionner des éléments de machines en fonction d’une application donnée; d’intégrer des éléments de machines à la conception détaillée d’un mécanisme.  Les notions acquises dans ce cours seront utilisées pour réaliser un projet de conception complexe en équipe et de façon conjointe avec le cours MEC592. Facteur de sécurité, concentration de contraintes. Théories de limitations en statique et en fatigue. Transmissions par engrenages, courroies et chaînes. Arbres, clavettes et accouplements. Roulements. Lubrification et paliers lisses. Freins et embrayages. Vis de transmission. Boulons et joints boulonnés. Ressorts hélicoïdaux et à lames. Séances de laboratoire portant sur l'analyse des contraintes d'éléments de machines par la méthode des éléments finis. Note sur les préalables : le cours MEC592 est un cours associé et doit donc être suivi en même temps que MEC528."
MEC532,Transfert de chaleur,"Au terme de ce cours, l’étudiant aura étudié le phénomène du transfert de l'énergie thermique et analysé les problèmes concrets qui y sont reliés. Au terme de ce cours, l’étudiant sera en mesure :  d’expliquer les trois modes de transfert thermique; d’analyser des problèmes concrets qui y sont reliés; de comparer les performances de systèmes thermiques (réseaux d’ailettes, échangeurs, etc.)  Modes de transfert de chaleur. Conduction unidimensionnelle : paroi simple, paroi composée. Concept de résistance thermique. Équation générale de la conduction thermique, solutions analytiques et numériques : application aux réseaux d’ailettes. Conduction de chaleur en régime transitoire. Couches limites thermiques. Écoulements laminaire et turbulent. Convection forcée à l'extérieur d'obstacles et à l'intérieur des conduites. Convection naturelle. Échangeurs de chaleur. Rayonnement thermique : Coefficient de géométrie, loi de Kirchhoff, rayonnement d'un corps noir et gris. Rayonnement entre des surfaces noires et grises. Introduction au transfert de chaleur multimodes. Séances de laboratoire portant sur l'application de méthodes numériques à la résolution de problèmes pratiques. Utilisation des outils informatiques."
MEC546,Circuits électriques et électrotechnique,"Au terme de ce cours, l’étudiant aura acquis des notions simples en électricité industrielle afin de pouvoir analyser et choisir correctement les machines électriques utilisées dans les entreprises. À la fin de cours, l'étudiant sera en mesure :  d'appliquer des méthodes d'analyse de circuits électriques et électroniques simples afin de pouvoir en évaluer la fonction et les performances; de faire la sélection, dans un processus de conception d’un système d’entraînement, d'un moteur électrique en fonction des requis de l’application et des caractéristiques des machines tournantes disponibles; d'identifier les composantes d'un dispositif de commande et de contrôle industriel nécessaire au bon fonctionnement d'un système d'entraînement électrique afin de pouvoir les intégrer à un design électromécanique performant.  Éléments de circuits électriques et électroniques de puissance : résistance, condensateur, inductance, diode, transistor et thyristor. Analyse de circuits à courant continu et à courant alternatif : lois d'Ohm et de Kirchhoff, méthode des boucles et des noeuds, théorème de Thévenin. Analyse de circuits triphasés : montages en étoile et en triangle, tension de ligne et de phase. Analyse des moteurs électriques : moteurs DC (avec et sans balais), AC asynchones (monophasés et triphasés) et moteurs pas à pas. Rendements des machines électriques : puissance active, réactive et apparente, facteur de puissance. Commande industrielle des moteurs : procédés de démarrage et de freinage, redressement de signaux AC et ondulateurs, réglage de leur vitesse de rotation et de leur position angulaire. Séances de laboratoire portant sur l'analyse de circuits et de moteurs électriques."
MEC592,Projet de conception de machines,"Ce cours vise le développement de compétences liées à la conception détaillée de machines qui tiennent compte des particularités et des limites des procédés de fabrication et d’assemblage et qui permettent d’augmenter la fiabilité et la robustesse d’un mécanisme. À la fin de ce cours, l’étudiant sera en mesure :  de synthétiser les informations et les données décrivant un problème de conception provenant d’un contexte industriel, réaliste et flou sous forme d’un cahier des charges fonctionnel basé sur des métriques quantitatives; d’utiliser efficacement des outils et méthodes d’ingénierie pour l’évaluation et la prise de décision dans le processus de conception tout en respectant des contraintes de nature sécuritaire, environnementale ou financière; d’appliquer les méthodologies d’analyse et de dimensionnement pour proposer une solution viable à un problème de conception spécifique; de produire des documents de définition (2D et 3D) complets (incluant matériaux, tolérances, annotations, fini et revêtement de surface, nomenclature, etc.); d’appliquer les principes de gestion de projet, de communication technique ou scientifique et de travail d’équipe.  Rappels sur la méthodologie de développement de produit; méthodes numériques de simulation; architecture et configuration de produits; conception en vue d’optimiser diverses fonctions du produit durant son cycle de vie (Design for x, p. ex. : ergonomie, environnement, fabrication, fiabilité, assemblage, maintenance, etc.); exploitation de la maquette 3D (p. ex. : détection de collisions, cinématique, etc.); approches limites et probabilistiques en conception (incertitudes, approche limite, conception robuste etc.); analyse des modes de défaillance, de leur effet et criticité (AMDEC) en conception; documentation d’ingénierie. Note sur les préalables : le cours MEC528 est un cours associé et doit donc être suivi en même temps que MEC592."
MEC788,Mécatronique,"À la fin de ce cours, l’étudiant sera en mesure :  d’appliquer différentes techniques de modélisation et de simulation pour décrire des systèmes dynamiques; d’analyser les performances et la stabilité d'un système dynamique; de concevoir et ajuster les paramètres de systèmes de commande continue PID;  de sélectionner et d’intégrer les composantes d'un système de commande (capteurs, système de commande et actionneurs) de façon à pouvoir commander efficacement un procédé industriel.  Concept de systèmes et de composantes. Formulation des modèles mathématiques de systèmes physiques, transformée de Laplace, schéma-bloc, fonctions de transfert. Réponse des systèmes du premier et du deuxième ordre. Analyse dans les domaines temporels et fréquentiels. Application aux systèmes mécaniques, électriques, hydrauliques et thermiques. Terminologie et concepts de base de la commande automatique : régulateur, suiveur, systèmes en boucle ouverte et en boucle fermée, servomécanismes, procédés industriels, commande analogique et numérique. Lois de commande classiques : action proportionnelle, intégrale et dérivée. Caractéristiques des capteurs et des actionneurs. Commande d’un processus du premier et du deuxième ordre. Conception et réglage des systèmes de commande. Critères de performance, analyse de stabilité. Réalisation de systèmes de commande. Dimensionnement des composantes du système (actionneur, capteur, système d’entraînement). Séances de laboratoire portant sur la simulation et la commande de divers systèmes physiques. Note sur les préalables : le cours MEC546 est concomitant (il peut être suivi en même temps)."
MEC795,Projet de fin d'études en génie mécanique,"À la fin de cette activité, l’étudiant sera en mesure :  de concevoir des éléments, des systèmes, procédés et processus qui répondent à des besoins spécifiques tout en respectant des contraintes non techniques telles que les facteurs économiques, le développement durable, la santé et la sécurité, l’éthique et les contraintes légales ; d’appliquer une méthodologie de conception rigoureuse ; de produire toute la documentation technique nécessaire à la mise en œuvre des éléments, des systèmes, procédés ou processus ; d’appliquer les principes de gestion de projet, de communication et de travail d’équipe ; d’élaborer un plan de formation professionnel.  Il doit s’agir d’un projet de conception en ingénierie, accompli selon un processus créatif, itératif et évolutif qui repose sur les connaissances acquises en mathématiques, sciences fondamentales, sciences du génie et études complémentaires. Sous la supervision d’une équipe de professeurs, les étudiants réalisent en équipe un projet choisi parmi une liste proposée par le Département. Ils sont appelés à gérer eux-mêmes leur projet. Ce projet conduit à la présentation d’un rapport technique rédigé selon les normes professionnelles. De plus, le rapport doit faire l’objet d’une présentation orale. À la fin de l’activité, chaque étudiant fera le bilan de ses lacunes, identifiera ses besoins de formation et proposera un plan de formation professionnel.  Préalable : cumuler 99 crédits de cours dans son programme."
