Course Number,Course Name,Course Description
MECH 4652,Kinematics of Human Motion,"The science of biomechanics is based on mechanical models and biological experiments. Students will explore the application of classical mechanics to the analysis of human motion related to athletics, orthopaedics, and rehabilitation. Emphasis is also placed on numerous experimental facts collected from the biomechanical research literature. Topics include kinematic geometry of a single body, the description of joint configuration, and differential kinematics of biokinematic chains. Three-dimensional kinematics of individual joints (i.e., the knee, hip and elbow) is emphasized from the perspective of total joint replacement design."
MECH 4670,Finite-Element Simulation Techniques,"This course builds on MECH 3660.  It deals with the applications of the finite-element method to analyze practical problems in mechanical design and delves into the associated fundamental numerical aspects. Robust modelling concepts such as plane stress, plane strain and axisymmetric techniques will be discussed, as well as the use of beam, plates and shell elements in modelling of more complex system.  The course will consider static and dynamic analyses and elastic-plastic analysis."
MECH 4760,Optical Components and Instruments,"This course deals with light, optical components and optical instruments. Emphasis will be placed on practical engineering applications. Topics include: light, light sources, reflection and refraction, geometric optics, lens, microscopes, telescopes, polarization, diffraction and interference."
MECH 4810,Energy Conversion Systems,"Application of basic principles of thermodynamics, fluid mechanics and heat transfer to the analysis and synthesis of energy conversion systems are studied. Primary energy sources and global energy demand are examined. Principles of conventional methods, thermal systems, fuel types, combustors, and gas turbines, initial planning of a hydroelectric power plant, selection of turbines and other components, nuclear fission and fusion, clean energy production, and environmental aspects of energy production are covered."
MECH 4820,Energy from Renewable Resources,"This course concentrates on the theoretical and practical aspects of solar, wind, tidal and wave sources of energy with particular emphasis on their availability and use in the Atlantic Provinces. Design feasibility studies are undertaken on particular aspects of energy conversion from these sources. The impact of the environment of consumption of conventional energy forms is investigated. The nature and magnitude of energy consumption world-wide and locally is considered."
MECH 4830,Reciprocating Internal-Combustion Engines,"The major topics of this course are basic engine types, test methods and pressure measurements, combustion, ideal cycles and model processes, equilibrium charts, fuel specifications and tests, engine knock, exhaust analysis, fuel systems, ignition systems, engine performance and supercharger matching. Hands-on laboratory work is an integral part of this course."
MECH 4840,Steam Plant Engineering,"This course aims to provide basic fundamental and practical information to engineering students to design and operate thermal power plants. Topics covered are: classification of steam generator; comparison of water-tube and fire-tube boilers; energy sources; fuels and combustion; thermal analysis of furnaces; superheaters, economizers, and air preheaters; boiler efficency calculations; burner, pulverizer, cyclones, fluidized beds; auxilliary equipment (fans, stacks); control system; cooling system design; environmental considerations."
MECH 4850,Solar Energy Engineering,"This course deals with solar energy conversion and utilization with emphasis on its availability and use in Canada. Topics included solar heating of domestic and process hot water, solar space heating, the direct conversion of solar energy into electricity (photovoltaics), passive solar heating, solar cooling and solar thermal electric power. The nature and magnitude of energy supply and demand are also discussed."
MECH 4851,"Heating, Ventilating and Air Conditioning","This is an introduction to the design of thermal systems for indoor climate control. The major topics include: human comfort requirements, outdoor climate variables, heating and dehumidification loads, cooling and dehumidification loads, ventilation requirements and criteria, central system types and selection, energy sources and costs, piping, pumps, ducts, fans, and control systems. Computer programs will be introduced for design calculations involving heating and cooling load, piping, ducting and energy consumption."
MECH 4880,Introduction to Nuclear Engineering,"The purpose of this course is to introduce the concepts of nuclear engineering and the resulting applications. The subjects that will be discussed are the fundamentals of particle physics: proton, neutron, electron, photon and neutrino, and the atomic model; radioactivity and radiation detection, protection and shielding; principle of nuclear energetic: fission and fusion; nuclear reactor kinetics and control; nuclear reactor design and cooling; nuclear propulsion, nuclear waste disposal."
MECH 4910,Fluid Power,"This is an introductory course to fluid power systems covering the principles of power hydraulics, hydraulic fluids, hydraulic actuators and power generation transducers. The concept of pressure controls, volume controls and directional controls is also covered, including an introduction to electro-hydraulic servos and the design of basic open and closed-center circuits. The time domain analysis of feedback systems is introduced. The student is introduced to the design and compensation of systems using both s-plane and time domain methods. Other topics include simulation and analysis of control systems using graphics terminal computer facilities."
MECH 4950,Advanced Control Engineering,"The course develops the students' capabilities in system simulation and feed forward/feedback control-system design and implementation. Topics include: system-parameter identification, control-system hardware, computer-based control systems, design techniques for multiple-input multiple-output systems, and adaptive control. The course is supported by computer-based simulation activities and design procedures, and by hands-on laboratory experience."
MECH 4960,Computational Methods in Engineering,"The course presents basic computer methods of application of mathematical tools to solve engineering problems. Numerical methods such as finite differences, series expansions, and numerical integration are introduced. Numerical solutions of ordinary and partial differential equations with applications to equilibrium, cigenvalue and propagation problems in engineering are considered. Application of mathematical libraries, X-window system and the software tools associated with the Unix system are included."
