Course Number,Course Name,Course Description
FACC 400,Engineering Professional Practice,"Faculty Course : Laws, regulations and codes governing engineering professional practice. Responsibility and liability. Environmental legislation. Project and organization management. Relations between engineer and client. Technical practice - analysis, design, execution and operation."
MATH 262,Intermediate Calculus,"Mathematics & Statistics (Sci) : Series and power series, including Taylor's theorem. Brief review of vector geometry. Vector functions and curves. Partial differentiation and differential calculus for vector valued functions. Unconstrained and constrained extremal problems. Multiple integrals including surface area and change of variables."
MATH 263,Ordinary Differential Equations for Engineers,Mathematics & Statistics (Sci) : First order ODEs. Second and higher order linear ODEs. Series solutions at ordinary and regular singular points. Laplace transforms. Linear systems of differential equations with a short review of linear algebra.
MATH 264,Advanced Calculus for Engineers,"Mathematics & Statistics (Sci) : Review of multiple integrals. Differential and integral calculus of vector fields including the theorems of Gauss, Green, and Stokes. Introduction to partial differential equations, separation of variables, Sturm-Liouville problems, and Fourier series."
MATH 271,Linear Algebra and Partial Differential Equations,Mathematics & Statistics (Sci) : Applied Linear Algebra. Linear Systems of Ordinary Differential Equations. Power Series Solutions. Partial Differential Equations. Sturm-Liouville Theory and Applications. Fourier Transforms.
MIME 260,Materials Science and Engineering,"Mining & Materials Engineering : Structure properties and fabrication of metals, polymers, ceramics, composites; engineering properties: tensile, fracture, creep, oxidation, corrosion, friction, wear; fabrication and joining methods; principles of materials selection."
MECH 201,Introduction to Mechanical Engineering,Mechanical Engineering : The practice of Mechanical Engineering: its scope and context. The role of Design. Introduction to the Design process. The role of engineering analysis and socio-economic factors in Design. Introduction to the individual mechanical engineering subjects and their role in Design. Case studies.
MECH 210,Mechanics 1,"Mechanical Engineering : Static equilibrium of particles and rigid bodies. Beams, trusses, frames and machines. Concept of work and energy. Static equilibrium and stability."
MECH 220,Mechanics 2,Mechanical Engineering : Kinematics of particles and rigid bodies. Particle dynamics: force-momentum and work-energy approaches. Kinematics and kinetics of rigid bodies.
MECH 240,Thermodynamics 1,"Mechanical Engineering : Thermodynamic systems and properties. First law of thermodynamics: energy, work and heat. State principle, p-v-T surfaces, phase equilibrium, ideal gas model. Second law of thermodynamics, entropy, exergy analysis. Energy analysis applied to steady and transient engineering systems including heat engines, refrigerators and heat pumps, air compressors."
MECH 262,Statistics and Measurement Laboratory,"Mechanical Engineering : Introduction to probability: conditional probability, binomial and Poisson distributions, random variables, laws of large numbers. Statistical analysis associated with measurements; regression and correlation. Basic experimental laboratory techniques, including the measurement of strain, pressure, force, position, and temperature."
MECH 290,Design Graphics for Mechanical Engineering,"Mechanical Engineering : The design process, including free-hand sketching; from geometry construction to manufacturing drawings; the technology and standards of engineering graphic communication; designing with CAD software. The role of visualization in the production of mechanical engineering designs."
MECH 292,Design 1: Conceptual Design,"Mechanical Engineering : Introduction to design. Problem formulation, idea generation, feasibility study, preliminary design, design, analysis, design evaluation, project management, and optimal design."
MECH 309,Numerical Methods in Mechanical Engineering,"Mechanical Engineering : Numerical techniques for problems commonly encountered in Mechanical Engineering are presented. Chebyshev interpolation, quadrature, roots of equations in one or more variables, matrices, curve fitting, splines and ordinary differential equations. The emphasis is on the analysis and understanding of the problem rather than the details of the actual numerical program."
MECH 314,Dynamics of Mechanisms,Mechanical Engineering : First principles of analysis; motion; position; displacement; velocity; acceleration; force; inertia and its effects. Kinematic and dynamic analysis of rigid bodies in pure rotation and in pin-connected systems; dynamic balance. Rigid bodies in rolling contact; planetary gear-trains. Bodies in sliding contact; lower and higher sliding pairs.
MECH 315,Mechanics 3,"Mechanical Engineering : Single-degree-of-freedom systems; free vibrations; effect of damping; response to harmonic, periodic and arbitrary excitation. Lagrange's equations of motion. Vibrations of multi-degree-of-freedom systems. Continuous systems."
MECH 321,Mechanics of Deformable Solids,Mechanical Engineering : Modern phenomenological theories of the behaviour of engineering materials. Stress and strain concepts and introduction to constitutive theory. Applications of theory of elasticity and thermoelasticity. Introduction to finite element stress analysis methods.
MECH 331,Fluid Mechanics 1,"Mechanical Engineering : Physical properties of fluids. Kinematics and dynamics of fluid flow: stress in a continuum, rates of strain, rotation. Control volume analysis; conservation of mass, linear momentum and energy; Euler and Bernoulli equations; Flow measurement. Dimensional analysis and dynamical similarity. Laminar and turbulent flow in pipes and boundary layers."
MECH 341,Thermodynamics 2,"Mechanical Engineering : Generalized thermodynamics relations. Real gas effects, gas tables, dense gas equations of state and generalized compressibility, enthalpy, and entropy charts. Vapour and gas power cycles (coal/nuclear power plants). Refrigerators and heat pumps. Psychrometry and air conditioning processes. Thermodynamics of reactive gas mixtures."
MECH 346,Heat Transfer,"Mechanical Engineering : Basic concepts and overview. Steady and unsteady heat conduction. Fin Theory. Convective heat transfer: governing equations; dimensionless parameters; analogy between momentum and heat transfer. Design correlations for forced, natural, and mixed convection. Heat exchangers. Radiative heat transfer: black- and gray-body radiation; shape factors; enclosure theory. Thermal engineering design project."
MECH 360,Principles of Manufacturing,"Mechanical Engineering : Theory and practice of modern manufacturing processes: machining, forming, and casting. Producing parts using computer assisted tools from CAD to CNC machining followed by measurement of part quality. Hands-on machining of parts."
MECH 362,Mechanical Laboratory 1,"Mechanical Engineering : Experiments will be performed in four areas: MECH 240 Thermodynamics, MECH 315 Vibrations, MECH 331 Fluid Mechanics 1, and MECH 346 Heat Transfer. Students should sign up to do experiments in one or more areas the term following the completion of one or more of the above courses. Students will not formally register for this course until the term in which they will complete all of the experiments."
MECH 383,Applied Electronics and Instrumentation,"Mechanical Engineering : Discrete and integrated components, both analogue and digital. Characteristics of passive elements. Semiconductors, amplifiers, filters, oscillators, modulators, power supplies and nonlinear devices. Introduction to digital electronics. Transducer/signal conditioner interfacing considerations."
MECH 393,Design 2: Machine Element Design,"Mechanical Engineering : The design of machine elements for strength requirements in consideration of various methods of manufacture. Synthesis of mechanical systems to fulfill performance requirements, following the engineering design process. Static and fatigue failure prevention. Students form groups to work on a design project."
MECH 412,System Dynamics and Control,"Mechanical Engineering : Modelling of physical linear time-invariant systems using transfer functions. Transient and steady-state response specifications. State space representation of systems. Frequency-response characterization. Stability. Feedback control systems. PID controller design. Root locus and frequency response design methods. Lead, lag and PID compensators."
MECH 430,Fluid Mechanics 2,"Mechanical Engineering : Review of thermodynamics of gases, one dimensional isentropic flow and choking. Nozzles and wind tunnels. Normal shock waves. Flow in constant area ducts with friction and heat exchange. Compressible irrotational flow. Oblique shock waves and Prandtl-Meyer expansion. Supersonic aerofoil and wing theory."
MECH 463D1,Design 3: Mechanical Engineering Project,"Mechanical Engineering : Team project work typically involving the design, fabrication, verification, and application of a mechanical device/system, or experimental facility. The project work is complemented with lectures in the Fall term on topics related to design and management of design projects. Emphasis is on the completion of a project of professional quality."
MECH 463D2,Design 3: Mechanical Engineering Project,Mechanical Engineering : See MECH 463D1 for course description.
CHEE 563,Biofluids and Cardiovascular Mechanics,"Chemical Engineering : Basic principles of circulation including vascular fluid and solid mechanics, modelling techniques, clinical and experimental methods and the design of cardiovascular devices."
MECH 497,Value Engineering,Mechanical Engineering : Value Engineering is an in-depth analysis of an industrial product or process with a view to improving its design and/or performance to increase its worth. This is a workshop type of course. Projects will be supplied by industrial firms and students will work in teams with industrial personnel.
MECH 498,Interdisciplinary Design Project 1,Mechanical Engineering : Completion of an individual project on an interdisciplinary theme with emphasis on a balanced combination on analysis and synthesis.
MECH 499,Interdisciplinary Design Project 2,Mechanical Engineering : The individual project initiated in MECH 498 is continued and finalized in this course.
MECH 513,Control Systems,"Mechanical Engineering : State-space modelling and related linear algebra.  Controllability and observability of linear time-invariant systems and corresponding tests, system realizations. Stability: Bounded-Input-Bounded-Output (BIBO), internal, Lyapunov.  Linear state feedback control: pole placement and root locus design methods, linear quadratic regulator.  State observers: full- and reduced-order designs, separation principle, Linear Quadratic Gaussian (LQG) design. Introduction to optimal control and optimal state estimation."
MECH 529,Discrete Manufacturing Systems,"Mechanical Engineering : An overview of present day production machines and systems with special emphasis on automation, computer control and integration techniques. Material handling, automatic inspection, process monitoring, maintenance. Socio-economic and environmental issues. Laboratory experience with factory simulation."
MECH 530,Mechanics of Composite Materials,"Mechanical Engineering : Fiber-reinforced composites. Stress, strain, and strength of composite laminates and honeycomb structures. Failure modes and failure criteria. Environmental effects. Manufacturing processes. Design of composite structures. Computer modelling of composites. Computer techniques are utilized throughout the course."
MECH 532,"Aircraft Performance, Stability and Control","Mechanical Engineering : Aircraft performance criteria such as range, endurance, rate of climb, maximum ceiling for steady and accelerated flight. Landing and take-off distances. Static and dynamic stability in the longitudinal (stick-fixed and stick-free) and coupled lateral and directional modes. Control response for all three modes."
MECH 535,Turbomachinery and Propulsion,"Mechanical Engineering : Introduction to propulsion: turboprops, turbofans and turbojets. Review of thermodynamic cycles. Euler turbine equation. Velocity triangles. Axial-flow compressors and pumps. Centrifugal compressors and pumps. Axial-flow turbines. Loss mechanisms. Dimensional analysis of turbomachines. Performance maps. 3-D effects. Introduction to numerical methods in turbomachines. Prediction of performance of gas turbines."
MECH 536,Aerospace Structures,"Mechanical Engineering : Aircraft and spacecraft structural components and loads. Bending, shear, torsion and buckling of thin-walled open and closed sections. Structural idealization. Principle of stiffener / web construction. Trusses and isogrid structures. Wing spars and box beams. Fuselage frames and wing ribs. Analysis of riveted, bolted and adhesive joints. Sandwich structures analysis. Thermoelasticity analysis for spacecraft structures."
MECH 541,Kinematic Synthesis,"Mechanical Engineering : The role of kinematic synthesis within the design process. Degree of freedom. Kinematic pairs and bonds. Groups and subgroups of displacements. Applications to the qualitative synthesis of parallel-kinematics machines with three and four degrees of freedom. Function, motion and path generation problems in planar, spherical and spatial four-bar linkages. Extensions to six-bar linkages. Cam mechanisms."
MECH 543,Design with Composite Materials,"Mechanical Engineering : Material systems/selection process. Cost vs. performance. Laminate layup procedures. Theory and application of filament winding of composite cylinders. Regular oven and autoclave oven curing, analysis of resulting material performance. Practical design considerations and tooling. Analysis of environmental considerations. Joining techniques. Analysis of test methods. Theory of repair techniques."
MECH 544,Processing of Composite Materials,"Mechanical Engineering : Composite processing science basic principles. Reinforcement properties; permeability, compaction. Resin properties; curing, viscosity, shrinkage. Heat transfer and cure kinetics; cure cycle optimization. Resin flow; infusion, thickness variations, fiber volume fraction distribution. Residual stresses; tool-part interaction, warpage control, spring-back, tool design. Thermoplastic composites; crystallization control, melting and consolidation."
MECH 553,Design and Manufacture of Microdevices,Mechanical Engineering : Introduction to microelectromechanical systems (MEMS). Micromachining techniques (thin-film deposition; lithography; etching; bonding). Microscale mechanical behaviour (deformation and fracture; residual stresses; adhesion; experimental techniques). Materials- and process-selection. Process integration. Design of microdevice components to meet specified performance and reliability targets using realistic manufacturing processes.
MECH 557,Mechatronic Design,"Mechanical Engineering : Team project course on the design, modelling, model validation, and control of complete mechatronic systems, constructed with modern sensors, actuators, real-time operating systems, embedded controllers, and intelligent control."
MECH 559,Engineering Systems Optimization,"Mechanical Engineering : Introduction to systems-oriented engineering design optimization. Emphasis on i) understanding and representing engineering systems and their structure, ii) obtaining, developing, and managing adequate computational (physics- and data-based) models for their analysis, iii) constructing appropriate design models for their synthesis, and iv) applying suitable algorithms for their numerical optimization while accounting for systems integration issues. Advanced topics such as coordination of distributed problems and non-deterministic design optimization methods."
MECH 560,Eco-design and Product Life Cycle Assessment,"Mechanical Engineering : Fundamentals of both product and process engineering with an emphasis on life cycle models and sustainability. Practical and theoretical topics, methodologies, principles, and techniques. Practical methods such as Life Cycle Analysis, eco-design strategies, streamlined Life Cycle Assessment, environmental impact assessment, and Life Cycle Engineering. Introduction to important product development theories and life cycle assessment theories."
MECH 563,Biofluids and Cardiovascular Mechanics,"Mechanical Engineering : Basic principles of circulation including vascular fluid and solid mechanics, modelling techniques, clinical and experimental methods and the design of cardiovascular devices."
MECH 565,Fluid Flow and Heat Transfer Equipment,"Mechanical Engineering : Pipes and piping systems, pumps, and valves. Fans and building air distribution systems. Basic thermal design methods for fins and heat exchangers. Thermal design of shell-and-tube and compact heat exchangers."
MECH 573,Mechanics of Robotic Systems,Mechanical Engineering : Manipulator performance and design. Pick-and-place and continuous-path operations. Computation of rigid-body angular velocity and acceleration from point-data measurements. Inverse kinematics of serial manipulators with coupled architectures; kinetostatics of multifingered hands and walking machines. Kinematics and dynamics of parallel manipulators and wheeled mobile robots.
MECH 577,Optimum Design,Mechanical Engineering : The role of optimization within the design process: Design methodology and philosophy. Constrained optimization: The Kuhn-Tucker conditions. Techniques of linear and non-linear programming. The simplex and the complex methods. Sensitivity of the design to manufacturing errors. Robustness of the design to manufacturing and operation errors.
