Course Number,Course Name,Course Description
MECH 546,Finite Element Methods in Solid Mechanics,"Mechanical Engineering : Discrete systems; variational formulation and approximation for continuous systems; direct and variational methods of element formulation in 1- 2- and 3 dimensions; formulation of isoparametric finite elements; plate and shell elements; finite element method for static analysis, vibration analysis and structural dynamics; introduction to nonlinear problems."
MECH 547,Mechanics of Biological Materials,"Mechanical Engineering : Mechanics of proteins (collagen, keratin), polysaccharides (cellulose, chitin), cells, skin, bone, teeth, seashells, insect and arthropod cuticles. Emphasis on microstructure-property-function relationships and on multiscale approach. State-of-the-art experimental and modelling techniques. Self-healing and adaptive biological materials."
MECH 548,Cellular Materials in Natural and Engineering Structures,"Mechanical Engineering : Overview of hierarchical solids exhibiting cellular structure. Cell size, shape and topology of bending and stretching dominated materials, including periodic microtruss lattice, plant cellular tissue and trabecular bone. Theories for modelling the mechanics and the physical properties; design and optimization of multifunctional cellular solids for ultralight aerospace and biomedical applications."
MECH 550,Vibrations of Continuous Systems,"Mechanical Engineering : Introduction to continuous systems. Discretization methods. Vibrations of Euler-Bernoulli and Timoshenko beams. Boundary conditions, intermediate supports and penalty method. Strain-displacement relationships for plates/shells. Vibrations of plates and shells. Sloshing and added mass. Effect of geometric imperfections and thermal loads. Introduction to nonlinear dynamics and stability. Introduction to experimental techniques."
MECH 551,Nonlinear Dynamics of Shell Structures,Mechanical Engineering : Introduction to nonlinear dynamics and stability; softening and hardening systems; bifurcations; Lyapunov exponents; nonlinear strain-displacement relationships; Lagrangian description; plates and shells; nonlinear vibrations of plates and shells; reduced-order models; stability of shells with cardiovascular application; supersonic flutter of circular cylindrical shells (rockets).
MECH 553,Design and Manufacture of Microdevices,Mechanical Engineering : Introduction to microelectromechanical systems (MEMS). Micromachining techniques (thin-film deposition; lithography; etching; bonding). Microscale mechanical behaviour (deformation and fracture; residual stresses; adhesion; experimental techniques). Materials- and process-selection. Process integration. Design of microdevice components to meet specified performance and reliability targets using realistic manufacturing processes.
MECH 554,Microprocessors for Mechanical Systems,"Mechanical Engineering : Digital logic and circuits - asynchronous and synchronous design. Microcontroller architectures, organization and programming - assembly and high-level. Analog/ digital/hybrid sensors and actuators. Sensing and conditioning subsystems. Interfacing issues. Real-time issues. Operator interfaces. Laboratory exercises on digital logic design, interfacing and control of peripherals with a final team project."
MECH 556,Microfluidics and BioMEMS,"Mechanical Engineering : Fundamentals of micro-electro-mechanical systems (MEMS) and microfluidic devices (also called lab-on-a-chip devices), and their applications to biology and medicine. Topics include: microfabrication techniques, MEMS sensing and actuation principles, microfluidics theories, microfluidic device design, packaging and characterization of MEMS and microfluidic devices, bioanalytical techniques in microfluidics. Students will have the opportunity to conduct two term designs in microfluidics and bioMEMS."
MECH 557,Mechatronic Design,"Mechanical Engineering : Team project course on the design, modelling, model validation, and control of complete mechatronic systems, constructed with modern sensors, actuators, real-time operating systems, embedded controllers, and intelligent control."
MECH 559,Engineering Systems Optimization,"Mechanical Engineering : Introduction to systems-oriented engineering design optimization. Emphasis on i) understanding and representing engineering systems and their structure, ii) obtaining, developing, and managing adequate computational (physics- and data-based) models for their analysis, iii) constructing appropriate design models for their synthesis, and iv) applying suitable algorithms for their numerical optimization while accounting for systems integration issues. Advanced topics such as coordination of distributed problems and non-deterministic design optimization methods."
MECH 560,Eco-design and Product Life Cycle Assessment,"Mechanical Engineering : Fundamentals of both product and process engineering with an emphasis on life cycle models and sustainability. Practical and theoretical topics, methodologies, principles, and techniques. Practical methods such as Life Cycle Analysis, eco-design strategies, streamlined Life Cycle Assessment, environmental impact assessment, and Life Cycle Engineering. Introduction to important product development theories and life cycle assessment theories."
MECH 561,Biomechanics of Musculoskeletal Systems,"Mechanical Engineering : The musculoskeletal system; general characteristics and classification of tissues and joints. Biomechanics and clinical problems in orthopaedics. Modelling and force analysis of musculoskeletal systems. Passive and active kinematics. Load-deformation properties of passive connective tissue, passive and stimulated muscle response. Experimental approaches, case studies."
MECH 562,Advanced Fluid Mechanics,"Mechanical Engineering : Conservation laws, control volume analysis, Navier stokes equations, dimensional analysis and limiting forms of N-S equation, laminar viscous flows, boundary layer theory, inviscid potential flows, lift and drag, introduction to turbulence."
MECH 563,Biofluids and Cardiovascular Mechanics,"Mechanical Engineering : Basic principles of circulation including vascular fluid and solid mechanics, modelling techniques, clinical and experimental methods and the design of cardiovascular devices."
MECH 565,Fluid Flow and Heat Transfer Equipment,"Mechanical Engineering : Pipes and piping systems, pumps, and valves. Fans and building air distribution systems. Basic thermal design methods for fins and heat exchangers. Thermal design of shell-and-tube and compact heat exchangers."
MECH 566,Fluid-Structure Interactions,"Mechanical Engineering : Pipes and cylindrical shells containing flow: fundamentals and applications in ocean mining, Coriolis mass-flow meters, heat exchangers, nuclear reactors and aircraft engines; chaos. Cylinders in axial flow and in cross-flow; vortex-shedding and galloping. Cylinder arrays in cross-flow; fluidelastic instabilities. Ovalling of chimneys."
MECH 567,Structural Dynamics of Turbomachines,"Mechanical Engineering : Fundamentals of turbomachines from the standpoint of structural dynamics and vibration analysis, with preference given to aerospace applications involving aircraft and helicopter engines. Topics include: introduction to the finite element method, aircraft/helicopter engines architecture and main components, general equations of motion in rotordynamics, advanced modal analysis, Campbell diagrams and critical rotational velocity, mistuning and cyclic symmetry, fluid-structure coupling, flutter analysis, high-cycle fatigue."
MECH 572,Mechanics and Control of Robotic Manipulators,"Mechanical Engineering : Historical development and applications of robotic manipulators. Homogeneous transformations and geometry. Forward and inverse kinematics, manipulator Jacobian. Newton-Euler and Lagrangian formulations of inverse and forward dynamics. Trajectory planning for pick-and-place operations. Linear independent joint control and nonlinear model-based control schemes."
MECH 573,Mechanics of Robotic Systems,Mechanical Engineering : Manipulator performance and design. Pick-and-place and continuous-path operations. Computation of rigid-body angular velocity and acceleration from point-data measurements. Inverse kinematics of serial manipulators with coupled architectures; kinetostatics of multifingered hands and walking machines. Kinematics and dynamics of parallel manipulators and wheeled mobile robots.
MECH 577,Optimum Design,Mechanical Engineering : The role of optimization within the design process: Design methodology and philosophy. Constrained optimization: The Kuhn-Tucker conditions. Techniques of linear and non-linear programming. The simplex and the complex methods. Sensitivity of the design to manufacturing errors. Robustness of the design to manufacturing and operation errors.
MECH 578,Advanced Thermodynamics,"Mechanical Engineering : Review of classical mechanics; Boltzmann statistics, thermodynamics of ideal gases; Fermi-Dirac and Bose-Einstein statistics, Gibbsian ensembles; elementary kinetic theory of transport processes, Boltzmann equation, Boltzmann H-theorem and entropy, KBG approximation, discussion on the solution of Boltzmann equation; Maxwell transport equations, derivation of Navier Stokes equations."
MECH 579,Multidisciplinary Design Optimization,"Mechanical Engineering : A comprehensive introduction to important algorithms in sensitivity analysis and multidisciplinary design optimization of large systems. Topics include: unconstrained and constrained optimization, sensitivity analysis, gradient-free optimization, multi-objective optimization, and various multidisciplinary algorithms and approaches for design optimization."
MECH 531,Aeroelasticity,"Mechanical Engineering : Wing divergence using strip-theory aerodynamics. Effect of aircraft flexibility on the control and stability. Flutter calculations for two-dimensional wings with discussion of three-dimensional effects. Some examples of aeroelastic instability, and the relevant analysis of non-aeronautical problems."
