Course Number,Course Name,Course Description
Software Engineering 550,Engineering Large Scale Analytics Systems,"Sources and characteristics of large scale data, i.e., ""big data"", large scale data analysis, benefits of large scale data analysis to various industry domains, programming paradigms and middleware technologies for scalable data analysis, algorithms that enable large scale data processing, application of large scale data algorithms in selected application domains, e.g., Web user behaviour analysis and text processing, analytics frameworks."
Software Engineering for Engineers 544,Data Science for Software Engineers,"Fundamental topics in data collection, preparation, exploration, mining and machine learning will be covered with a focus on software development."
Electrical Engineering 441,Control Systems I,Component modelling and block diagram representation of feedback control systems. Mathematical modelling of dynamic systems; state-space representation and frequency domain representation of dynamic systems. Transient response analysis and steady-state error analysis. Root-locus analysis and design. Frequency response analysis with Bode and Nyquist stability criterion. Compensation design techniques. Introduction to multi sensor state feedback compensator design. Overview of digital control systems and industrial controllers.
Geomatics Engineering 585,Wireless Location,"Fundamentals of radio-frequency propagation, principles of radio-frequency positioning, observations and their associated error sources. Introduction to self-contained inertial sensors including odometers, gyros, accelerometers, and augmentation of RF methods with self-contained sensors and other data sources. Current systems: Assisted GPS, cellular telephone location techniques, pseudolites, location with wireless computer networks, ultra-wideband. Applications: outdoor and indoor personal location, asset tracking."
Geomatics Engineering 589,3D Visual Perception,"Photogrammetric, computer-vision and robotic methods for extracting three-dimensional information from images, videos or image sequences. Introduction to Lie Algebra. Projective geometry. Epipolar geometry. Geometry of image triplets. Overview of feature-based matching techniques. View clustering and structure from motion. Bundle adjustment techniques. Optical and scene flow estimation. Deterministic visual SLAM, probabilistic visual SLAM and visual-inertial SLAM. Probabilistic occupancy grid mapping for obstacle avoidance. Other advanced topics in the state-of-the-art visual odometry."
Geomatics Engineering 615,Advanced Physical Geodesy,"Potential theory and geodetic boundary value problems (GBVPs). Solution approaches to the Molodensky problem. Least-squares collocation (LSC). Hilbert spaces with kernel functions. Variational principles, improperly posed problems and regularization. The altimetry-gravimetry and overdetermined GBVPs. Solution of GBVPs by integral techniques, fast Fourier transforms and LSC. Use of heterogeneous data sets and noise propagation. Applications to gravity prediction, geoid determination, deflection estimation, satellite altimetry and airborne gravimetry and gradiometry. Current research activities."
Geomatics Engineering 623,Inertial Surveying and INS/GPS Integration,"Inertial sensors and their application in inertial navigation, existing inertial systems, new developments in strapdown technology. Practical aspects of inertial positioning definition of an operational inertial frame, inertial error models. Effect of inertial sensor errors on the derived navigation parameters, performance characteristics of inertial sensors, calibration of inertial sensors. Mechanization equations in different co-ordinate frames, step by step computation of the navigation parameters from the inertial sensor data introduction to Kalman filtering for optimal error estimation, modelling INS errors by linear state equations, practical issues for the implementation of update measurements (ZUPT, CUPT, Integrated systems), current research activities."
Geomatics Engineering 625,Advanced GNSS Theory and Applications,"Overview of space positioning and navigation systems; concepts and general description. Global Navigation Satellite System signal description. Receiver and antenna characteristics and capabilities; signal measurements indoor; GNSS error sources and biases; atmospheric delays, signal reflection and countermeasures. Mathematical models for static point and relative positioning. Kinematic single point and differential post mission and real time positioning, navigation and location. Augmentation methods. Land, marine, airborne and indoor applications. Case studies."
Mechanical Engineering 570,Aerodynamics,"An introductory course in aerodynamics for engineers. Kinematics and dynamics of viscous and inviscid flow; airfoil dynamics including thin airfoil theory and lifting line theory, finite wings, panel methods and airfoil parameters. Boundary layer theory and boundary layer control as applied in aerodynamics. Introduction to computational fluid dynamics and experimental aerodynamics."
Mechanical Engineering 572,Computational Fluid Dynamics,"An introduction to finite volume and finite element approximations; turbulence modelling, including Reynolds-Averaged Navier-Stokes (RANS), Large Eddy Simulation (LES), and Variational Multi-Scale (VMS) methods; time-marching schemes; linear and non-linear solvers; grid generation and adaptation; post-processing of the solution; and parallel computing (with the focus on MPI)."
Mechanical Engineering 574,Propulsion,"Introduction to propulsion for aerospace vehicles. Air-breathing and rocket propulsion systems analyzed using principles from thermodynamics, fluid mechanics, heat transfer, and combustion. Individual components such as intakes, compressors, combustors, heat exchangers, turbines, and nozzles will be introduced. Performance parameters, such as thermal and propulsive efficiencies, specific fuel consumption, thrust-to-weight ratio, specific impulse, total impulse, characteristic velocity will be used to assess various propulsion concepts."
Mechanical Engineering 595,Gas Dynamics,"Fundamentals of one-dimensional gas dynamics. Isentropic and non-isentropic flows, applications of dynamical similarity to shock waves. Oblique shocks, supersonic nozzles, flows with friction or heat transfer. Introduction to computational fluid dynamics (CFD)."
Mechanical Engineering 597,Turbomachinery,"Performance of turbomachines, machine selection, Reynolds number and scale effects. Two dimensional flow in turbomachines, degree of reaction and vector diagrams; flow irreversibilities and loss coefficients; pump, compressor and turbine efficiencies. Design of pumps, fans, centrifugal compressors, axial-flow compressors, and axial-flow turbines. Combination of machines with pipes or ducts."
Mechanical Engineering 521,Materials II,Fundamentals and applications of materials science to engineering design: welding metallurgy; deformation and strength behaviour of real materials; failure analysis; fibre reinforced composites; fracture mechanics; fatigue; and creep.
Mechanical Engineering 547,Finite Element Method,One- and multi-dimensional problems in linear and steady heat conduction and elasticity. Emphasis on: strong and weak formulation of the boundary value problems (BVP) and their approximation by Galerkin's method; fundamentals of finite element interpolation and construction of interpolation functions for a variety of multi-dimensional element shapes; existence and uniqueness of the solution; error estimates; finite element arrays and data structures employed in computer programs; numerical integration techniques; and mesh construction.
Mechanical Engineering 571,Aeroelasticity,"Introduction to the interactions between structural dynamics (elastic and inertia forces) and aerodynamic forces. Concepts of static aeroelasticity (lift distribution, divergence and control effectiveness) and dynamic aeroelasticity (flutter) for fixed-wing aircraft. How to derive the equations of motion for complete aeroelastic systems, apply various methods of structural dynamics analysis and perform simplified analysis of static and dynamic aeroelastic phenomena. The elementary methods of incorporating aeroelastic phenomena in aircraft design and the importance of doing so from a practical point of view."
Mechanical Engineering 573,Design and Manufacturing of Lightweight Structures,"Overview of high-performance lightweight materials used in structural applications, namely fibre-reinforced polymer composites. Considerations for material selection, manufacturing, characterization and testing. Failure analysis. Discussion of materials-processing-structure-property relationships. Applications to aerospace fabrication will be discussed. Practical skills to be developed through a laboratory component."
