Course Number,Course Name,Course Description
ENGG*2400,Engineering Systems Analysis,"This course provides the foundational skills  required to model and analyze elementary dynamic  engineering systems. The course will focus on  basic mechanical, electrical, thermal and  hydraulic systems under the assumptions of  linearity and time invariance. Students will  learn to identify relevant elements and generate  system models. System behaviours will be analyzed  by solving for such responses as the impulse  response, step response, and sinusoidal  steady-state response using differential  equations, Laplace transform methods, and  computer-based methods. The relationship of such  system parameters as time constant, degree of  damping and resonance frequencies with the  transient and steady-state responses will be  examined. The complex valued system transfer  function will be defined and analyzed."
MATH*2270,Applied Differential Equations,"This course covers the solution of differential  equations that arise from problems in engineering  and science. Topics include linear equations of  first and higher order, systems of linear  equations, Laplace transforms, series solutions  of second-order equations, and an introduction to  partial differential equations."
ENGG*2180,Introduction to Manufacturing Processes,"This course is designed to provide students with  an overview of a wide variety of manufacturing  processes involved in industrial activities.  While most of the manufacturing processes are to  be introduced during the course, more emphasis  will be given on those processes which are more  common in industry, namely material removal  processes, casting, and forming. In addition to  introducing the various manufacturing process,  mathematical models and several empirical data  and equations describing the various  manufacturing processes will be covered in order  to provide the students with a better  understanding of the relations between the  parameters involved."
ENGG*2230,Fluid Mechanics,"Analysis of steady ideal and viscous fluid flow  systems using the Continuity, Bernoulli and  Momentum equations. Boundary layer theory is  treated in terms of viscous and pressure drag,  lift and its importance in heat and mass  transfer. Dimensional analysis and dynamic  similitude are studied to provide an  understanding of flow systems analysis and  modeling. Introduction to pipe flow and open  channel flow."
ENGG*2340,Kinematics and Dynamics,"The course will cover kinematic and dynamic  analysis including graphical and analytical  methods for kinematic analysis of space,  mechanisms and elementary body motion in space,  static and dynamic force analyses of mechanisms,  gyroscopic forces, dynamics of reciprocating and  rotating machinery, cam and gear mechanisms and  specifications."
ENGG*2450,Electric Circuits,This course explores the fundamentals of electric  circuit analysis. Course topics include: lumped  circuit abstraction; circuit elements and their  characteristics; nodal and mesh analysis;  linearity and superposition principles;  fundamental circuit theorems; Thevenin and Norton  equivalent circuits; introduction to the ideal  operational amplifier and operational-amplifier  circuits; dynamics of first and second order  circuits including switched circuits; coupled  inductors and transformers; alternate-current  circuits and sinusoidal steady-state analysis  with phasor methods.
MATH*2130,Numerical Methods,This course provides a theoretical and practical  introduction to numerical methods for  approximating the solution(s) of linear and  nonlinear problems in the applied sciences. The  topics covered include: solution of a single  nonlinear equation; polynomial interpolation;  numerical differentiation and integration;  solution of initial value and boundary value  problems; and the solution of systems of linear  and nonlinear algebraic equations.
STAT*2120,Probability and Statistics for Engineers,"The topics covered in this course include: Sample  spaces; probability, conditional probability and  independence; Bayes' theorem; probability  distributions; probability densities; algebra of  expected values; descriptive statistics;  inferences concerning means, variances, and  proportions; curve fitting, the method of least  squares and correlation. An introduction to  quality control and reliability is provided. This  course is recommended for students in the  B.Sc.(Eng.) program."
ENGG*3240,Engineering Economics,"This course covers the principles of project  evaluation; analysis of capital and operating  costs of engineering alternatives, benefit-cost  ratio; break-even studies, evaluations  recognizing risk, replacement and retirement of  assets; tax considerations, influence of sources  of funds."
ENGG*3260,Thermodynamics,"This course covers macroscopic thermodynamics and  its applications to engineering practice. Topics  include properties of pure substances and  equilibrium, the First Law of thermodynamics  (energy transfer and energy balance in closed and  flow systems), the Second Law of thermodynamics  and its applications (entropy analysis of closed  and flow systems, quantification of  irreversibilities and inefficiencies, quality of  energy, etc.), thermodynamic cycles and exergy."
ENGG*3280,Machine Design,"This course provides the concepts, procedures,  and analysis techniques necessary to design  various mechanical elements commonly found in  machines. Failure analysis such as yield criteria  and fatigue are covered. Component design  includes screws, fasteners, shafts, bearings and  lubrication, and gears. The emphasis is on the  use of readily available materials, standard  component, and appropriate design approaches to  achieve safe and efficient system design."
ENGG*3510,Electromechanical Devices,"The aim of this course is to develop an  understanding of the electrical and  electromechanical principles and their  applications as devices used in engineering. The  course covers magnetic fields of currents and  coils; magnetic materials; magnetic circuits;  induced, electric and magnetic fields (EMF),  inductance, transformers magnetic forces,  permanent magnets and electromagnets. The course  examines the principles of variable-reluctance  devices, stepper motors, moving-coil devices,  direct current (DC) and alternating current (AC)  motors. Semiconductors materials and devices,  diodes, and transistors; principles of modern  electronic devices and their applications in  circuits; as well as operational amplifiers and  digital logics are also studied."
HIST*1250,Science and Technology in a Global  Context,This course is an introduction to the culturally  specific ways in which science and technology  have developed historically from the ancient  period through the twenty-first century. Emphasis  will be placed on the patterns in which  scientific knowledge and practices have traveled  and been constructed across cultures and the  interconnected but distinct histories of science  and technology.
ENGG*3100,Engineering and Design III,"This course combines the knowledge gained in the  advanced engineering and basic science courses  with the design skills taught in ENGG*1100 and  ENGG*2100 in solving open-ended problems. These  problems are related to the student's major.  Additional design tools are presented, including  model simulation, sensitivity analysis, linear  programming, knowledge-based systems and computer  programming. Complementing these tools are  discussions on writing and public speaking  techniques, codes, safety issues, environmental  assessment and professional management. These  topics are taught with the consideration of  available resources and cost."
ENGG*3370,Applied Fluids and Thermodynamics,"This course builds on the fundamentals of fluid  dynamics and thermodynamics introduced in  previous courses by looking at relevant  applications. Topics to be covered include:  heating, ventilation and air conditioning (HVAC);  heat engine systems such as the Carnot cycle for  refrigeration and heat pumps and the Rankine  cycle for vapour power systems; compressible  flow, turbomachinery such as pumps, turbines, and  propellers; and an introduction to combustion."
ENGG*3410,Systems and Control Theory,"This course introduces the theory and techniques  required to analyze and design of closed loop,  automatic controllers for engineering systems,  with applications in electrical, mechanical, and  biomedical systems. Topics include modeling in  time and frequency domains (including linear time  invariance, causality, and linearization);  sketching and interpreting Bode plots; stability  of closed loop systems (including analysis via  Routh Hurwitz and Nyquist); performance metrics  including gain and phase margin, sensitivity, and  error tracking; and control using ON/OFF, PID,  root locus, and frequency domain (lead/lag)  techniques. Computer tools to aid in control  design and analysis are a crucial component of  the course. Optional advanced topics include but  are not limited to state-space control,  performance limitations, and control of  non-linear systems."
ENGG*3430,Heat and Mass Transfer,"Analysis of steady and transient thermal systems  involving heat transfer by conduction, convection  and radiation and of mass transfer by molecular  diffusion and convection. Other topics include  the thermal analysis of heat exchangers and heat  transfer systems involving a change of state."
ENGG*3140,Mechanical Vibration,"This course will provide students with an  introduction to the fundamental concepts of  vibration engineering using both single and  multiple degrees of freedom concepts. The free  and forced response of these systems will be  covered. Emphasis will be placed on the design of  vibration suppression and isolation of mechanical  systems. Concepts of natural frequencies and mode  shapes and their significance in the solution of  multiple degrees of freedom problems will be  covered. Vibration of rotating machinery,  balancing, condition monitoring, and predictive  vs. preventative maintenance philosophies will be  introduced."
ENGG*4000,Proposal for Engineering Design IV,"In this course students will prepare a proposal  for the design project that will be completed in  the Engineering Design IV course in their program  of study. Teams normally of 3 to 4 students  (single student groups not allowed) will prepare  the proposal, providing details on the proposed  project, identify the group's members and identify    the faculty adviser, who has a P.Eng.. Students  are responsible for creating their own design  group and securing a faculty advisor."
ENGG*4160,Mechanical Engineering Design IV,"This is the capstone design course for the  Mechanical Engineering program. Teams normally of  3-4 students apply engineering analysis and  design principles to a mechanical engineering  problem. A completely specified solution at the  level of preliminary or final design is required,  including assessment of socio-economic and  environmental impact. This is a small group  design that requires reports and a poster  presentation to a professional standard. Ethics  and legal case studies relevant to professional  engineering practice are presented during the  lectures. Only students currently registered in  ENGG*4000 will be permitted to select this  course."
