Course Number,Course Name,Course Description
ENGG*4470,Finite Element Analysis,The theory of finite element analysis is  presented including element derivation and  solution procedures. Students use a finite  element package to solve problems based on static  and dynamic applications in mechanical systems.  Examples are chosen from classical machines as  well as biological systems.
ENGG*3120,Computer Aided Design and Manufacturing,"The course presents the elements of solid  modelling, creation of parts of increasing  complexity and the assembly of parts to form a  final design, along with mechanism simulation.  The operation and programming of CNC machines is  covered."
ENGG*3170,Biomaterials,"Physical properties of natural and synthetic  (e.g. stainless steel, polymers) materials used  in biological engineering applications are  presented in this course. Topics will include  microstructure and mechanical properties of  typical biomaterials, quantification of advanced  material properties and behaviours, fabrication,  compatibility, biodegradation and mechanical  failure. Typical applications will include  processing of biomaterials as well as equipment  and implant design."
ENGG*3250,Energy Management and Utilization,"This course introduces notions of energy  conservation and efficiency, an integrated  approach to energy auditing and examples of  typical applications (examples include: steam  generation and distribution, process or comfort  cooling, pumping and compressed air, human needs  for modern living, energy consumption in  buildings and industry). It also covers pinch  technology and its application for energy  recovery in industry, and methods to achieve low  energy buildings."
ENGG*3490,Introduction to Mechatronic Systems  Design,"This course covers the design of mechatronic  systems, which are synergistic, combinations of  components and controls drawn from mechanical  engineering, electronics, and computer  engineering. The course covers the following  areas: (1) modeling of mechatronic systems  (mechanical, electrical/electronic systems) and  understanding their behaviour, (2) sensing and  measurement including a variety of mechatronics  sensors (fundamentals and applications), (3)  actuators specific to mechatronics including  motors and drivers (fundamentals and  applications), (4) basic microcontroller  programming as well as sensor/actuator  integrations, and (5) control and its  applications in mechatronics."
ENGG*4050,Quality Control,"The basic techniques and regulations surrounding  quality control in a generic manufacturing  environment are covered. The topics covered  include: total quality management including  relevant ISO regulations, six sigma, reliability,  statistical process control, acceptance sampling  and 2k factorial design of experiments."
ENGG*4490,Sampled Data Control Design,"This course introduces the theory and techniques  required to analyze, design, and implement  sampled data controllers on real, continuous time  systems. Topics include sampling, system  identification and modeling, delay, state-space  and frequency domain approaches to control,  emulation methods, and direct z-domain methods.  In the course project, students will apply the  techniques discussed in class to design and  implement a computer based controller for a real  physical system, then compare the actual results  obtained to the expected theoretical results and  discuss sources of error and limitations of their  approach."
ENGG*4430,Neuro-Fuzzy and Soft Computing Systems,"This course covers the basics of fuzzy systems,  neural networks and neuro-fuzzy systems. The main  focus is the concepts and algorithms of fuzzy  sets, rules, and reasoning, as well as neural  network structures, supervised learning and  unsupervised learning of neural networks, and  hybrid neuro-fuzzy systems. The applications of  neural networks and fuzzy systems to control  systems, signal processing, systems modeling and  systems identification will be presented through  examples."
ENGG*4440,Computational Fluid Dynamics,"Computational methods for fluid mechanics form  the core of the course. The concepts of modelling  are covered including numerical analysis, the  governing equations for fluid problems and finite  discretization methods. Mathematical models for  turbulence are presented and the student is  exposed to the use of commercial software for the  solution of complex problems in fluid dynamics."
ENGG*4510,Assessment and Management of Risk,"This course will develop the bases by which risk  to human health and the environment can be  assessed. Issues of hazardous waste cleanups,  permitting of water and air discharges, food  safety, flood protection, as examples, are  addressed. The course also examines how decisions  are made to manage the risks to acceptable  levels."
ENGG*4660,Medical Image Processing,"This course covers the fundamentals of medical  image processing. Image processing topics covered  include: fundamentals of resolution and  quantization; linear systems as applied to  multi-dimensional continuous and discrete  systems; point operations such as contrast  enhancement and histogram equalization; geometric  operations for distortion correction, including  interpolation methods; linear filtering in both  the spatial and spatial-frequency domains; and  image restoration and inverse filtering. Image  segmentation is covered in the framework of  pattern recognition using single and multiple  dimensional features, and includes the  fundamental Bayes classifier as well as machine  learning methods for both supervised and  unsupervised learning."
ENGG*4030,Manufacturing System Design,"Students work in groups to design a manufacturing  system to produce a specific product. Choices  must be made about the materials to be used, the  methods to manufacture each part of the product  and the final assembly and/or packaging process.  Attention is paid to economics and efficiency of  the overall manufacturing system."
ENGG*4220,Interdisciplinary Mechanical  Engineering Design,"This is a general design course for students  registered in the B. Eng. major in mechanical  engineering who wish to develop a broad based  mechanical engineering foundation. Students work  in groups to develop a general mechanical  engineering design. Special attention is paid to  the sustainability of the design, its economic  feasibility and overall efficiency."
ENGG*4400,Biomechanical Engineering Design,"This course covers concept development, design,  modeling, manufacture and testing of  biomechanical devices including athletic  equipment, assistive devices, medical implants  and tools. Other topics include the biomechanical  factors influencing design, regulatory issues,  current development trends, and the possible  future direction of design and technology."
ENGG*4480,Advanced Mechatronic Systems Design,"The course is a follow up to the introductory  mechatronics course and aims at covering advanced  topics that are necessary in developing  mechatronic systems. Topics include: signal  conditioning and filtering for mechatronics  system including advanced filters such as Kalman  filters; important/advanced electronic circuits  for mechatronics systems; microcontroller  interfacing and programming; design and  development of motion control for mechatronics  systems including PLC; introduction of integrated  complex mechatronics systems: concept, structure,  and applications. Through a design project,  students will use and apply these concepts in  building a complex mechatronics system with  advanced features."
ENGG*4580,Sustainable Energy Systems Design,The analysis and design of sustainable energy  systems are presented in this course. Techniques  considered include generation of alternative  designs to satisfy a problem definition;  evaluation of alternative designs; application of  modeling simulations and cost analyses.
