School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
Concordia,MECH 344,Machine Element Design, , ,"Prerequisite: ENGR 244; MECH 313 or MIAE 313; MECH 343 previously or concurrently. This course covers the following topics: introduction to machine design; static failure theories; failure of ductile vs. brittle materials under static loading; fatigue failure theories; fatigue loads; notches and stress concentrations; residual stresses; designing for high cycle fatigue; design of shafts, keys and couplings; design of spur gears; spring design; design of screws and fasteners; design of bearings; case studies. Lectures: three hours per week. Tutorial: two hours per week."
Concordia,MECH 351,Thermodynamics II, , ,"Prerequisite: ENGR 251. Brief review of ideal gas processes. Semi-perfect gases and the gas tables. Mixtures of gases, gases and vapours, air conditioning processes. Combustion and combustion equilibrium. Applications of thermodynamics to power production and utilization systems: study of basic and advanced cycles for gas compression, internal combustion engines, power from steam, gas turbine cycles, and refrigeration. Real gases. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 352,Heat Transfer I, , ,"Prerequisite: ENGR 311, 361. Analytical and numerical methods for steady-state and transient heat conduction. Empirical and practical relations for forced- and free-convection heat transfer. Radiation heat exchange between black bodies, and between non-black bodies. Gas radiation. Solar radiation. Effect of radiation on temperature measurement. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 361,Fluid Mechanics II, , ,"Prerequisite: ENGR 361. Differential analysis of fluid flows, vorticity, stream function, stresses, and strains. Navier-Stokes equations and solutions for parallel flows. Euler’s equations, irrotational and potential flows, plane potential flows. Viscous flows in pipes, laminar and turbulent flows, major and minor losses. Flow over immersed bodies, boundary layers, separation and thickness. Drag, lift and applications. Introduction to compressible flows, speed of sound, Mach cone, and some characteristics of supersonic flows. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 368,Electronics for Mechanical Engineers, , ,"Prerequisite: PHYS 205; ENGR 311 previously or concurrently. Dependent sources, voltage and current dividers, voltage and current sources, superposition, Thevenin and Norton equivalent sources, linear and nonlinear circuit analysis. Semiconductors and diodes. Bipolar Junction Transistors (BJT), Field Effect Transistors (FET); amplifiers and switches. Operational amplifiers; circuits and frequency response. Digital logic components and circuits. Digital systems. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 370,Modelling and Analysis of Dynamic Systems, , ,"Prerequisite: PHYS 205; ENGR 213; ENGR 311 previously or concurrently; ENGR 245 or 243. Definition and classification of dynamic systems and components. Modelling of dynamic systems containing individual or mixed mechanical, electrical, fluid and thermal elements. Block diagrams representation and simulation techniques using MATLAB/Simulink. Time domain analysis. Transient and steady-state characteristics of dynamic systems. Linearization. Transfer functions. Introduction to feedback control systems. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 371,Analysis and Design of Control Systems, , ,"Prerequisite: ENGR 311; MECH 370. Stability of linear feedback systems. Root-Locus method. Frequency response concepts. Stability in the frequency domain. Feedback system design using Root Locus techniques. Compensator concepts and configurations. PID-controller design. Simulation and computer-aided controller design using Matlab/Simulink. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: three hours per week, alternate weeks."
Concordia,MECH 375,Mechanical Vibrations, , ,"Prerequisite: AERO 371 or MECH 370. Transient vibrations under impulsive shock and arbitrary excitation: normal modes, free and forced vibration. Multi-degree of freedom systems, influence coefficients, orthogonality principle, numerical methods. Continuous systems; longitudinal torsional and flexural free and forced vibrations of prismatic bars. Lagrange’s equations. Vibration measure-"
Concordia,MECH 390,Mechanical Engineering Design Project, , ,"Prerequisite: ENCS 282; MECH 311 or MIAE 311; MECH 343; MIAE 380; MECH 344 previously or concurrently. This course covers the following topics: the design process; product cost, quality and time to market, open and concept design problems, problem description; geometric and type synthesis; direct and inverse design problems; material selection and load determination; mathematical modelling, analysis, and validation; introduction to Computer-Aided Design and Engineering (CAD and CAE); product evaluation for performance, tolerance, cost, manufacture, assembly, and other measures; design documentation. A team-based design project is an intrinsic part of this course. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: one hour per week."
Concordia,MECH 490,Capstone Mechanical Engineering Design Project, , ,"Prerequisite: 75 credits in the program; ENGR 301; MECH 344, 390. This course includes a supervised design, simulation or experimental capstone design project including a preliminary project proposal with complete project plan and a technical report at the end of the fall term; a final report by the group and presentation at the end of the winter term. Lectures: one hour per week, one term. Equivalent laboratory time: three hours per week, two terms."
Concordia,MIAE 211,Mechanical Engineering Drawing, , ,"This course is an introduction to graphic language and design — means and techniques. The following topics are covered: the third and the first angle projections; orthographic projection of points, lines, planes and solids; principal and auxiliary views; views in a given direction; sectional views; intersection of lines, planes and solids; development of surfaces; drafting practices; dimensioning, fits and tolerancing; computer-aided drawing and solid modelling; working drawings — detail and assembly drawing; design practice; machine elements representation. Lectures: three hours per week. Tutorial: two hours per week — includes learning of a CAD software. Laboratory: two hours per week, alternate weeks."
Concordia,MIAE 215,Programming for Mechanical and Industrial Engineers, , ,Prerequisite: MATH 204 (Cegep mathematics 105). This course focuses on writing programs using assignment and sequences; variables and types; operators and expressions; conditional and repetitive statements; input and output; file access; functions; program structure and organization; pointers and dynamic memory allocation; introduction to classes and objects; mechanical and industrial engineering applications. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: one hour per week.
Concordia,MIAE 221,Materials Science, , ,"Prerequisite: CHEM 205 (Cegep Chemistry 101). This course focuses on relationships between properties and internal structure, atomic bonding; molecular, crystalline and amorphous structures, crystalline imperfections and mechanisms of structural change; microstructures and their development from phase diagrams; structures and mechanical properties of polymers and ceramics; thermal, optical, and magnetic properties of materials. Lectures: three hours per week. Tutorial: one hour per week."
Concordia,MIAE 311,Manufacturing Processes, , ,"Prerequisite: MECH 313 or MIAE 313. This course focuses on the fundamentals of manufacturing processes and their limitations, metrology, machine shop practice, safety and health considerations, forming, conventional machining and casting processes, welding and joining, plastic production, and non-conventional machining techniques; sustainable technologies. Laboratory includes instruction and practice on conventional machine tools and a manufacturing project. Lectures: three hours per week. Tutorial: two hours per week, including industrial visits and field trips to local industries."
Concordia,MIAE 312,Engineering Design and Manufacturing Processes Lab, , ,"Prerequisite: MIAE 311 previously or concurrently. This laboratory includes instruction and practice on conventional and advanced machine tools and a manufacturing project. Laboratory: equivalent to four hours per week, alternate weeks."
Concordia,MIAE 313,Machine Drawing and Design, , ,"Prerequisite: MECH 211 or MIAE 211. This course is an introduction to engineering design and design process. The following topics are covered: problem definition, solution formulation, model development and collaboration aspects of design process; the use of drawings and other graphical methods in the process of engineering design; industrial standards and specifications, design of fits, linear and geometrical tolerances. Design projects based on design philosophies will involve design and selection of many standard machine components like mechanical drives, cams, clutches, couplings, brakes, seals, fasteners, springs, and bearings. Drawing representation of standard components is also covered. Design projects are an integral part of this course. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: 12 hours total."
Concordia,MIAE 380,Product Design and Development, , ,"Prerequisite: MECH 211 or MIAE 211. This course focuses on development processes and organizations, product planning, identifying customer needs, product specifications, concept generation, concept selection, concept testing, product architecture, industrial design, design for manufacturing, prototyping robust design, patents and intellectual property. Lectures: three hours per week."
Concordia,AERO 417,"Standards, Regulations and Certification", , ,"Prerequisite: ENGR 201. Overview of DoT and other international aviation standards (e.g. FAA), regulations and certification procedures; regulatory areas, namely, pilot training/testing, air traffic procedures, aircraft systems design and airworthiness; development process for new regulations and criteria for certification. Lectures: three hours per week."
Concordia,AERO 446,Aerospace Vehicle Performance, , ,"Prerequisite: MECH 361. Introduction to fixed-wing aircraft operation. Flying environment and its measurement by aircraft instrumentation. Computation of lift and drag, effects of viscosity and compressibility. Review of piston, turboprop, turbojet and turbofan power plants. Operational performance of aircraft in climb, cruise, descent and on ground. Advanced aircraft systems. Operational considerations in aircraft design. Projects on selected topics. Lectures: three hours per week. Tutorial: one hour per week."
Concordia,AERO 455,Computational Fluid Dynamics for Aerospace Applications, , ,"Prerequisite: ENGR 311, 391; MECH 361. Introduction to computational methods in fluid dynamics using commercial CFD codes; aspects of geometry modelling, structured and unstructured grid generation, solution strategy, and post-processing; conversion of CAD to CFD models; an overview of basic numerical methods for the Navier-Stokes equations with emphasis on accuracy evaluation and efficiency. Elements of turbulence closure modelling. User-defined function for customized physical models into commercial CFD codes. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks."
Concordia,AERO 462,Turbomachinery and Propulsion, , ,"Prerequisite: MECH 351, 361. Aircraft design process, preliminary sizing and thrust requirements. Rotary and fixed wing aerodynamics and stability. Helicopter configurations. Structure and fatigue design considerations. Review of the gas turbine cycle and components arrangement. Turbo-propulsion: turboprop, turbofan, turbojet and turboshafts. Energy transfer in turbomachines: Euler equation, velocity triangles. Dimensional analysis of turbomachines. Flow in turbomachines. Three-dimensional flow in turbomachines. Mechanisms of losses in turbomachines. Axial-flow turbines and compressors. Centrifugal compressors. Compressor and turbine performance maps; surge and stall. Lectures: three hours per week. Tutorial: one hour per week."
Concordia,AERO 464,Aerodynamics, , ,"Prerequisite: MECH 361. Flow conservation equations, incompressible Navier-Stokes equations, inviscid irrotational and rotational flows: the Euler equations, the potential and stream function equations. Dynamics of an incompressible inviscid flow field: the Kelvin, Stokes, and Helmholtz theorems. Elementary flows and their superposition, panel method for non-lifting bodies. Airfoil and wing characteristics, aerodynamic forces and moments coefficients. Incompressible flows around thin airfoils, Biot-Savart law, vortex sheets. Incompressible flow around thick airfoils, the panel method for lifting bodies. Incompressible flow around wings, Prandtl’s lifting line theory, induced angle and down-wash, unswept wings, swept wings. Compressible subsonic flow: linearized theory, Prandlt-Glauert equation and other compressibility correction rules, the area rule. Transonic flow: Von Karman’s ransonic small disturbance equation, transonic full potential equation, super-critical airfoils. Lectures: three hours per week. Tutorial: one hour per week."
Concordia,AERO 465,Gas Turbine Design, , ,"Prerequisite: AERO 462. Review of turbo-propulsion types and energy transfer in turbomachines. Two- and three-dimensional flow. Lift and drag for airfoils. Cascade tests and correlations. Aerodynamic losses: physics, mechanisms, control of viscous effects. Preliminary and detailed design of turbines and compressors. Structural and thermal design requirements. Failure considerations: creep, fatigue and corrosion. Performance matching. Combustion and gearbox design. Air and oil systems design requirements. Installations and acoustics. Evolution of design. Recent trends in technologies. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,AERO 480,Flight Control Systems, , ,"Prerequisite: AERO 371 or ELEC 372 or MECH 371 or SOEN 385. Basic flight control and flight dynamics principles. Aircraft dynamic equations and performance data. Implementation of aircraft control: control surfaces and their operations, development of thrust and its control; autopilot systems, their algorithms, dynamics and interaction problems. Flight instruments, principles of operation and dynamics. Cockpit layouts — basic configuration, ergonomic design, control field forces; advanced concepts in instruments, avionics and displays; HUD; flight management systems, and communication equipment. Introduction to flight simulation: overview of visual, audio and motion simulator systems; advanced concepts in flight simulators. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,AERO 482,Avionic Navigation Systems, , ,"Prerequisite: ENGR 371 or COMP 233; AERO 371 or ELEC 372 or MECH 370 or SOEN 385. Basics of modern electronic navigation systems, history of air navigation, earth coordinate and mapping systems; basic theory and analysis of modern electronic navigation instrumentation, communication and radar systems, approach aids, airborne systems, transmitters and antenna coverage; noise and losses, target detection, digital processing, display systems and technology; demonstration of avionic systems using flight simulator. Lectures: three hours per week."
Concordia,AERO 485,Introduction to Space Systems, , ,"Prerequisite: MECH 351, 361. Classification of space propulsion systems; Tsiolkovskj’s equation; ideal rocket and nozzle design; flight performance; basic orbital mechanics; chemical propellant rocket performance analysis; fundamentals of liquid and solid propellant rocket motors; electric, solar, fusion thruster. Lectures: three hours per week."
Concordia,AERO 486,Aircraft Stress Analysis, , ,"Prerequisite: ENGR 243, 244. Definition of load paths in typical aircraft structures. Derivation of analysis procedures to enable the designer to size preliminary designs. Internal shear flow distributions that balance external loads. Stress analysis of open and closed cell beams; statically indeterminate beams and frames; single and multi cell torque boxes; symmetric heavy fuselage frames. Structural instability of columns, beams, plates and flanges in compression and shear. Centres of twist and flexure; structural warping; margins of safety; concepts of optimum design; lug analysis and mechanical joints; matrix analysis methods leading to the Finite Element method. Stress analysis of thin-walled metallic structures. Lectures: three hours per week."
Concordia,AERO 487,Design of Aircraft Structures, , ,"Prerequisite: AERO 486. Design process for aircraft structures. Aero/performance aspects of aircraft structures. Airworthiness and design considerations. Materials. Static, vibratory and aeroelastic loadings. Propulsion-induced loadings. Functions and fabrication of structural components. Design for buckling of aircraft structures: local buckling, instability of stiffened panels, flexural torsional buckling. Design for fracture and fatigue failures. Stress analysis and design of wings, fuselages, stringers, fuselage frames, wing ribs, cut-outs in wings and fuselages, and laminated structures. Design using Finite Element Method. Concept of Optimum Design of Aircraft Structures. Design case studies. Lectures: three hours per week."
Concordia,ENGR 411,Special Technical Report, , ,"Prerequisite: ENCS 282; permission of the Department. Students must submit a report on a topic related to the students’ discipline and approved by the Department. The report must present a review of a current engineering problem, a proposal for a design project, or a current engineering practice."
Concordia,ENGR 412,Honours Research Project, , ,"Prerequisite: ENCS 282; minimum 75 credits in the BEng program with a cumulative GPA of 3.00 or better; permission of the Department. Students work on a research project in their area of concentration, selected in consultation with and conducted under the supervision of a faculty member of the Department. The student’s work must culminate in a final report, as well as an oral presentation. Students planning to register for this course should consult with the Department prior to term of planned registration. Intended for students with potential interest in graduate programs."
Concordia,MECH 498,Topics in Mechanical Engineering, , ,"Prerequisite: Permission of the Department Chair. This course may be offered in a given year upon the authorization of the Mechanical, Industrial and Aerospace Engineering Department. The course content may vary from offering to offering and will be chosen to complement the elective courses available in a given option or options. Lectures: three hours per week."
Concordia,INDU 372,Quality Control and Reliability, , ,Prerequisite: ENGR 371. Importance of quality; total quality management; statistical concepts relevant to process control; control charts for variables and attributes; sampling plans. Introduction to reliability models and acceptance testing; issues of standardization. Lectures: three hours per week.
Concordia,INDU 410,Safety Engineering, , ,"Prerequisite: MECH 311 or MIAE 311. This course focuses on the following topics: engineering design for the control of workplace hazards; occupational injuries and diseases; codes and standards; Workplace Hazardous Materials Information Systems (WHMIS); hazard evaluation and control; design criteria; risk assessment; safety in the manufacturing environment; applications in ventilation, air cleaning, noise and vibration. Lectures: three hours per week."
Concordia,INDU 411,Computer Integrated Manufacturing, , ,"Prerequisite: MECH 311 or MIAE 311. This course focuses on concepts and benefits of computer integrated manufacturing (CIM); design for manufacturing; computer-aided design, process planning, manufacturing (computer numerical control parts programming), and inspection; robots in CIM; production planning and scheduling in CIM; system integration. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 412,Computer-Aided Mechanical Design, , ,"Prerequisite: MECH 313 or MIAE 313. This course is an introduction to computational tools in the design process. The following topics are covered: introduction to the fundamental approaches to computer-aided geometric modelling, physical modelling and engineering simulations; establishing functions and functional specifications with emphasis on geometric tolerancing and dimensioning, manufacturing and assembly evaluation. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 414,Computer Numerically Controlled Machining, , ,"Prerequisite: MECH 311 or MIAE 311; MECH 412. This course focuses on computer-aided design and manufacturing (CAD/CAM) hardware and software. The following topics are covered: essentials of Computer Numerical Control (CNC) machine tools and systems; process planning and tooling systems for CNC machining, theory of CNC programming of sculptured parts; multi-axis CNC tool path generation; project using CAD/CAM software; CATIA for complex mechanical parts design and a CNC machine tool to manufacture parts. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 421,Mechanical Shaping of Metals and Plastics, , ,"Prerequisite: MECH 221 or MIAE 221. This course focuses on metal forming: extrusion, forging, rolling, drawing, pressing, compacting; shear line theory, sheet forming limits; metal cutting, machinability, tooling; plastics shaping: extrusion, moulding, vacuum forming; consideration of the mechanical parameters critical for process control and computer applications; interaction of materials characteristics with processing to define product properties (cold working, annealing, hot working, super plasticity, thermomechanical treatment); energy conservation, safety, product quality, and liability. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 422,Mechanical Behaviour of Polymer Composite Materials, , ,"Prerequisite: ENGR 233, 244; MECH 221 or MIAE 221. This course focuses on general applications of polymer composite materials in aircraft, aerospace, automobile, marine, recreational, and chemical processing industries. The following topics are covered: mechanics of a unidirectional lamina; transformation of stress, strain, modulus, and compliance; off-axis engineering constants, shear and normal coupling coefficients; in-plane and flexural stiffness and compliance with different laminates, including cross-ply, angle-ply, quasiisotropic, and general bidirectional laminates; hygrothermal effects; strength of laminates and failure criteria; micromechanics. Lectures: three hours per week."
Concordia,MECH 423,"Casting, Welding, Heat Treating, and Non-Destructive Testing", , ,"Prerequisite: MECH 221 or MIAE 221. This course focuses on comparative analysis of the various techniques of casting, welding, powder fabrication, finishing, and non-destructive testing. The following topics are covered: consideration of the control parameters that are essential to define both automation and robot application; materials behaviour which determines product micro-structure and properties; technology and theory of solidification, normalizing, quenching, surface hardening, tempering, aging, and thermomechanical processing for steels, cast irons and Al, Cu, Ni and Ti alloys; energy conservation, worker safety, quality control, and product liability. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 424,MEMS - Design and Fabrication, , ,"Prerequisite: MECH 311 or MIAE 311; MECH 343. This course is an introduction to microsystems and devices; mechanical properties of materials used in microsystems; microfabrication and post-processing techniques; sacrificial and structural layers; lithography, deposition and etching; introduction and design of different types of sensors and actuators; micromotors and other microdevices; mechanical design, finite element modelling; design and fabrication of free-standing structures; microbearings; special techniques: double-sided lithography, electrochemical milling, laser machining, LIGA, influence of IC fabrication methods on mechanical properties; application examples in biomedical, industrial, and space technology areas; integration, bonding and packaging of MEMS devices. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 425,Manufacturing of Composites, , ,"Prerequisite: MECH 311 or MIAE 311. This course focuses on fibres and resins. The following topics are covered: hand lay up; autoclave curing; compression molding; filament winding; resin transfer molding; braiding. Injection molding; cutting; joining; thermoset and thermoplastic composites; Polymer Nanocomposites; process modelling and computer simulation; non-destructive evaluation techniques. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 468,Wind Turbine Engineering, , ,"Prerequisite: MECH 343, 361; MECH 344, 371 previously or concurrently. This course is designed to cover the theoretical and practical areas pertinent to the operation of wind turbines. The following topics are covered: energy in the wind; aerodynamic drag and lift of turbine blades; horizontal axis and vertical axis wind turbine designs; generators; control systems; mechanical load analysis such as blade, tower, generator and gearbox; blade and tower design; turbine braking; economical, environmental and safety aspects."
Concordia,MECH 476,Generative Design and Manufacturing in Engineering, , ,Prerequisite: MECH 313 or MIAE 313; AERO 390 or MECH 390 previously or concurrently. Generative design is a form-finding process that can mimic nature’s evolutionary approach to design. It can start with design goals and then explore innumerable possible permutations of a solution to find the best option. This course provides fundamental information on generative design and manufacturing in engineering. The core techniques from mathematics to artificial intelligence that are commonly used in the creative industry are discussed. The formal paradigms and algorithms used for generation as well as cloud computing are also covered. Lectures: three hours per week.
Concordia,MECH 411,Instrumentation and Measurements, , ,"Prerequisite: ENGR 311; AERO 371 or MECH 370. Unified treatment of measurement of physical quantities; static and dynamic characteristics of instruments — calibration, linearity, precision, accuracy, and bias and sensitivity drift; sources of errors; error analysis; experiment planning; data analysis techniques; principles of transducers; signal generation, acquisition and processing; principles and designs of systems for measurement of position, velocity, acceleration, pressure, force, stress, temperature, flow-rate, proximity detection. The course includes demonstration of various instruments. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 415,Advanced Programming for Mechanical and Industrial Engineers, , ,Prerequisite: MECH 215 or MIAE 215. This course focuses on class definitions. The following topics are covered: designing classes and member functions; constructors and destructors; class libraries and their uses; input and output; data abstraction and encapsulation; introduction to software engineering; computer graphics and visualization; numerical methods; advanced mechanical and industrial engineering applications. This course includes a substantial project. Lectures: three hours per week. Tutorial: one hour per week.
Concordia,MECH 463,Fluid Power Control, , ,"Prerequisite: ENGR 361; MECH 371. This course is an introduction to fluid power; pneumatic devices; fluidic devices; hydraulic system components; hydraulic and electro-hydraulic systems; dynamic performance of fluid power systems; fluid logic. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
Concordia,MECH 471,Microcontrollers for Mechatronics, , ,"Prerequisite: ENGR 311; MECH 368. Introduction to the concepts and practices of microcontrollers and their application for the control of electromechanical devices and systems. Study of the internal architecture of microcontrollers; programming in assembly language for specific microcontroller functions and controller algorithms; timing of the microcontroller and interfacing with peripheral devices. Students undertake hands-on project work by controlling the position or speed of a DC motor with a feed-back sensor. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks."
