School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
BCIT,MECH 2241,Dynamics, , ,"Following the study of bodies in static equilibrium, this course introduces another aspect of engineering mechanics, namely dynamics. Dynamics consists of kinematics; a study of the geometry of motion, as well as kinetics; a study of the geometry of motion and associated forces. Kinetic analysis includes methods based on Newton's second law of motion, conservation of energy and conservation of momentum. For mechanical applications, the forces associated with motion are critical to the design of many types of structures and mechanical devices.Prerequisite(s): MECH 1141"
BCIT,PHYS 2149,Physics for Mechanical, , ,"PHYS 2149 is an algebra-based physics course that addresses topics of special relevance to mechanical engineering. There are three major topic areas: Part 1 Electricity; Part 2 Magnetism; and Part 3 Waves and Light. The accompanying lab activities emphasize the proper techniques of measurement, experimentation, graphical data analysis, and error analysis. Practical applications of physics are discussed.Prerequisite(s): MATH 1491"
BCIT,ELEX 2845,Electrical Equipment, , ,"This course shall serve to introduce electrical equipment and systems found in the industrial and commercial environment to students who can expect to encounter such hardware in the course of their careers. The course will address those topics of key concern to non-electrical personnel in the mechanical and process industries. These will include: Electrical transmissions, energy rate structure and demand charges, line loss, power factor and power quality; abnormal circuit conditions and circuit protection devices; transformer operation and applications; three-phase power and its advantages; AC motors and drives; electrical controls: switches, relays and programmable logic controllers (PLCs).Prerequisite(s): PHYS 2149"
BCIT,MATH 3499,Ordinary Differential Equations and Linear Systems for Mechanical Engineers, , ,"This course is a combination of vector and matrix algebra and an introduction to ordinary differential equations. It covers the basics of vectors - vector algebra, dot product, cross product – as well as solving systems of linear equations using methods such as Gaussian elimination and matrix inversion. Matrix algebra, linear transformations, eigenvalues and eigenvectors, similarity of matrices will all be covered. For differential equations, analytic solutions of first-order differential equations and higher-order differential equations with constant coefficients are discussed. Numerical solutions of initial value problems involving a single first-order differential equation and systems of first-order differential equations will be performed using appropriate computer tools such as Excel or Maple. For all course topics an emphasis will be placed on solving engineering problems.Prerequisite(s): Completion of Levels 1 and 2."
BCIT,MECH 3325,Fluid Mechanics, , ,"This course introduces topics in fluid mechanics. Topics covered include: fluid properties; energy losses; Reynold's number; Moody diagram; simple pipe networks, pumps, lift and drag and fluid statics. Laboratory sessions reinforce lecture material.Prerequisite(s): MECH 1120"
BCIT,MECH 3340,Machine Design 1, , ,"Introduces machine design, with emphasis on elementary design and analytical procedures for machine components. The course covers theories of failure, combined stresses, stress concentration, fatigue phenomena, welded and threaded connections. Problems are handles in both S.I. and Imperial units.Prerequisite(s): MECH 2240"
BCIT,MECH 3346,Computer Aided Engineering, , ,"The course introduces computer aided modelling, analysis, and simulation for mechanical components and assemblies. Engineering problems are solved by both manual calculations and computer modelling using commercial modelling and analysis software. Computer aided analysis and simulation include Finite Element Analysis (FEA), 3D frame analysis, part and assembly model analysis, and dynamic simulation.Prerequisite(s): MATH 2491 and MECH 2202 and MECH 2240"
BCIT,MECH 3355,Fluid Power 1, , ,"Introduces pneumatic and hydraulic power transmission systems, and their mechanical and electrical controls. Fluid power components, their symbols, function, and construction are examined, and used in the design and testing of related control circuits. Covers sizing calculations, maintenance, and troubleshooting of components and circuits.Prerequisite(s): MECH 1141 or PHYS 2164"
BCIT,MECH 3360,Engineering Management, , ,"This course introduces the common financial and managerial practices of business. Topics include: the economy, time value of money, economic decision analysis, labour relations, safety management and decision making.Prerequisite(s): MATH 1491 and MECH 1171"
BCIT,COMM 2269,Technical Communication 2 for Mechanical Engineering, , ,"COMM 2269 is integrated and taught concurrently with the fourth-term project course in either the mechanical manufacturing, mechanical design, or mechanical systems option. The course is delivered primarily in a workshop style which enables students to work independently and strengthen self-regulatory behaviour. In COMM 2269, students explore the interpersonal, intercultural, and technical communication skills introduced in COMM 1169 more deeply. The semester-long process of bringing a project to life requires students to demonstrate resilience to constraints, experience uncertainty, synthesize concepts, connect information, and achieve fresh insights. Students may create new knowledge or achieve innovation. COMM 2269 covers the following topics: research skills and documentation systems, formal reports, progress reports, meeting documentation, teamwork strategies, professional job package, techniques for effective visual design, and professional technical presentations. Students receive and have the opportunity to respond to verbal and written feedback on their project as the course progresses. Depending on the nature and scope of the final project, reports and oral presentations may be prepared and submitted in collaborative teams. Culminating outcomes for COMM 2269 are the final technical report, final technical presentation, final critical reflections, and participation in the Engineering Project Expo (all engineering project showcase).Prerequisite(s): COMM 1169"
BCIT,ELEX 2835,Instrumentation for Mechanical Systems, , ,"Introduces basic instruments used for measuring pressure, temperature, level, density and flow. Instrument static and dynamic performance. Instrument application to industrial processes. Design of pneumatic and hydraulic measurement and control equipment using high-gain amplifiers and negative feedback. Basic principles of automatic control, process dynamic behaviour and controllability. On/off, proportional, integral and derivative control. Control strategy. Ratio, cascade, multivariable and feed forward systems. Introduction to computer control.Prerequisite(s): PHYS 2149"
BCIT,MATH 4499,Applied Differential Equations and Vector Calculus, , ,"Analytic solutions of first-order and linear second-order differential equations are covered. Eigenvalue methods are employed to solve systems of homogeneous differential equations and extended to the inhomogeneous case. Series solutions to higher-order differential equations with non-constant coefficients and Laplace transform methods for initial value problems are developed. Partial differential equations are introduced and solved using Fourier integral methods under a variety of boundary conditions. Vector functions and their associated operations are introduced, starting with differential operations (i.e. curl and divergence) and then integral operations (i.e. line integrals, surface integrals) including Stokes', Green's and Divergence theorems. The emphasis of the material is on its use in areas such as fluid flow and mechanics of solids. The laboratory component of the course emphasizes engineering applications in mechanical vibrations, control systems, robotics, fluid dynamics, material mechanics and system modelling. A computing tool such as Maple or MatLab is used throughout.Prerequisite(s): MATH 3499"
BCIT,MECH 0460,Ethics for Technologists, , ,This course introduces the ASTTBC Code of Ethics & Practice Guidelines and will familiarize the student with the principles of professional conduct in the field of applied science technology. The course consists of mandatory seminars accompanied by on-line review and testing. This course is a requirement for graduation.
BCIT,MECH 4422,Thermal Engineering, , ,"This course is concerned with the topics of energy, heat and work. A practical and rigorous presentation of the first and second laws of thermodynamics will be presented. The concept of a thermodynamic cycle will be introduced. Several working fluids, including steam will be studied. These concepts will be used to analyze various energy systems including power generation, internal combustion engines, and refrigeration cycles. Heat transfer analysis is presented; including heat conduction in solids and analysis of fins, forced convection heat transfer in and around circular pipes and the analysis of heat exchangers. The concepts of humidity and saturation will be introduced and used to analyze air conditioning systems.Prerequisite(s): MECH 1120"
BCIT,MECH 4440,Machine Design 2, , ,"Continues from MECH 3340. Covers couplings, brakes and clutches, anti-friction and journal bearings, helical, bevel and worm gearing, power screws, springs and machine assembly topics. Introduction to mechanical vibrations with emphasis on critical speeds of rotating bodies. Introduction to bulk materials handling systems.Prerequisite(s): MECH 2241 and MECH 3340"
BCIT,MECH 4450,Mechanical Control Systems, , ,"Presents descriptions of components in a programmable logic controller (PLC). Create ladder logic diagrams and use high-level softwares for programming a PLC. Selection of hardware components such as encoders, proximity sensors and actuators. Study of DC motor characteristics and load requirements. Compares open and closed loop systems.Prerequisite(s): ELEX 2845"
BCIT,MECH 4455,Fluid Power 2, , ,"Describes and analyses complex hydraulic and pneumatic components and their applications. Discusses hydrostatic transmissions, advanced hydraulic controls, and methods of improving system efficiency. Introduces the use of electronic controls in hydraulic and pneumatic circuits.Prerequisite(s): MECH 3355"
BCIT,MECH 4490,Engineering Design/Projects, , ,"The typical engineering design process is covered, including the identification of customer needs, problem definition, development of product specifications, and conceptual design generation/selection techniques. Other topics include design project management, tolerance analysis, Design for Manufacturing and Assembly (DFMA), Design for Environment (DFE), Design for Safety (DFS), Failure Modes and Effects Analysis (FMEA), product design economics, prototyping, and patent/intellectual property. Students will concurrently apply the design process to a design project. A project proposal will be developed and presented. A technical report and where applicable, a prototype of the design will be created and presented.Prerequisite(s): ELEX 2845 and MECH 3340 and MECH 3346 and MECH 3355 and COMM 2269** (** must be taken concurrently)"
BCIT,CHEM 7105,Chemistry for Mechanical Engineering, , ,"This course provides an overview of the basic principles in general chemistry with practical applications. Topics covered include: atomic structure, theories of chemical bonding and molecular structure, stoichiometry, physical properties of molecules and materials, chemical equilibrium, electrochemistry, principles of chemical kinetics, and an introduction to organic chemistry. The material shows the relevance of chemistry in engineering emphasizing true problem solving over algebraic mastery."
BCIT,CHSC 7147,Materials Engineering, , ,"This course builds on the basics of heat treatment, failure analysis and materials properties learned in Engineering Materials 1 and 2. It provides a comparison of materials, as well as an overview of the latest advances in materials, emphasizing the relationship among material properties, microstructure and optimum material selection for design applications. Topics to be covered include: a review of key engineering properties and their measurement; design concepts, sources of material property data; the methodology of materials selection; assessment and optimization of performance; material processing and manufacturing issues, and the role of failure analysis in facilitating / improving design. Case studies in engineering material and process selection as well as failure analysis will also be examined.Prerequisite(s): CHSC 2205"
BCIT,ENGR 3800,Introduction to Professional Engineering, , ,"This course explores the practice of engineering and the role of engineers in society. Topics include professional associations, ethics, equity, design and development, standards, and intellectual property. Prerequisite(s): Electrical: COMM 1143 and COMM 1243, Mechanical: COMM 2269, Mining: COMM 2451Prerequisite(s): (COMM 1143 and COMM 1243) or COMM 2269 or COMM 2451"
BCIT,MATH 7195,Probability and Statistics for Engineers, , ,"Descriptive data analysis also including run charts, Pareto, and process capability. Calculus of relevant probability distribution models. Applications to reliability and operating characteristic (OC) curves. Large and small sample estimation and hypothesis testing. Linear regression and correlation. Introduction to acceptance sampling and statistical process control (SPC) applications. Goodness of fit tests and one-way analysis of variance (ANOVA). A calculator and statistical software package will be utilized. This course provides a solid foundation in statistics and SPC for students challenging the American Society for Quality's Certified Quality Engineer Examination.Prerequisite(s): Entry in 3rd year of Mechanic B.Eng."
BCIT,MECH 7120,Thermodynamics, , ,Builds on Thermal Engineering. Topics covered include: differential thermodynamic property relation such as Maxwell relations; Joule-Thompson coefficient; properties of real gasses; gas power cycles; Chemical equilibrium and combustion.Prerequisite(s): MECH 4422
BCIT,MECH 7142,Mechanics and Mechanisms, , ,"This course is a continuation from the fundamentals of static equilibrium, and kinematic and kinetic analysis introduced in Statics and Dynamics, with the inclusion of mechanism analysis. Differential calculus and vector notation are applied in the analysis of static equilibrium, and kinematics and kinetics of particles, rigid bodies, and multi-dimensional mechanisms, in common coordinate systems. Solutions in multi-dimensional mechanics are analytically derived from first principles.Prerequisite(s): MECH 2241"
BCIT,MECH 7171,Engineering Programming, , ,"In this course students will develop efficient, modular, well-documented programs with consistent style. Topics include logical algorithm development, code formatting and commenting, constants and variables, conditional logic, loops, arrays, structures, pointers, strings, file I/O, functions, and dynamic memory allocation. Students will develop programs that are typical in an engineering environment and develop debugging skills.Prerequisite(s): MECH 1171"
BCIT,ELEX 7345,Electronics and Microcontrollers, , ,"This course develops the skills mechanical engineers need to interact with electronic systems, primarily in embedded applications. The bulk of the course deals with microcontrollers including: memory, assembly language, C programming, memory-mapped I/O, parallel and serial I/O, interrupts, and timers. Also, the design of operational amplifier circuits for signal conditioning is covered including: ideal op-amps in inverting, non-inverting, summing, and differential configurations; practical op-amps; and simple filters.Prerequisite(s): MECH 7171"
BCIT,ELEX 7350,Control and Dynamic Systems, , ,"This course builds on the control theory in previous courses and gives students the tools used in industry to analyse complex control problems. Starting with the modeling of mechanical, electrical and thermo-fluid dynamic systems using differential equations the course moves through the use of Laplace transforms to the analysis of control systems using root locus and frequency response methods. The design of compensation is introduced with applications in the laboratory. Common engineering software (Matlab and Simulink) are used throughout the course to model, design and evaluate control system performance."
BCIT,ENGR 7480,"Environment, Energy and Engineering", , ,"The course deals with environmental problems, Green House Gas (GHG) emissions and effects, sustainable energy and their resources and effects, the scientific background needed to understand these issues, and the role of engineers in solving relevant challenges. Topics covered include the science of global warming, ecology, energy resources, energy production and consumption, clean energy technology and systems, hazardous wastes, and environmental effects of product life cycles. Students will use knowledge learned to complete projects aimed at sustainable design. The scientific relationships among environmental issues, the need for clean/renewable energy, and sustainable engineering practice and design will be established and explained.Prerequisite(s): CHEM 7105 or (CHEM 3615 and MECH 4640)"
BCIT,LIBS 7001,Critical Reading and Writing, , ,"This is a course in advanced composition and rhetoric, in which students will develop skills in complex critical analysis and interpretation by analyzing and evaluating materials from a variety of discourses or genres, including visual, online, and print; developing and writing essays, including critiques and research papers; applying and discussing principles of rhetoric and critical theory; examining and using methods of interpretation and analysis from the humanities and social sciences; evaluating the credibility of primary and secondary sources, including as it applies to media literacy, and for the purposes of academic research; situating discourses within their historical context and relevant to rhetorical theories of different periods (for example, Aristotle in the ancient world and Bakhtin in the twentieth century). The course format will include lecture, discussion, and both individual and group activities.Prerequisite(s): BCIT ENGL 1177 or (equivalent), OR 6 credits BCIT Communication at 1100-level or above."
BCIT,MATH 7295,Numerical Methods, , ,"The course extends the introduction of numerical methods in MATH 3499 to more advanced algorithms and an analysis of error, convergence and stability. Topics covered include the numerical solution of initial- and boundary-value problems involving ordinary differential equations; an introduction to partial derivatives; the numerical solution of partial differential equations of engineering interest; matrix decomposition methods and numerical methods for linear algebra.Prerequisite(s): MECH 7171"
BCIT,MECH 7225,Fluid Mechanics 2, , ,"This course covers select topics in fluid mechanics. Topics include control-volume analysis, governing equations in differential form (Navier-Stokes equations), stream function, vorticity, and velocity potential, flow past immersed bodies, boundary layer theory and compressible flow.Prerequisite(s): MECH 3325 and MECH 7171"
BCIT,MECH 6090,Mechanical Engineering Practicum, , ,"This course enhances the educational experience by integrating academic studies with relevant work experience. Work terms are paid, temporary, full-time jobs where students complete productive work that relates directly to the core competencies of the Mechanical Engineering program. Job postings are approved by the BCIT Co-op Coordinator.Prerequisite(s): Enrolled in year 3 of Mechanical Engineering"
BCIT,MECH 7240,Mechanics of Solids, , ,"Represents a second course in strength of materials and introduces calculus in the conceptual representation of stress, strain and deflection, tension, compression, shear, torsion, deflection and buckling of material under load. Additional topics included are: stress/strain transformations; analysis of stress-strain relations, exact and approximate solutions bending of beams; bending of curved beams; torsion of prismatic bars, axisymetrically loaded members; energy methods; elastic stability, and plastic behaviour of materials. Buckling and stability of structures is also introduced and experimental strain measurement is covered by lectures and laboratory sessions."
BCIT,MECH 8120,Heat Transfer, , ,"This course extends the heat transfer analysis introduced in Thermodynamics and Fluid Mechanics. Topics covered include: Derivation of the general conduction equation, Multi-dimensional steady-state conduction; Transient conduction; External forced convection; Internal forced convection; Free convection; Heat transfer by radiation. The course also covers finite difference methods for steady state and transient heat transfer analysis.Prerequisite(s): MECH 7120 and MECH 7225"
BCIT,MECH 8135,Mechanical Engineering Laboratory, , ,"This course allows students to perform experiments in Mechanical Engineering. Students will be expected to apply their knowledge of Instrumentation, Measurement and Electronics to the measurement of forces, strain, pressure, temperature, flow, and other process parameters to draw conclusions based on their knowledge of heat transfer, thermodynamics, strength of materials, vibrations and fluid mechanics obtained in their other courses. The lecture portion of this course reviews and synthesizes students' knowledge of measurements and shows how these concepts apply to mechanical engineering. These concepts are directly applied in the laboratory component of the course.Prerequisite(s): ELEX 7345 and MATH 7295"
BCIT,MECH 8145,Mechanical Vibrations, , ,"This course aims to develop students' fundamental knowledge and understanding of free and forced vibration of mechanical systems with and without damping, including steady state and transient vibrations; vibration of multi-degree of freedom systems; vibration isolation and modal analysis, vibration of continuous systems and beam vibrations. Introduction of Lagrange's equation for mechanical systems is also discussed. Common engineering software packages are used throughout the course to model, design and evaluate system performance.Prerequisite(s): MECH 7142"
BCIT,MECH 8190,Capstone Project 1, , ,"This course covers project management for the engineering profession with reference to the project life cycle; project stakeholders; organizational influences; key general management skills; social-economic-environmental influences. A detailed elaboration is presented of the management processes associated with the initiating, planning, controlling executing and closing phases of a project. Students will be expected to apply the principles covered in this course to their Capstone Project.Prerequisite(s): Substantial completion of Level 5 and 6."
BCIT,LIBS 7005,"Technology, Invention and Power", , ,"From ancient Greek myth to modern science fiction, Western culture's depictions of the power of technology have shaped our contemporary views. By analysing selected works of literature, film, TV and Internet sites from different historical periods, students will explore continuities and changes in depictions of technology and its transformative powers.Prerequisite(s): BCIT ENGL 1177, or 6 credits BCIT Communication at 1100-level or above, or 3 credits of a university/college first-year social science or humanities course."
BCIT,LIBS 7007,Technology and Society, , ,"This course will explore the interrelationship between technology and society. The course will focus on how societal forces shape and are shaped by the meanings, development, spread, and uses of technology. Concepts, perspectives, and arguments from the social sciences and humanities will be studied and applied to analyze connections between society and technology.Prerequisite(s): BCIT ENGL 1177, or 6 credits BCIT Communication at 1100-level or above, or 3 credits of a university/college first-year social science or humanities course."
BCIT,BUSA 7250,Management Skills and Applications, , ,"The course provides an overview of the basic skills of a manager and applies these skills through a series of projects and case studies. It examines the evolution of management and the organizational culture and environment. It also teaches the decision-making skills and the skills involved in planning, organizing, leading and controlling, including planning and facilitating change, teamwork, applying motivational techniques and effective communication."
BCIT,ENGR 7880,Engineering Law Ethics and Professionalism, , ,"This course addresses key issues in engineering law, ethics and professionalism. The course content promotes critical thinking about legal, moral, and ethical issues that electrical engineers face. Topics covered include contracts, torts, partnerships, liens, engineering liability, patents, copyrights, trademarks, hazards, standards, safety and legal and ethical concerns related to use of computer hardware and software. It also includes ethical principles in professional employment, engineering management, private practice, and consulting. It addresses the roles and responsibilities of the electrical engineer related to environmental stewardship, and the impact of electrical engineering practice on the environment. Finally, it covers the roles and responsibilities of professional engineering organizations, and the ritual of the calling of the Engineer.Prerequisite(s): ENGR 3800"
BCIT,MECH 8230,System Design, , ,"This course covers the modeling, analysis, and design of real-world dynamic systems composed of mechanical, electrical, and thermal-fluid elements. Emphasis is placed on the of exchange of energy and power between the different system elements. Power flow diagrams known as bond graphs are developed and used to generate a set of state-based equations, which are solved using Matlab. Students learn to develop, verify, analyze, and design multi-component models of electro-mechanical systems, culminating in a group design project.Prerequisite(s): ELEX 7350 and MATH 7295"
BCIT,MECH 8290,Capstone Project 2, , ,"Provides the student with an opportunity to integrate and synthesize knowledge gained throughout their program to satisfy specific objectives and requirements. This two term course may take one of the following forms: 1) Group or individual design project: where groups contribute to the solution of a design project, and individuals specialize in various aspects of the design.2) Individual research project: original research or experimentation. Group or Individual project: involving design and analysis of an engineering system, typically posed by a company or organization.Prerequisite(s): MECH 8190"
BCIT,MECH 8242,Concurrent and Reliability Engineering, , ,"Introduces concurrent and reliability engineering and examines their application through study of the product and production process development models. Practical aspects of design for reliability are covered utilizing statistical modeling and prediction, data analysis, and testing. Design for manufacture and assembly, product life-cycle analysis and associated environmental concerns, are covered as integral components of concurrent and reliability engineering. Students will complete a design project.Prerequisite(s): MATH 7195"
BCIT,MECH 8250,Building Systems, , ,"This course covers the integrated mechanical systems for buildings including HVAC, plumbing and fire protection systems. It includes the applications of heat and mass transfer for the design of building HVAC systems, an overview of the multi-discipline engineering building design process and an overview of building plumbing and fire protection systems engineering. Students will complete a design project.Prerequisite(s): MECH 8120"
