School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,MECH 430,Fluid Mechanics 2, , ,"Mechanical Engineering : Review of thermodynamics of gases, one dimensional isentropic flow and choking. Nozzles and wind tunnels. Normal shock waves. Flow in constant area ducts with friction and heat exchange. Compressible irrotational flow. Oblique shock waves and Prandtl-Meyer expansion. Supersonic aerofoil and wing theory."
McGill,MECH 494,Honours Design Project, , ,"Mechanical Engineering : An advanced design project course with emphasis on analytical solutions, performance prediction and validation, and planning for production. Students are supervised by the course instructor and mentored by one or more staff members."
McGill,MATH 323,Probability, , ,"Mathematics & Statistics (Sci) : Sample space, events, conditional probability, independence of events, Bayes' Theorem. Basic combinatorial probability, random variables, discrete and continuous univariate and multivariate distributions. Independence of random variables. Inequalities, weak law of large numbers, central limit theorem."
McGill,MATH 326,Nonlinear Dynamics and Chaos, , ,"Mathematics & Statistics (Sci) : Linear systems of differential equations, linear stability theory. Nonlinear systems: existence and uniqueness, numerical methods, one and two dimensional flows, phase space, limit cycles, Poincare-Bendixson theorem, bifurcations, Hopf bifurcation, the Lorenz equations and chaos."
McGill,MATH 327,Matrix Numerical Analysis, , ,"Mathematics & Statistics (Sci) : An overview of numerical methods for linear algebra applications and their analysis. Problem classes include linear systems, least squares problems and eigenvalue problems."
McGill,MATH 381,Complex Variables and Transforms, , ,"Mathematics & Statistics (Sci) : Analytic functions, Cauchy-Riemann equations, simple mappings, Cauchy's theorem, Cauchy's integral formula, Taylor and Laurent expansions, residue calculus. Properties of one and two-sided Fourier and Laplace transforms, the complex inversion integral, relation between the Fourier and Laplace transforms, application of transform techniques to the solution of differential equations. The Z-transform and applications to difference equations."
McGill,MATH 407,Dynamic Programming, , ,"Mathematics & Statistics (Sci) : Sequential decision problems, resource allocation, transportation problems, equipment replacement, integer programming, network analysis, inventory systems, project scheduling, queuing theory calculus of variations, markovian decision processes, stochastic path problems, reliability, discrete and continuous control processes."
McGill,MATH 417,Linear Optimization, , ,"Mathematics & Statistics (Sci) : An introduction to linear optimization and its applications: Duality theory, fundamental theorem, sensitivity analysis, convexity, simplex algorithm, interior-point methods, quadratic optimization, applications in game theory."
McGill,MATH 478,Computational Methods in Applied Mathematics, , ,"Mathematics & Statistics (Sci) : Solution to initial value problems: Linear, Nonlinear Finite Difference Methods: accuracy and stability, Lax equivalence theorem, CFL and von Neumann conditions, Fourier analysis: diffusion, dissipation, dispersion, and spectral methods. Solution of large sparse linear systems: iterative methods, preconditioning, incomplete LU, multigrid, Krylov subspaces, conjugate gradient method. Applications to, e.g., weighted least squares, duality, constrained minimization, calculus of variation, inverse problems, regularization, level set methods, Navier-Stokes equations"
McGill,MECH 513,Control Systems, , ,"Mechanical Engineering : State-space modelling and related linear algebra.  Controllability and observability of linear time-invariant systems and corresponding tests, system realizations. Stability: Bounded-Input-Bounded-Output (BIBO), internal, Lyapunov.  Linear state feedback control: pole placement and root locus design methods, linear quadratic regulator.  State observers: full- and reduced-order designs, separation principle, Linear Quadratic Gaussian (LQG) design. Introduction to optimal control and optimal state estimation."
McGill,MECH 546,Finite Element Methods in Solid Mechanics, , ,"Mechanical Engineering : Discrete systems; variational formulation and approximation for continuous systems; direct and variational methods of element formulation in 1- 2- and 3 dimensions; formulation of isoparametric finite elements; plate and shell elements; finite element method for static analysis, vibration analysis and structural dynamics; introduction to nonlinear problems."
McGill,MECH 562,Advanced Fluid Mechanics, , ,"Mechanical Engineering : Conservation laws, control volume analysis, Navier stokes equations, dimensional analysis and limiting forms of N-S equation, laminar viscous flows, boundary layer theory, inviscid potential flows, lift and drag, introduction to turbulence."
McGill,MECH 577,Optimum Design, , ,Mechanical Engineering : The role of optimization within the design process: Design methodology and philosophy. Constrained optimization: The Kuhn-Tucker conditions. Techniques of linear and non-linear programming. The simplex and the complex methods. Sensitivity of the design to manufacturing errors. Robustness of the design to manufacturing and operation errors.
McGill,MECH 578,Advanced Thermodynamics, , ,"Mechanical Engineering : Review of classical mechanics; Boltzmann statistics, thermodynamics of ideal gases; Fermi-Dirac and Bose-Einstein statistics, Gibbsian ensembles; elementary kinetic theory of transport processes, Boltzmann equation, Boltzmann H-theorem and entropy, KBG approximation, discussion on the solution of Boltzmann equation; Maxwell transport equations, derivation of Navier Stokes equations."
McGill,MECH 579,Multidisciplinary Design Optimization, , ,"Mechanical Engineering : A comprehensive introduction to important algorithms in sensitivity analysis and multidisciplinary design optimization of large systems. Topics include: unconstrained and constrained optimization, sensitivity analysis, gradient-free optimization, multi-objective optimization, and various multidisciplinary algorithms and approaches for design optimization."
McGill,CHEE 563,Biofluids and Cardiovascular Mechanics, , ,"Chemical Engineering : Basic principles of circulation including vascular fluid and solid mechanics, modelling techniques, clinical and experimental methods and the design of cardiovascular devices."
McGill,MECH 497,Value Engineering, , ,Mechanical Engineering : Value Engineering is an in-depth analysis of an industrial product or process with a view to improving its design and/or performance to increase its worth. This is a workshop type of course. Projects will be supplied by industrial firms and students will work in teams with industrial personnel.
McGill,MECH 498,Interdisciplinary Design Project 1, , ,Mechanical Engineering : Completion of an individual project on an interdisciplinary theme with emphasis on a balanced combination on analysis and synthesis.
McGill,MECH 499,Interdisciplinary Design Project 2, , ,Mechanical Engineering : The individual project initiated in MECH 498 is continued and finalized in this course.
McGill,MECH 529,Discrete Manufacturing Systems, , ,"Mechanical Engineering : An overview of present day production machines and systems with special emphasis on automation, computer control and integration techniques. Material handling, automatic inspection, process monitoring, maintenance. Socio-economic and environmental issues. Laboratory experience with factory simulation."
McGill,MECH 530,Mechanics of Composite Materials, , ,"Mechanical Engineering : Fiber-reinforced composites. Stress, strain, and strength of composite laminates and honeycomb structures. Failure modes and failure criteria. Environmental effects. Manufacturing processes. Design of composite structures. Computer modelling of composites. Computer techniques are utilized throughout the course."
McGill,MECH 532,"Aircraft Performance, Stability and Control", , ,"Mechanical Engineering : Aircraft performance criteria such as range, endurance, rate of climb, maximum ceiling for steady and accelerated flight. Landing and take-off distances. Static and dynamic stability in the longitudinal (stick-fixed and stick-free) and coupled lateral and directional modes. Control response for all three modes."
McGill,MECH 535,Turbomachinery and Propulsion, , ,"Mechanical Engineering : Introduction to propulsion: turboprops, turbofans and turbojets. Review of thermodynamic cycles. Euler turbine equation. Velocity triangles. Axial-flow compressors and pumps. Centrifugal compressors and pumps. Axial-flow turbines. Loss mechanisms. Dimensional analysis of turbomachines. Performance maps. 3-D effects. Introduction to numerical methods in turbomachines. Prediction of performance of gas turbines."
McGill,MECH 536,Aerospace Structures, , ,"Mechanical Engineering : Aircraft and spacecraft structural components and loads. Bending, shear, torsion and buckling of thin-walled open and closed sections. Structural idealization. Principle of stiffener / web construction. Trusses and isogrid structures. Wing spars and box beams. Fuselage frames and wing ribs. Analysis of riveted, bolted and adhesive joints. Sandwich structures analysis. Thermoelasticity analysis for spacecraft structures."
McGill,MECH 541,Kinematic Synthesis, , ,"Mechanical Engineering : The role of kinematic synthesis within the design process. Degree of freedom. Kinematic pairs and bonds. Groups and subgroups of displacements. Applications to the qualitative synthesis of parallel-kinematics machines with three and four degrees of freedom. Function, motion and path generation problems in planar, spherical and spatial four-bar linkages. Extensions to six-bar linkages. Cam mechanisms."
McGill,MECH 543,Design with Composite Materials, , ,"Mechanical Engineering : Material systems/selection process. Cost vs. performance. Laminate layup procedures. Theory and application of filament winding of composite cylinders. Regular oven and autoclave oven curing, analysis of resulting material performance. Practical design considerations and tooling. Analysis of environmental considerations. Joining techniques. Analysis of test methods. Theory of repair techniques."
McGill,MECH 544,Processing of Composite Materials, , ,"Mechanical Engineering : Composite processing science basic principles. Reinforcement properties; permeability, compaction. Resin properties; curing, viscosity, shrinkage. Heat transfer and cure kinetics; cure cycle optimization. Resin flow; infusion, thickness variations, fiber volume fraction distribution. Residual stresses; tool-part interaction, warpage control, spring-back, tool design. Thermoplastic composites; crystallization control, melting and consolidation."
McGill,MECH 553,Design and Manufacture of Microdevices, , ,Mechanical Engineering : Introduction to microelectromechanical systems (MEMS). Micromachining techniques (thin-film deposition; lithography; etching; bonding). Microscale mechanical behaviour (deformation and fracture; residual stresses; adhesion; experimental techniques). Materials- and process-selection. Process integration. Design of microdevice components to meet specified performance and reliability targets using realistic manufacturing processes.
McGill,MECH 557,Mechatronic Design, , ,"Mechanical Engineering : Team project course on the design, modelling, model validation, and control of complete mechatronic systems, constructed with modern sensors, actuators, real-time operating systems, embedded controllers, and intelligent control."
McGill,MECH 559,Engineering Systems Optimization, , ,"Mechanical Engineering : Introduction to systems-oriented engineering design optimization. Emphasis on i) understanding and representing engineering systems and their structure, ii) obtaining, developing, and managing adequate computational (physics- and data-based) models for their analysis, iii) constructing appropriate design models for their synthesis, and iv) applying suitable algorithms for their numerical optimization while accounting for systems integration issues. Advanced topics such as coordination of distributed problems and non-deterministic design optimization methods."
McGill,MECH 563,Biofluids and Cardiovascular Mechanics, , ,"Mechanical Engineering : Basic principles of circulation including vascular fluid and solid mechanics, modelling techniques, clinical and experimental methods and the design of cardiovascular devices."
McGill,MECH 565,Fluid Flow and Heat Transfer Equipment, , ,"Mechanical Engineering : Pipes and piping systems, pumps, and valves. Fans and building air distribution systems. Basic thermal design methods for fins and heat exchangers. Thermal design of shell-and-tube and compact heat exchangers."
McGill,MECH 573,Mechanics of Robotic Systems, , ,Mechanical Engineering : Manipulator performance and design. Pick-and-place and continuous-path operations. Computation of rigid-body angular velocity and acceleration from point-data measurements. Inverse kinematics of serial manipulators with coupled architectures; kinetostatics of multifingered hands and walking machines. Kinematics and dynamics of parallel manipulators and wheeled mobile robots.
McGill,ECSE 461,Electric Machinery, , ,"Electrical Engineering : Electric and magnetic circuits. Notions of electromechanical energy conversion applied to electrical machines. Basic electrical machines - transformers, direct-current motors, synchronous motors and generators, three phase and single phase induction machines. Elements of modern electronically controlled electric drive systems."
McGill,MIME 260,Materials Science and Engineering, , ,"Mining & Materials Engineering : Structure properties and fabrication of metals, polymers, ceramics, composites; engineering properties: tensile, fracture, creep, oxidation, corrosion, friction, wear; fabrication and joining methods; principles of materials selection."
McGill,MECH 314,Dynamics of Mechanisms, , ,Mechanical Engineering : First principles of analysis; motion; position; displacement; velocity; acceleration; force; inertia and its effects. Kinematic and dynamic analysis of rigid bodies in pure rotation and in pin-connected systems; dynamic balance. Rigid bodies in rolling contact; planetary gear-trains. Bodies in sliding contact; lower and higher sliding pairs.
McGill,MECH 315,Mechanics 3, , ,"Mechanical Engineering : Single-degree-of-freedom systems; free vibrations; effect of damping; response to harmonic, periodic and arbitrary excitation. Lagrange's equations of motion. Vibrations of multi-degree-of-freedom systems. Continuous systems."
McGill,MECH 393,Design 2: Machine Element Design, , ,"Mechanical Engineering : The design of machine elements for strength requirements in consideration of various methods of manufacture. Synthesis of mechanical systems to fulfill performance requirements, following the engineering design process. Static and fatigue failure prevention. Students form groups to work on a design project."
McGill,MECH 412,System Dynamics and Control, , ,"Mechanical Engineering : Modelling of physical linear time-invariant systems using transfer functions. Transient and steady-state response specifications. State space representation of systems. Frequency-response characterization. Stability. Feedback control systems. PID controller design. Root locus and frequency response design methods. Lead, lag and PID compensators."
McGill,MECH 463D1,Design 3: Mechanical Engineering Project, , ,"Mechanical Engineering : Team project work typically involving the design, fabrication, verification, and application of a mechanical device/system, or experimental facility. The project work is complemented with lectures in the Fall term on topics related to design and management of design projects. Emphasis is on the completion of a project of professional quality."
McGill,MECH 463D2,Design 3: Mechanical Engineering Project, , ,Mechanical Engineering : See MECH 463D1 for course description.
McGill,MECH 560,Eco-design and Product Life Cycle Assessment, , ,"Mechanical Engineering : Fundamentals of both product and process engineering with an emphasis on life cycle models and sustainability. Practical and theoretical topics, methodologies, principles, and techniques. Practical methods such as Life Cycle Analysis, eco-design strategies, streamlined Life Cycle Assessment, environmental impact assessment, and Life Cycle Engineering. Introduction to important product development theories and life cycle assessment theories."
McGill,MECH 403N1,Thesis (Honours), , ,"Mechanical Engineering : This course, together with MECH 404, involves a research project containing both engineering theory and design components, and requiring a theoretical and/or experimental investigation. Students are supervised by the course instructor and mentored by one or more staff members. The work culminates with the submission of a thesis."
McGill,MECH 403N2,Thesis (Honours), , ,Mechanical Engineering : See MECH 403N1 for course description.
McGill,MECH 447,Combustion, , ,"Mechanical Engineering : Equilibrium analysis of reacting systems, Hugoniot analysis, flame propagation mechanisms, introduction to chemical kinetics, models for laminar flame propagation, ignition, quenching, flammability limits, turbulent flames, flame instability mechanisms, detonations, solid and liquid combustion."
McGill,MECH 500,Selected Topics in Mechanical Engineering, , ,"Mechanical Engineering : A course to allow the introduction of new topics in Mechanical Engineering as needs arise, by regular and visiting staff."
McGill,MECH 501,Special Topics: Mechanical Engineering, , ,"Mechanical Engineering : A course to allow the introduction of new topics in Mechanical Engineering as needs arise, by regular and visiting staff."
McGill,MECH 502,Topics in Mechanical Engineering, , ,"Mechanical Engineering : A course to allow the introduction of new topics in Mechanical Engineering as needs arise, by regular and visiting staff."
McGill,MECH 510,Engineering Acoustics, , ,"Mechanical Engineering : Vibratory and acoustic disturbances propagated in homogeneous media. Modelling of acoustic systems using lumped-parameters. Simple sound wave fields, transverse waves in strings and bars, longitudinal waves in bars, and transverse waves in membranes, beams, and plates. Basic wave propagation phenomena and sound source models."
McGill,MECH 515,Unsteady Gasdynamics, , ,"Mechanical Engineering : Fundamentals of unsteady gasdynamics. Shock and detonation waves in gases and condensed material. Condensed explosives: hydrodynamic theory, equations of state, initiation. Shock interactions. Blast wave theory, similarity methods, blast scaling."
McGill,MECH 516,Computational Gasdynamics, , ,Mechanical Engineering : Fundamentals of computational fluid dynamics. Numerical methods for hyperbolic conservation laws: first- and higher-order upwind schemes; monotonicity and Godunov theorem; total-variation-diminishing schemes; Riemann solvers; treatment of source terms; multi-dimensional methods. Introduction to grid generation and adaptation. Methodology for the comparison of numerical and experimental results.
McGill,MECH 524,Computer Integrated Manufacturing, , ,Mechanical Engineering : A study of the present impact of computers and automation on manufacturing. Computer-aided systems. Information modelling. Information system structures. Study of several types of production systems. Integration issues: inter-and intra-enterprise. Laboratory experience with manufacturing software systems.
McGill,MECH 526,Manufacturing and the Environment, , ,"Mechanical Engineering : Course topics include: clean manufacturing, product and process design for minimizing materials and energy use, the product life cycle, impact of technology on the environment, environmental impact assessment, regulatory process, and managing the ""political"" process."
McGill,MECH 528,Product Design, , ,"Mechanical Engineering : A study of the design issues present in product life cycle demands. Computer-aided systems. Rapid prototyping. Design for manufacturability. Integration of mechanics, electronics and software in products. Effect on design of product cost, maintainability, recycling, marketability."
McGill,MECH 533,Subsonic Aerodynamics, , ,"Mechanical Engineering : Kinematics: equations of motion; vorticity and circulation, conformal mapping and flow round simple bodies. Two-dimensional flow round aerofoils. Three-dimensional flows; high and low aspect-ratio wings; airscrews. Wind tunnel interference. Similarity rules for subsonic irrotational flows."
McGill,MECH 534,Air Pollution Engineering, , ,"Mechanical Engineering : Pollutants from power production and their effects on the environment. Mechanisms of pollutant formation in combustion. Photochemical pollutants and smog, atmospheric dispersion. Pollutant generation from internal combustion engines and stationary power plants. Methods of pollution control (exhaust gas treatment, absorption, filtration, scrubbers, etc.)."
McGill,MECH 537,High-Speed Aerodynamics, , ,"Mechanical Engineering : Equations of compressible flows. Planar and conical shock waves. Expansion and shock wave interference; shock tubes. Method of characteristics. Supersonic nozzle design. Aerofoil theory in high subsonic, supersonic and hypersonic flows. Conical flows. Yawed, delta and polygonal wings; rolling and pitching rotations. Wing-body systems. Elements of transonic flows."
McGill,MECH 538,Unsteady Aerodynamics, , ,Mechanical Engineering : Fundamental equations of unsteady compressible flows in fixed or moving reference frames. Unsteady flows past bodies in translation and having oscillatory motions. Oscillations of cylindrical pipes or shells subjected to internal flows. Vortex theory of oscillating aerofoils in incompressible flows. Theodorsen's method. Unsteady compressible flow past oscillating aerofoils.
McGill,MECH 539,Computational Aerodynamics, , ,"Mechanical Engineering : Fundamental equations. Basic flow singularities. Boundary element methods. Source, doublet and vortex panel methods for 2D and 3D incompressible and compressible flows. Method of characteristics. Euler equations for inviscid rotational flows. Finite-difference and finite-volume methods. Explicit and implicit time-integration methods. Quasi 1D solutions. Nozzle and confined aerofoil applications."
McGill,MECH 542,Spacecraft Dynamics, , ,"Mechanical Engineering : Review of central force motion; Hohmann and other coplanar transfers, rotation of the orbital plane, patched conic method. Orbital perturbations due to the earth's oblateness, solar-lunar attraction, solar radiation pressure and atmospheric drag. Attitude dynamics of a rigid spacecraft; attitude stabilization and control; attitude manoeuvers; large space structures."
McGill,MECH 547,Mechanics of Biological Materials, , ,"Mechanical Engineering : Mechanics of proteins (collagen, keratin), polysaccharides (cellulose, chitin), cells, skin, bone, teeth, seashells, insect and arthropod cuticles. Emphasis on microstructure-property-function relationships and on multiscale approach. State-of-the-art experimental and modelling techniques. Self-healing and adaptive biological materials."
McGill,MECH 548,Cellular Materials in Natural and Engineering Structures, , ,"Mechanical Engineering : Overview of hierarchical solids exhibiting cellular structure. Cell size, shape and topology of bending and stretching dominated materials, including periodic microtruss lattice, plant cellular tissue and trabecular bone. Theories for modelling the mechanics and the physical properties; design and optimization of multifunctional cellular solids for ultralight aerospace and biomedical applications."
McGill,MECH 550,Vibrations of Continuous Systems, , ,"Mechanical Engineering : Introduction to continuous systems. Discretization methods. Vibrations of Euler-Bernoulli and Timoshenko beams. Boundary conditions, intermediate supports and penalty method. Strain-displacement relationships for plates/shells. Vibrations of plates and shells. Sloshing and added mass. Effect of geometric imperfections and thermal loads. Introduction to nonlinear dynamics and stability. Introduction to experimental techniques."
McGill,MECH 551,Nonlinear Dynamics of Shell Structures, , ,Mechanical Engineering : Introduction to nonlinear dynamics and stability; softening and hardening systems; bifurcations; Lyapunov exponents; nonlinear strain-displacement relationships; Lagrangian description; plates and shells; nonlinear vibrations of plates and shells; reduced-order models; stability of shells with cardiovascular application; supersonic flutter of circular cylindrical shells (rockets).
McGill,MECH 554,Microprocessors for Mechanical Systems, , ,"Mechanical Engineering : Digital logic and circuits - asynchronous and synchronous design. Microcontroller architectures, organization and programming - assembly and high-level. Analog/ digital/hybrid sensors and actuators. Sensing and conditioning subsystems. Interfacing issues. Real-time issues. Operator interfaces. Laboratory exercises on digital logic design, interfacing and control of peripherals with a final team project."
McGill,MECH 556,Microfluidics and BioMEMS, , ,"Mechanical Engineering : Fundamentals of micro-electro-mechanical systems (MEMS) and microfluidic devices (also called lab-on-a-chip devices), and their applications to biology and medicine. Topics include: microfabrication techniques, MEMS sensing and actuation principles, microfluidics theories, microfluidic device design, packaging and characterization of MEMS and microfluidic devices, bioanalytical techniques in microfluidics. Students will have the opportunity to conduct two term designs in microfluidics and bioMEMS."
McGill,MECH 561,Biomechanics of Musculoskeletal Systems, , ,"Mechanical Engineering : The musculoskeletal system; general characteristics and classification of tissues and joints. Biomechanics and clinical problems in orthopaedics. Modelling and force analysis of musculoskeletal systems. Passive and active kinematics. Load-deformation properties of passive connective tissue, passive and stimulated muscle response. Experimental approaches, case studies."
