School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
UCalgary,Manufacturing Engineering 417,Manufacturing and Production Processes, , ,"The role and characterization of manufacturing technology within the manufacturing enterprise. Overview of deformation processes, joining processes, consolidation processes, material-removal processes, and material alteration processes. Process selection and planning."
UCalgary,Mechanical Engineering 101,Mechanical and Manufacturing Engineering Block Course, , ,"Special topics in Mechanical and Manufacturing Engineering. Research and industry presentations, software training, informational sessions, and field trips as resources permit."
UCalgary,Mechanical Engineering 317,Mechanics of Deformable Solids I, , ,"Review of axial-force, shear-force, bending moment and torque diagrams. Review of vector and matrix algebra. Kinematics of deformation and strain. Concept of stress. Constitutive equations. The states of plane stress and plane strain. Solutions to elementary elasticity problems - axial force, torsion, bending, shear force. Deflection of beams. Euler buckling. Yield criteria."
UCalgary,Mechanical Engineering 337,Computing Tools for Engineering Design, , ,"The application of computer tools to solve practical engineering problems; advanced engineering computing including algorithm development, debugging, and verification and interpretation of results; mathematical modelling using high-level programming languages and fundamentals of numerical analysis; introduction to data analysis using machine learning concepts."
UCalgary,Mechanical Engineering 339,Engineering Graphics and CAD, , ,"Technical sketching. Orthographic projections. Multiviews, auxiliary views and section views. Dimensions and tolerances. Working drawings. Design applications. Computer-Aided Design (CAD) software is used for 3D modelling and 2D drawing."
UCalgary,Mechanical Engineering 341,Fundamentals of Fluid Mechanics, , ,"Basic principles of mechanics of fluids. Fluid statics: forces on surfaces, buoyancy, stability. Continuity, energy and momentum equations applied to control-volume analysis. Dimensional analysis and physical similarity. Introduction to external flows and flow through pipes. Applications to a variety of problems in mechanical engineering."
UCalgary,Mechanical Engineering 421,Materials I, , ,Fundamentals of materials science with emphasis on the structure of materials and structure/property relationships: atomistic models; equilibrium phase diagrams; kinetics and non-equilibrium transformation diagrams; thermal-mechanical processing; microstructure formation and control; ductility mechanisms; material selection; and an introduction to fracture.
UCalgary,Mechanical Engineering 461,Foundations of Mechatronics, , ,"Modelling, analysis, and design of dynamic systems, including mechanical, electrical, electromechanical, fluidic, thermal, and mixed systems. Transient and forced response of linear time-invariant systems. Performance analysis and design to meet specifications in the time and frequency domains. Application of feedback control to dynamic systems. Laboratory: programming and interfacing a microcontroller with sensors and actuators."
UCalgary,Mechanical Engineering 471,Heat Transfer, , ,"Modes of heat transfer; conduction, convection, radiation. Conduction in plane walls and cylinders. Conduction-convection systems, fins. Principles of convection. Empirical and practical relations for forced convection heat transfer. Natural convection. Condensation and boiling heat transfer. Heat exchangers. The log-mean temperature difference method."
UCalgary,Mechanical Engineering 473,Fundamentals of Kinematics and Dynamics of Machines, , ,Basic mechanisms and linkages in machinery. Kinematics and kinetics of mechanisms. Cam design and dynamic analysis. Ordinary and planetary gear trains.
UCalgary,Mechanical Engineering 479,Mechanics of Deformable Solids II, , ,"One-dimensional viscoelasticity. Review of Linear Algebra. Kinematics of the deformation, strain and compatibility. Balance equations, stress and equilibrium. Linear elastic constitutive equations. Initial and boundary conditions in linear elasticity. Solution to axi-symmetric and two-dimensional boundary value problems in elasticity. Failure criteria. Principle of virtual work and energy methods. The stiffness, Rayleigh-Ritz and finite element numerical methods in solid mechanics. "
UCalgary,Mechanical Engineering 485,Mechanical Engineering Thermodynamics, , ,"Review of fundamentals; thermodynamic properties; flow and non-flow processes; Carnot cycle; Rankine cycle including reheat and regeneration. Engine gas cycles including simple gas turbines; gas turbines with reheat, intercooling and heat exchange. Reciprocating air compressors and expanders. Applications of humidity considerations; heat-pump and refrigeration cycles and their performance criteria. Combustion processes, chemical equilibrium, dissociation."
UCalgary,Mechanical Engineering 493,Machine Component Design, , ,"Introduction to the principles of machine component design. Design for stiffness, strength, and endurance. Surface contacts, wear, and lubrication. Tolerances and fits. Design and selection of mechanical elements such as shafts, bolted joints, welded joints, hydrodynamic bearings, ball and roller bearings, gears, belts, brakes, clutches, and springs."
UCalgary,Mechanical Engineering 495,Fluid Mechanics, , ,"Control volume methodology for multi-dimensional systems as applied to conservation principles (mass, linear and angular momentum); Navier-Stokes equations applied to pipe and boundary layer flows; basic principles of potential flow theory and aerodynamics and an introduction to compressible flow (convergent-divergent channels and normal shocks)."
UCalgary,Mechanical Engineering 585,Control Systems, , ,Modelling of physical systems; feedback control; stability; performance specification in the time and frequency domains; root locus plots; Bode and Nyquist plots; Proportional/Integral/Derivative (PID) control and dynamic compensation.
UCalgary,Mechanical Engineering 599,Vibrations and Machine Dynamics, , ,"Linear vibration theory: free and forced vibration of single- and multi- degree-of-freedom systems; damping in machines; vibration absorbers; experimental modal analysis. Balance of rotating machinery: sources of unbalance, rigid rotors, flexible rotors, critical speeds, balancing principles. Lagrange equations: application to mechanical systems."
UCalgary,Engineering 501,Senior Capstone Design Project I, , ,"A team-based design course in which students apply the knowledge and skills acquired in earlier courses while refining their skills in teamwork and project management. Students work towards innovative, solutions to industry-sponsored design projects, and engage in individual critical reflection on their course activities, team performance, and on their growth as an engineering designer within their undergraduate program. "
UCalgary,Engineering 502,Senior Capstone Design Project II, , ,"A continuation of the capstone design project, where student teams build on their design work in Part I."
UCalgary,Mechanical Engineering 502,Mechanical Engineering Capstone Design Project II, , ,"A continuation of the capstone design project, where student teams build on their design work in Part I."
UCalgary,Engineering 503,Entrepreneurial Capstone Design Project I, , ,"A team-based design course in which students apply the knowledge and skills acquired in earlier courses while refining their skills in teamwork and project management. Students work towards innovative solutions to design projects with an entrepreneurial focus, and engage in individual critical reflection on their course activities, team performance, and on their growth as an engineering designer within their undergraduate program."
UCalgary,Engineering 504,Entrepreneurial Capstone Design Project II, , ,"A continuation of the entrepreneurial capstone design project, where student teams build on their design work in Part I."
UCalgary,Mechanical Engineering 501,Mechanical Engineering Capstone Design Project I, , ,"A team-based project course with the focus on the design process associated with mechanical and manufacturing engineering. The design process consists of the stages of conceptual design, design development and verification. Project management, teamwork and communication are emphasized for professional development."
UCalgary,Mathematics 375,Differential Equations for Engineers and Scientists, , ,"Definition, existence and uniqueness of solutions; first order and higher order equations and applications; Homogeneous systems; Laplace transform; partial differential equations of mathematical physics. "
UCalgary,Physics 365,"Acoustics, Optics and Modern Physics (for students in Engineering)", , ,Wave motion as applied to acoustics and physical optics. Wave-particle duality applied to light and matter; electron energy levels of atoms and crystals.
UCalgary,Physics 369,"Acoustics, Optics and Radiation (for students in Engineering)", , ,"Wave motion as applied to acoustics, geometric and physical optics, and radiant energy transfer. Traditional and modern applications."
UCalgary,Biomedical Engineering 509,Introduction to Biomedical Imaging and Applications, , ,"Principles of various imaging modalities used in Biomedical engineering applications, including CT, MRI, ultrasound, PET, SPECT. Image processing operations: filtering, enhancement, feature extraction, pattern recognition and image reconstruction. Image registration and integration of different imaging modalities."
UCalgary,Biomedical Engineering 515,Bioengineering Methods in Systems Biology and Physiology, , ,"Concepts from systems theory, differential equations, and stochastic processes applied to physiological and biological systems. Experimental and computational approaches to the study of gene expression and gene networks. Use of quantitative model-based approaches for integrative analysis of physiological and biological functions. Case studies of applications to disease mechanisms and the drug discovery process."
UCalgary,Biomedical Engineering 523,Biomechanics of Movement, , ,"Introduction to musculoskeletal biomechanics, including experimental and analytical approaches to the analysis of movement, experimental instrumentation and devices, and joint dynamics. Review of linear algebra. Description of physical space, coordinate systems, optical measurement of marker position. Three-dimensional rigid body kinematics, extraction of the kinematical quantities from the experimental data. Three-dimensional rigid body dynamics, determination of segmental inertial properties, determination of the joint forces and moments, measurement of ground reaction forces, theorem of the impulse. Force sharing problem, method of the Lagrange multipliers, optimisation. Elements of muscle and cartilage mechanics, introduction to the analysis of healthy and pathologic gait. Laboratory experiences complement and reinforce the theory. "
UCalgary,Biomedical Engineering 525,Biomechanics of Tissues, , ,"The structure and functional behaviour of complex tissues which make up the human musculoskeletal system (bone, cartilage, muscles, tendons, ligaments) and cardiovascular systems (heart, blood vessels) will be explained by applying basic principles of continuum mechanics. Introductory topics include: review of linear and tensor algebra, kinematics of continua, deformation gradient, deformation and strain tensors, balance equations and Cauchy stress tensor, stress power and measures of stress. Constitutive equations introduced as they apply to the study of biological tissues; anisotropy and inhomogeneity, fibre-reinforced behaviour. Laboratory experiences complement and reinforce the theory. "
UCalgary,"Energy and Environment, Engineering 575",Alternative Energy Systems, , ,"Review of electrical machines, thermodynamics, and fluid mechanics. Alternative energy systems such with emphasis on hydro, solar photovoltaics, and wind power for electricity production. System design, cost, and sizing, and environmental impacts of alternative energy systems. Effects of intermittency of power production and integration into the electricity grid. Energy storage."
UCalgary,Engineering 515,Project Management for Engineers, , ,"Covers the application of project management principles such as planning, scope development, design, procurement, construction, commissioning and start-up to engineering projects. Class reviews aspects of a current major engineering projects and case studies."
UCalgary,Mechanical Engineering 505,Robotics, , ,"Kinematics, statics, dynamics and control of robot arms. Robot actuators, drives, sensors, and vision. Applications of robots. "
UCalgary,Mechanical Engineering 519,Special Topics in Mechanical Engineering, , ,Advanced topics in Mechanical Engineering.
UCalgary,Mechanical Engineering 521,Materials II, , ,Fundamentals and applications of materials science to engineering design: welding metallurgy; deformation and strength behaviour of real materials; failure analysis; fibre reinforced composites; fracture mechanics; fatigue; and creep.
UCalgary,Mechanical Engineering 547,Finite Element Method, , ,One- and multi-dimensional problems in linear and steady heat conduction and elasticity. Emphasis on: strong and weak formulation of the boundary value problems (BVP) and their approximation by Galerkin's method; fundamentals of finite element interpolation and construction of interpolation functions for a variety of multi-dimensional element shapes; existence and uniqueness of the solution; error estimates; finite element arrays and data structures employed in computer programs; numerical integration techniques; and mesh construction.
UCalgary,Mechanical Engineering 561,Mechatronics Design Laboratory I, , ,"A hands-on laboratory experience in the design and analysis of electro-mechanical components. Introduction to microprocessor-controlled electromechanical systems. Laboratory projects to configure, design, and implement a succession of mechatronic systems. Topics of lectures and labs include aliasing, quantization, electronic feedback, power amplifiers, digital logic, encoder interfacing, and motor control. "
UCalgary,Petroleum Engineering 561,Fuel Science and Technology, , ,"Classification of fuels. Origin, geology, production and processing of fossil fuels. Supply, consumption and demand for fuels - historical patterns and future trends. Thermodynamics and reaction kinetics of combustion. Physical and chemical properties and influence on fuel utilization. Ecological, efficiency, safety, economic considerations. Non-conventional fuels. Transportation and handling."
UCalgary,Mechanical Engineering 570,Aerodynamics, , ,"An introductory course in aerodynamics for engineers. Kinematics and dynamics of viscous and inviscid flow; airfoil dynamics including thin airfoil theory and lifting line theory, finite wings, panel methods and airfoil parameters. Boundary layer theory and boundary layer control as applied in aerodynamics. Introduction to computational fluid dynamics and experimental aerodynamics. "
UCalgary,Mechanical Engineering 571,Aeroelasticity, , ,"Introduction to the interactions between structural dynamics (elastic and inertia forces) and aerodynamic forces. Concepts of static aeroelasticity (lift distribution, divergence and control effectiveness) and dynamic aeroelasticity (flutter) for fixed-wing aircraft. How to derive the equations of motion for complete aeroelastic systems, apply various methods of structural dynamics analysis and perform simplified analysis of static and dynamic aeroelastic phenomena. The elementary methods of incorporating aeroelastic phenomena in aircraft design and the importance of doing so from a practical point of view."
UCalgary,Mechanical Engineering 572,Computational Fluid Dynamics, , ,"An introduction to finite volume and finite element approximations; turbulence modelling, including Reynolds-Averaged Navier-Stokes (RANS), Large Eddy Simulation (LES), and Variational Multi-Scale (VMS) methods; time-marching schemes; linear and non-linear solvers; grid generation and adaptation; post-processing of the solution; and parallel computing (with the focus on MPI)."
UCalgary,Mechanical Engineering 573,Design and Manufacturing of Lightweight Structures, , ,"Overview of high-performance lightweight materials used in structural applications, namely fibre-reinforced polymer composites. Considerations for material selection, manufacturing, characterization and testing. Failure analysis. Discussion of materials-processing-structure-property relationships. Applications to aerospace fabrication will be discussed. Practical skills to be developed through a laboratory component."
UCalgary,Mechanical Engineering 574,Propulsion, , ,"Introduction to propulsion for aerospace vehicles. Air-breathing and rocket propulsion systems analyzed using principles from thermodynamics, fluid mechanics, heat transfer, and combustion. Individual components such as intakes, compressors, combustors, heat exchangers, turbines, and nozzles will be introduced. Performance parameters, such as thermal and propulsive efficiencies, specific fuel consumption, thrust-to-weight ratio, specific impulse, total impulse, characteristic velocity will be used to assess various propulsion concepts."
UCalgary,Mechanical Engineering 583,Mechanical Systems in Buildings, , ,"Fundamentals of heating, ventilating, and air conditioning systems in buildings. Heating and cooling loads. Codes, regulations, and standards. System selection, generation equipment, heat exchangers, distribution and driving systems, terminal units, controls and accessories, and cost estimating. Energy efficiency and renewable energy applications. Elevators and escalators. Lifting devices. Sewage systems."
UCalgary,Mechanical Engineering 587,Continuum Mechanics, , ,"Kinematics of deformation, concept of stress, balance of mass, linear momentum, angular momentum and energy. Thermodynamics of continua. Constitutive equations for viscous fluids and nonlinear elastic solids."
UCalgary,Mechanical Engineering 595,Gas Dynamics, , ,"Fundamentals of one-dimensional gas dynamics. Isentropic and non-isentropic flows, applications of dynamical similarity to shock waves. Oblique shocks, supersonic nozzles, flows with friction or heat transfer. Introduction to computational fluid dynamics (CFD)."
UCalgary,Mechanical Engineering 597,Turbomachinery, , ,"Performance of turbomachines, machine selection, Reynolds number and scale effects. Two dimensional flow in turbomachines, degree of reaction and vector diagrams; flow irreversibilities and loss coefficients; pump, compressor and turbine efficiencies. Design of pumps, fans, centrifugal compressors, axial-flow compressors, and axial-flow turbines. Combination of machines with pipes or ducts."
UCalgary,Manufacturing Engineering 501,Modelling and Simulation of Manufacturing Systems, , ,General modelling of production systems. Spreadsheet modelling for capacity analysis. Fundamentals of discrete-event simulation including: key concepts; simulation world views; the simulation study life cycle. Modelling and programming aspects of discrete-event simulation including: verification and validation; simulation animation; interfacing simulation software with other systems. Statistical aspects of discrete-event simulation including: random number and random variate generation; input process modelling; output analysis; variance reduction techniques. Applications of discrete-event simulation to the design and analysis of manufacturing systems.
UCalgary,Manufacturing Engineering 503,Computer-Aided Design and Manufacturing, , ,"Hardware and software for computer-aided design and manufacturing (CAD/CAM) systems. Geometric modelling, transformation and visualization. Modelling of freeform curves and surfaces. Programming for computer numerically controlled (CNC) machining. Integration of CAD/CAM systems, Applications in motion analysis, structure analysis, optimization, rapid prototyping, reverse engineering and virtual engineering."
UCalgary,Manufacturing Engineering 509,Advanced Manufacturing Systems, , ,Manufacturing strategy and competitive manufacturing. Queuing theory and its application to manufacturing systems analysis (including rapid modelling tools). Linear programming and its application to manufacturing systems problems. Scheduling problems in manufacturing. Supply chain modelling and integration. Enterprise resource planning systems.
UCalgary,Manufacturing Engineering 514,Integrated Manufacturing Systems, , ,Fundamentals of integrated and competitive manufacturing. Manufacturing and operations strategy. Topics in production and operations management including: production planning and control systems; inventory management systems; process analysis and improvement; quality management systems.
UCalgary,Manufacturing Engineering 517,Experimental Design and Analysis, , ,"Introduction to statistical Design of Experiments (DOE) techniques for efficient data collection, analysis and interpretation. Analysis of Variance (ANOVA), including blocking and nesting, in full and fractional factorial designs to understand sources of variation in performance. Robust design, including classical response surface and Taguchi techniques, to minimize effects of environmental factors on performance variability. Applications to product and process improvement."
UCalgary,Manufacturing Engineering 527,Project Engineering, , ,"The project lifecycle. Project planning, scheduling, and control. Resource considerations. Cost estimating, planning, and performance. Project risk. Project personnel and organizational structures."
UCalgary,Manufacturing Engineering 533,Computer-Based Control for Industrial Automation, , ,"Concepts of digital control. Digital circuits. Logic Controller architecture, programming using digital logic concepts, and interfacing. I/O devices sensors and actuators. Applications to work cells and production lines."
UCalgary,Petroleum Engineering 521,Introduction to Drilling Engineering, , ,Introduction to the physics of flow in porous media; overview of drilling operations; equipment; relevant processes and procedures; basic completion operation; environmental aspect of drilling and completion operations.
UCalgary,Petroleum Engineering 555,Oil and Gas Field Safety and Equipment, , ,"Review of safety issues, blow outs, fire and other hazards, hydrate formation and decomposition, H2S and other toxic gases, safety standards, impact of petroleum operations on the environment, handling and safe transportation and disposal of petroleum wastes."
UCalgary,Petroleum Engineering 563,Corrosion in Engineering Applications, , ,"Electrochemical principle of corrosion reactions. Corrosion thermodynamics and kinetics. Electrochemical corrosion measurement techniques. Passivity and pitting corrosion. Crevice corrosion and galvanic corrosion. Environmentally assisted cracking. Corrosion control techniques including cathodic protection, coatings and inhibitors. Material selection for corrosion resistance."
UCalgary,Engineering 209,Engineering Economics, , ,"The basic tools and methodology of engineering economic studies. Topics include investment decisions, theory of replacement, economies of scale, externalities, social decision making and government regulation. Examples are drawn from engineering projects."
UCalgary,Economics 209,Engineering Economics, , ,"The basic tools and methodology of engineering economic studies. Topics include investment decisions, theory of replacement, economies of scale, externalities, social decision making and government regulation. Examples are drawn from engineering projects."
UCalgary,Engineering 481,Technology and Society, , ,"An interpretive course on the interrelationship between technology and society. The first part of the course surveys significant historical developments within disciplinary areas such as energy, materials, production processes, structures, transport, communications, and computation. Sequence within each area: discovery, development, application, impact, future. Social and economic consequences are also considered. Historical contributions of Indigenous Peoples in technology and contemporary considerations of impacts of technology on Indigenous rights. The latter part of the course explores contemporary problems of society and technology."
UCalgary,Engineering 213,Engineering Communication, , ,"Professional and technical communication with a focus on developing the ability to communicate complex engineering concepts to engineers as well as general audiences. Planning and composing effective verbal, written, and graphical communication. Providing constructive and professional review and critique of presentations by peers. Identifying key points and summarizing information in a concise and informative manner."
UCalgary,Communication and Media Studies 363,Professional and Technical Communication, , ,"An introduction to professional and technical communication in diverse media. Examines the rhetorical dimensions of workplace settings as well as the process of planning, composing and delivering professional and technical communication for various audiences."
UCalgary,Engineering 513,The Role and Responsibilities of the Professional Engineer in Society, , ,The professional duties and responsibilities of the engineer as they relate to society. Ethics and the engineering profession. Public and worker safety and health. Design for safety. Sustainable development. The engineer and the environment. Environmental stewardship. Essentials of leadership. Gender issues. Employment equity. Fundamentals of Engineering Law. Professional organizations. The Engineering Professions Act. Indigenous perspectives in engineering. 
UCalgary,Aerospace Engineering 410,Aerospace Analysis and Design,aerospace, ,"Basics of aircraft performance. Topics include: equations of motion; forms of drag; thrust and power; aircraft configuration; weight estimates; and sizing. Teams will design, build and fly a remotely piloted aircraft designed to achieve a certain mission requirement. Students will present their designs with formal design reports and flight demonstrations."
UCalgary,Aerospace Engineering 411,Avionics and System Design,aerospace, ,"Introduction to avionics (aviation electronics) in modern aerospace vehicle systems. Impact on vehicle design and performance. Topics include: basic concepts of communication, navigation and surveillance (CNS); radio navigation systems; inertial navigation systems; principles of radar systems; and major communication networks. Students will attain a broad understanding of flight instrumentation, computer control of aircraft, flight control algorithms and system-level analysis. Issues of human-computer interaction will also be discussed."
UCalgary,Electrical Engineering 301,"Instrumentation, Sensors and Interfacing",aerospace, ,"An introduction to essential elements of instrumentation and sensing technology. Topics include embedded system programming, basic inputs such as sensors, switches, and keyboards; basic outputs such as motors, relays, LEDs, displays, and speakers; associated circuitry for inputs and outputs; the basics of communications between devices; and power supplies such as linear, switching, and batteries. Topics will be reinforced through weekly hands-on labs."
UCalgary,Geomatics Engineering 333,Computing for Geomatics Engineers,aerospace, ,"Review of procedural programming and introduction to object-based programming using high level compiled and interpreted languages. Binary and ASCII File I/O, use of function libraries and class libraries. Construction of simple classes. Inheritance and polymorphism. Programming for Geomatics Engineering applications. Visualization and data representation."
UCalgary,Computer Engineering 511,Embedded System Interfacing,aerospace, ,"Review of computer architecture; microcontrollers and their instruction sets; interfacing using common input/output devices, debugging and other software engineering practices, strategies for interrupt handling and exception handling; Interfacing using high level and assembly languages; software and hardware optimizations to achieve real time operations; real time operating systems; Embedded real-time applications."
UCalgary,Electrical Engineering 519,Special Topics in Electrical Engineering,aerospace, ,Current topics in electrical engineering.
UCalgary,Electrical Engineering 503,Computer Vision,aerospace, ,"Introduction to the fundamentals of image processing and computer vision. Image/video acquisition and raw data matrix manipulation; image processing operations and compression methods; object detection, isolation, and classification; 3D tracking and ego-motion with projective transformations."
UCalgary,Electrical Engineering 541,Control Systems II,aerospace, ,"Introduction to sampled-data control systems, discretization of analog systems, discrete-time signals and systems, causality, time-invariance, z-transforms, stability, asymptotic tracking, state-space models, controllability and observability, pole assignment, deadbeat control, state observers, observer-based control design, optimal control."
UCalgary,Electrical Engineering 569,Electronic Systems and Applications,aerospace, ,Introduction to electronic systems; the four elements of electronic monitoring systems; system modelling; sensors; amplifiers; noise characterization; power supplies; frequency conditioning; active filters; analog to digital conversion and anti-aliasing requirements; multichannel data acquisition; real-time conditioning of signals; real-time control.
UCalgary,Electrical Engineering 574,Microwave Engineering,aerospace, ,"Modelling and analysis of lumped and distributed RF networks, analysis and design of passive structures and impedance matching networks, S parameters, linear modelling of transistors. Power, noise and distortion calculations for communication transceivers, analysis and design of wireless radio link and satellite communication link. Theory, analysis and design of small signal amplifiers, low noise and balanced amplifiers. Prototyping using printed circuit board technology, introduction to Computer Aided Design (CAD) tools and Computer Aided Testing Equipment."
UCalgary,Software Engineering 401,Software Architecture,aerospace, ,Software architectures and design for non-functional software properties. Introduction to program comprehension skills including analysis of existing architectures.
UCalgary,Software Engineering 550,Engineering Large Scale Analytics Systems,aerospace, ,"Sources and characteristics of large scale data, i.e., ""big data"", large scale data analysis, benefits of large scale data analysis to various industry domains, programming paradigms and middleware technologies for scalable data analysis, algorithms that enable large scale data processing, application of large scale data algorithms in selected application domains, e.g., Web user behaviour analysis and text processing, analytics frameworks."
UCalgary,Software Engineering for Engineers 544,Data Science for Software Engineers,aerospace, ,"Fundamental topics in data collection, preparation, exploration, mining and machine learning will be covered with a focus on software development."
UCalgary,Electrical Engineering 441,Control Systems I,aerospace, ,Component modelling and block diagram representation of feedback control systems. Mathematical modelling of dynamic systems; state-space representation and frequency domain representation of dynamic systems. Transient response analysis and steady-state error analysis. Root-locus analysis and design. Frequency response analysis with Bode and Nyquist stability criterion. Compensation design techniques. Introduction to multi sensor state feedback compensator design. Overview of digital control systems and industrial controllers.
UCalgary,Geomatics Engineering 585,Wireless Location,aerospace, ,"Fundamentals of radio-frequency propagation, principles of radio-frequency positioning, observations and their associated error sources. Introduction to self-contained inertial sensors including odometers, gyros, accelerometers, and augmentation of RF methods with self-contained sensors and other data sources. Current systems: Assisted GPS, cellular telephone location techniques, pseudolites, location with wireless computer networks, ultra-wideband. Applications: outdoor and indoor personal location, asset tracking."
UCalgary,Geomatics Engineering 589,3D Visual Perception,aerospace, ,"Photogrammetric, computer-vision and robotic methods for extracting three-dimensional information from images, videos or image sequences. Introduction to Lie Algebra. Projective geometry. Epipolar geometry. Geometry of image triplets. Overview of feature-based matching techniques. View clustering and structure from motion. Bundle adjustment techniques. Optical and scene flow estimation. Deterministic visual SLAM, probabilistic visual SLAM and visual-inertial SLAM. Probabilistic occupancy grid mapping for obstacle avoidance. Other advanced topics in the state-of-the-art visual odometry."
UCalgary,Geomatics Engineering 615,Advanced Physical Geodesy,aerospace, ,"Potential theory and geodetic boundary value problems (GBVPs). Solution approaches to the Molodensky problem. Least-squares collocation (LSC). Hilbert spaces with kernel functions. Variational principles, improperly posed problems and regularization. The altimetry-gravimetry and overdetermined GBVPs. Solution of GBVPs by integral techniques, fast Fourier transforms and LSC. Use of heterogeneous data sets and noise propagation. Applications to gravity prediction, geoid determination, deflection estimation, satellite altimetry and airborne gravimetry and gradiometry. Current research activities."
UCalgary,Geomatics Engineering 623,Inertial Surveying and INS/GPS Integration,aerospace, ,"Inertial sensors and their application in inertial navigation, existing inertial systems, new developments in strapdown technology. Practical aspects of inertial positioning definition of an operational inertial frame, inertial error models. Effect of inertial sensor errors on the derived navigation parameters, performance characteristics of inertial sensors, calibration of inertial sensors. Mechanization equations in different co-ordinate frames, step by step computation of the navigation parameters from the inertial sensor data introduction to Kalman filtering for optimal error estimation, modelling INS errors by linear state equations, practical issues for the implementation of update measurements (ZUPT, CUPT, Integrated systems), current research activities."
