School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
Memorial University,ME 6701,Computer Aided Engineering Applications, , ,"(same as the former ENGI 6928, the former ENGI 7928) introduces a variety of Computer Aided Engineering (CAE) applications based on advanced 3D CAD modelling. The fundamentals of 3D modelling are covered. CAE include assembly modelling, mechanism animation and finite element analysis. Applications include Computer Aided Manufacturing (CAM); model based inspection; reverse engineering; document/drawing production; data exchange; and data management. Lab exercises provide exposure to solid modelling and CAE applications using CAD/CAM/CAE tools."
Memorial University,ME 6702,Mechanical Component Design I, , ,"(same as the former ENGI 5927, the former ENGI 6929) examines adequacy assessment and synthesis of machine elements with a focus on failure prevention, safety factors, and strength; static failure and fatigue analysis of components. Topics include the design of power screws, bolted connections, welds, and shafts."
Memorial University,HKR 2311,Introduction to Anatomy and Physiology, , ,"is designed to provide students with general overview of the anatomy and physiology of the human body. Students will explore skeletal, muscular, neural and cardiorespiratory systems in addition to a very brief introduction to cell structure and 'cellular' muscle function."
Memorial University,ENGI 005W,Engineering Work Term 5, , ,"requires students to continue to engage in advanced facets of engineering. Participation in their selected engineering discipline is expected. Students should apply skills independently in engineering analysis, contribute to a safe work environment, and utilize engineering tools while understanding their limitations. They will contribute significantly to design and/or problem solving processes, and demonstrate project management and leadership abilities. The level of responsibility should be commensurate with their academic background and experience."
Memorial University,ME 7203,Instrumentation and Experimental Design, , ,"(same as the former ENGI 7930) involves analysis and design of mechanical measurement systems and multi factor experiments. Topics covered include static and dynamic characteristics of sensors, Fourier transforms, sampling theorem and signal conditioning, uncertainty analysis of sensors, sensors for motion control, load sensing and process control, one factor vs multi factor experiments, factorial design and analysis, partial factorial design and blocking, response surface methodology (RSM)."
Memorial University,ME 7704,Mechanical Design Project I, , ,"(same as the former ENGI 7926) is the first of two capstone design courses in Mechanical Engineering. In this course mechanical students are organized into small groups or teams, which must complete a design challenge. The project is presented as an open-ended problem statement with specific performance objectives. The system must be designed, prototyped and tested during the semester. Each team is a small consulting firm and is required to document its object planning as well as its design."
Memorial University,ENGI 006W,Engineering Work Term 6, , ,"requires students to further engage in various advanced facets of engineering. Participation in their selected engineering discipline is expected. Students should gain further appreciation of the use and importance of acquired analytical skills in engineering analysis, and significantly contribute to design and/or problem solving processes. The level of responsibility should be commensurate with their academic background and experience. Work scope should be mostly independent, with longer timelines, and with the possibility of leadership opportunities."
Memorial University,ENGI 8152,Engineering Professionalism II, , ,"(same as the former ENGI 7102) examines the demands upon the 21st Century engineer. Topics include the roles and responsibilities of the professional engineer in society, the Engineering Code of Ethics, sustainable development, environmental stewardship, the place of technology in society and the nature of technological decisions. Students will reflect on their entire course of studies, in the context of current accreditation graduate attributes. This is a writing-intensive course with a critically-reflective component."
Memorial University,ME 8705,Mechanical Design Project II, , ,"(same as the former ENGI 8926) is the Mechanical Engineering capstone project, building on skills acquired in ME 7704. Student teams choose a unique design challenge and proceed to generate a solution. Problems are often drawn from industry and, where possible, interdisciplinary interaction is encouraged. The problem proponent will act as the ""client""and the team is expected to generate a solution. Emphasis is placed on oral and written communication and technical aspects. Wherever possible, elements should be prototyped and tested."
Memorial University,HKR 4703,Occupational Ergonomics and Sport Biomechanics, , ,"focuses on the contrast between biomechanical analyses of workplace tasks and athletic movement. Students will conduct a detailed biomechanical analysis of a given movement, in the workplace or for a given sport, with regard to both the probability of injury and optimization of performance."
Memorial University,ME 7104,Industrial Materials, , ,"(same as the former ENGI 7911) includes metals and alloy systems, strengthening mechanisms of metals, iron-carbon alloys, corrosion resistant alloys, light metals and their alloys, copper and nickel base alloys, super alloys, the function of alloying elements in metals, heat treatments, surface hardening, and surface modification."
Memorial University,ME 7703,Mechanical Component Design II, , ,"(same as the former ENGI 6927, the former ENGI 7929) is a continuation of the ME 6702 course in analysis and synthesis of machinery, including advanced analysis of machine elements such as clutches, brakes, couplings, journal bearings and gears. Advanced machine design concepts are examined, such as reliability, optimization and techniques for stimulating innovative design. A synthesis project involving the machine elements studied is usually included."
Memorial University,ME 8604,Fatigue and Fracture Mechanics, , ,"(same as the former ENGI 8933) is an introduction to fatigue and fracture analysis of metallic components, failure mechanisms, fracture mechanisms, effects of cracks, notches, collapse; linear elastic fracture mechanic analysis; design of components to avoid fracture; fatigue crack propagation, fracture initiation, crack arrest; and fracture toughness measurements."
Memorial University,ME 7205,Mechatronics II, , ,"(same as the former ENGI 7953) emphasizes the integration of the core technologies on which contemporary, mechatronic designs are based. Topics covered include combinational logic circuit design, sequential logic circuit design, modelling and control of servo motors, selection, sizing, and modelling of servo valves and hydraulic actuators, microcontroller technology and interfacing (relays, timers, PWM control, interrupts, digital communication)."
Memorial University,ME 8305,Modelling and Simulation of Dynamic Systems, , ,"(same as the former ENGI 8946) emphasizes interdisciplinary system models, equation formulation and structure, and model complexity. The bond graph modelling language will be introduced to simulate systems containing mechanical, electrical, thermal, hydraulic, and magnetic components."
Memorial University,PE 6202,Offshore Petroleum Geology and Technology, , ,"(same as the former ENGI 6602) introduces basic concepts in geology and geophysics, from the origins of hydrocarbons through migration in the Earth's crust, accumulation in reservoirs and the strategies used to discover and to exploit liquids found in the subsurface. Topics include the offshore oil and gas industry in harsh environment, platforms and structures, exploration phase of offshore oil development, production drilling and completion, and oil and gas transportation system"
Memorial University,PE 7291,Petroleum Production Engineering, , ,"(same as the former ENGI 8691) examines the procedures and equipment necessary for preparing a well to produce hydrocarbons, maximizing flow rate during the life of the well; techniques for well productivity analysis in under-saturated, saturated, and natural gas reservoirs; well completion configuration tubulars; packers and subsurface flow control devices; completion and work over fluids; perforating oil and gas wells; formation damage; surfactants for well treatment; hydraulic fracturing; acidizing; scale deposition, removal, and prevention; work over and completion rigs; artificial lift."
Memorial University,PE 8290,Reservoir Engineering, , ,"(same as the former ENGI 8690) examines fluid pressure regimes, oil recovery factors, calculation of hydrocarbon volumes, reservoir rock characteristics, reservoir fluid properties, porosity and permeability, material balance, and well test analysis."
Memorial University,ME 7404,Heat Transfer II, , ,"(same as the former ENGI 7901) examines advanced topics in heat transfer; multidimensional heat conduction: shape factors, numerical methods, moving heat sources; phase change heat transfer: melting, solidification, condensation, and boiling; natural convection: external flows, internal flows; multimode heat transfer; and environmental radiation."
Memorial University,ME 7405,Mechanical Equipment, , ,"(same as the former ENGI 7903) examines performance characteristics of mechanical equipment; fluid power devices: pipes; valves; turbomachinery: pumps; fans; blowers; compressors; heat transfer devices: heat exchangers; boilers, and cooling towers."
Memorial University,ME 8406,Design of Thermal Systems, , ,(same as the former ENGI 8903) examines thermal system design; modeling of thermal systems; steady and transient system simulation; single and multi-variable optimization; overall system performance; thermodynamic optimization; selected design case studies.
Memorial University,ECE 7410,Image Processing and Applications, , ,"(same as the former ENGI 7854) presents fundamental theoretical and practical concepts of image processing and analysis. These concepts include image enhancement and filtering, frequency domain analysis, morphological image operations, image segmentation, and feature extraction. The course enables the use of these concepts to automatically process and analyze images and videos from various real-world applications such as biomedical imaging, visual surveillance, and robotics."
Memorial University,ECE 8410,Computer Vision, , ,"(same as Computer Science 4301, the former ENGI 8814) studies how to develop methods that enable a machine to ""understand"" or analyze images. The course introduces the fundamental problems in computer vision and the state-of-the-art approaches that address them. Topics include feature detection and matching, geometric and multi-view vision, structure from X, segmentation, object tracking and visual recognition."
Memorial University,ME 7204,Robotics and Automation, , ,"(same as the former ENGI 7952) provides the fundamentals in robotic manipulators and arms. The course provides basic understanding in coordinate transformations for spatial description, both kinematical and kinetic analysis, forces and dynamics and finally trajectory generations and path planning."
Memorial University,ME 7603,Finite Element Analysis, , ,"(same as the former ENGI 7934) includes a review of basic concepts required for FEA, basics of stiffness formulation, direct stiffness method, displacement method, one dimensional elements, trusses and frames. Topics include 1D fluid and heat transfer elements, automated analysis and modelling concepts, higher order elements, two dimensional elements - plane stress and plane strain, introduction to 3D elements, introduction to advanced topics and isoparametric formulation."
Memorial University,ME 8504,Computational Fluid Dynamics, , ,"(same as the former ENGI 8947) begins with a review of the equations governing viscous fluid flows and heat transfer. The course includes heat conduction, convection-diffusion, and fluid flow equations; gridding, dependent variable interpolation, discretized equations, solution of the discretized equations, transients and nonlinearities; testing and validation of CFD codes, standard test problems."
Memorial University,ME 7105,Welding and Joining Processes, , ,"(same as the former ENGI 8971) introduces modern welding and joining processes for metallic materials, polymers, and ceramics. Fundamentals of materials joining processes and the impact of the process parameters on the weld geometry, mechanical properties, and quality are discussed. Laboratory exercises will provide hands-on experience with some industrially significant welding processes."
Memorial University,ME 8106,Corrosion and Corrosion Control, , ,"(same as the former ENGI 8911) examines forms of corrosion; the electrochemical nature of the corrosion process; the mixed potential theory, Purbaix diagrams and Evan diagrams; corrosion testing, control use by use of materials, selection, cathodic protection, inhibitors, and coatings. There are case studies of selected corrosion problems."
Memorial University,ME 8304,Machine Dynamics, , ,"(same as the former ENGI 8937) reviews mechanism kinematics and inverse dynamics (prediction of unknown forces and torques required to create a known motion) and continues with forward dynamic analysis of mechanisms (predicting unknown motion due to applied forces and torques) using student-generated computer code and commercial software. Practical applications of dynamics are explored, such as engine shaking forces, balancing of machinery, shaft vibration, design of flywheels, and gyroscopic effects."
Memorial University,ME 8605,Pressure Component Design, , ,(same as the former ENGI 8935) includes pressure vessel design philosophy; membrane theory of shells; stress categories; discontinuous stresses; design of pressure vessel components according to ASME Boiler and pressure vessel and piping codes. There is a design project involving pressure vessel components.
Memorial University,ME 8606,Mechanical Behaviour of Composites, , ,"(same as the former ENGI 8982) includes stress-strain behaviour of composites, properties of matrix and reinforcing materials, mechanics of fibre-reinforced composites, lamina and laminate analysis, and an introduction to manufacturing methods."
Memorial University,ECE 7200,Control Systems II, , ,"(same as the former ENGI 7825) examines state space models for multi-input/output systems; observability, controllability; state feedback without and with integral controller structure, state observers; quadratic optimal regulator and tracking control strategies; discrete-time state equations; and an introduction to optimal control."
Memorial University,ECE 8610,Filter Synthesis, , ,"(same as the former ENGI 8826) introduces analog filters. Topics include transfer functions and frequency response of filters; design of first order passive and active filters; design and analysis of filter circuits such as biquad circuit, Sallen-Key circuit, multiple feedback circuit and state variable filter; RC-CR transformation; cascade design principle; design of Butterworth, Chebyshev and elliptic filters, Bessel-Thomson filters, switched capacitor filters; and the use of Matlab for design of analog filters."
Memorial University,CIV 8580,Subsea Pipeline Engineering, , ,"(same as the former ENGI 8673) provides an introduction to subsea pipeline engineering with a focus on the mechanical design of offshore pipelines. Stress-based, design-based and limit-states design for strength and stability are examined. Other fundamental pipeline engineering design issues such as materials specification, flow assurance and installation are reviewed. Principles of geotechnical engineering and pipeline/soil interaction analysis techniques are investigated. Special topics are also reviewed."
Memorial University,ME 7503,Gas Dynamics, , ,"(same as the former ENGI 8970) begins with an introduction to compressible gas flows, then considers fundamental laws of compressible fluid flow; wave propagation in compressible fluids; isentropic flow of a perfect gas; normal and oblique shock waves; Prandtl-Meyer flows; external compressible flows; flow in ducts, flow with friction (Fanno) and heat transfer (Rayleigh); imperfect gas effects; and measurement of compressible flows."
Memorial University,PE 7171,Safety and Risk Engineering, , ,(same as the former ENGI 8671) begins with an overview of safety and risk issues in the offshore oil and gas industry. The course examines regulatory requirements; hazards and structured analysis tools; risk terminology and quantified risk analysis (QRA) techniques; and safety assessment studies. The course includes project and case studies.
Memorial University,PE 7292,Drilling Engineering, , ,"(same as the former ENGI 8692) covers both offshore and onshore drilling operations and includes: rotary drilling rig operations, well construction sequence, drill string, drill bits, well bore hydraulics, casing and well heads, cementing, well control, directional and horizontal drilling, well planning and fishing operations, and extended reach, horizontal and multilateral well drilling techniques."
Memorial University,PE 8276,Natural Gas Engineering, , ,"(same as the former ENGI 8676) covers process description, design methods, operating procedures, and troubleshooting aspects of gas production facilities including inlet separation operations, hydrate prevention and control, gas dehydration, NGL recovery and dew point control, gas transmission and pipeline design and transportation systems."
Memorial University,PE 8294,Downstream Processing, , ,"(same as the former ENGI 8694) includes: oil and natural gas processing, oil and gas storage facilities and their design, oil and gas separation processes, petroleum refining processes, and de-bottle necking."
Memorial University,ME 8407,Sustainable Energy Systems, , ,"(same as the former ENGI 8984) examines thermo-fluid features of energy conversion and storage technologies. Topics include nuclear power, wind power, biorenewable and nonconventional fuels, fuel cells, carbon capture and sequestration, photovoltaics, solar thermal, energy storage, and hydroelectric power systems."
Memorial University,ME 8505,Fluid Structure Interactions, , ,(same as the former ENGI 8964) examines structural vibrations generated by fluid flow. These vibrations can be transient or they can take the form of instability or resonance. The course deals with the following fluid structure interactions: (1) Flow induced vibration of structures (2) Unsteady flow in pipe networks (3) Water wave interactions with structures.
Memorial University,ME 8506,Advanced Fluid Dynamics, , ,"(same as the former ENGI 8965) includes fluid kinematics; equations of fluid dynamics: Navier-Stokes equations, Euler's equations, Stokes' equations, vorticity transport; advanced topics in: low Reynolds flows, unsteady viscous flows, boundary layer analysis, potential flows; introduction to turbulent flow; free shear flows."
